Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Selection_Iterations,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
919,6,94,5,6,6,0,0,6,38,14,6,6,0.0015312678,0.1340287048,1.2000000000,9.3334860567,1.0000000000,0.0784000000,153.0612244898
920,6,94,5,6,6,0,0,6,38,14,6,6,0.0015312678,0.1324974370,1.2000000000,9.3334860567,1.0000000000,0.0784000000,153.0612244898
921,6,94,5,6,6,0,0,6,38,14,6,6,0.0015312678,0.1309661693,1.2000000000,9.3334860567,1.0000000000,0.0784000000,153.0612244898
922,6,94,5,6,6,0,0,6,38,14,6,6,0.0015312678,0.1294349015,1.2000000000,9.3334860567,1.0000000000,0.0784000000,153.0612244898
923,6,94,5,6,6,0,0,6,38,14,6,6,0.0015152687,0.1279196328,1.2000000000,9.3334759704,1.0000000000,0.0784000000,153.0612244898
924,6,94,5,6,6,0,0,6,38,14,6,6,0.0015152687,0.1264043642,1.2000000000,9.3334759704,1.0000000000,0.0784000000,153.0612244898
925,6,94,5,6,6,0,0,6,38,14,6,6,0.0015312678,0.1248730964,1.2000000000,9.3334860567,1.0000000000,0.0784000000,153.0612244898
926,6,94,5,6,6,0,0,6,38,14,6,6,0.0015152687,0.1233578277,1.2000000000,9.3334759704,1.0000000000,0.0784000000,153.0612244898
927,6,94,5,6,6,0,0,6,38,14,6,6,0.0015312678,0.1218265599,1.2000000000,9.3334860567,1.0000000000,0.0784000000,153.0612244898
928,6,94,5,6,6,0,0,6,38,14,6,6,0.0015152687,0.1203112913,1.2000000000,9.3334759704,1.0000000000,0.0784000000,153.0612244898
929,6,94,5,6,6,0,0,6,38,14,6,6,0.0015312678,0.1187800235,1.2000000000,9.3334860567,1.0000000000,0.0784000000,153.0612244898
930,5,95,4,5,4,1,1,6,36,6,4,4,0.0010926587,0.1176873648,1.0000000000,8.0001388791,0.8000000000,0.0608000000,131.5789473684
931,5,95,5,5,5,0,0,6,30,0,5,5,0.0010908396,0.1165965252,1.0000000000,8.0001435037,1.0000000000,0.0640000000,156.2500000000
932,5,95,5,5,5,0,0,6,30,0,5,5,0.0010908396,0.1155056856,1.0000000000,8.0001435037,1.0000000000,0.0640000000,156.2500000000
933,5,95,5,5,5,0,0,6,30,0,5,5,0.0010908396,0.1144148461,1.0000000000,8.0001435037,1.0000000000,0.0640000000,156.2500000000
934,5,95,5,5,5,0,0,6,30,0,5,5,0.0010908396,0.1133240065,1.0000000000,8.0001435037,1.0000000000,0.0640000000,156.2500000000
935,4,96,5,5,4,1,0,6,30,0,4,4,0.0009791731,0.1123448333,1.0000000000,8.0001658359,0.8000000000,0.0560000000,142.8571428571
936,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1114367766,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
937,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1105287199,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
938,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1096206632,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
939,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1087126064,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
940,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1078045497,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
941,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1068964930,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
942,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1059884363,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
943,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1050803796,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
944,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1041723228,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
945,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1032642661,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
946,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1023562094,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
947,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1014481527,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
948,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1005400959,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
949,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.0996320392,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
950,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.0987239825,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
951,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.0978159258,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
952,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.0969078690,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
953,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.0959998123,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
954,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.0950917556,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
955,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.0941836989,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
956,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.0932756422,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
957,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.0923675854,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
958,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.0914595287,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
959,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.0905514720,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
960,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.0896434153,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
961,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.0887353585,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
962,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.0878273018,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
963,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.0869192451,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
964,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.0860111884,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
965,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.0851031316,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
966,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.0841950749,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
967,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.0832870182,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
968,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.0823789615,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
969,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.0814709048,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
970,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.0805628480,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
971,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.0796547913,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
972,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.0787467346,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
973,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.0778386779,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
974,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.0769306211,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
975,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.0760225644,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
976,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.0751145077,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
977,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.0742064510,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
978,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.0732983942,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
979,3,97,4,4,3,1,0,6,24,0,3,3,0.0008434691,0.0724549252,1.0000000000,8.0001656406,0.7500000000,0.0432000000,138.8888888889
980,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0717742216,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
981,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0710935180,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
982,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0704128144,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
983,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0697321109,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
984,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0690514073,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
985,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0683707037,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
986,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0676900002,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
987,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0670092966,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
988,2,98,3,3,2,1,0,6,18,0,2,2,0.0005310549,0.0664782417,1.0000000000,8.0001655216,0.6666666667,0.0304000000,131.5789473684
989,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0660245665,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
990,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0655708912,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
991,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0651172160,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
992,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0646635408,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
993,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0642098655,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
994,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0637561903,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
995,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0633025150,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
996,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0628488398,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
997,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0623951646,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
998,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0619414893,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
999,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0614878141,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1000,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0610341388,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1001,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0605804636,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1002,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0601267883,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1003,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0596731131,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1004,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0592194379,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1005,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0587657626,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1006,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0583120874,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1007,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0578584121,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1008,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0574047369,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1009,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0569510617,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1010,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0564973864,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1011,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0560437112,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1012,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0555900359,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1013,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0551363607,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1014,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0546826855,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1015,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0542290102,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1016,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0537753350,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1017,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0533216597,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1018,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0528679845,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1019,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0524143093,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1020,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0519606340,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1021,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0515069588,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1022,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0510532835,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1023,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0505996083,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1024,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0501459330,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1025,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0496922578,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1026,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0492385826,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1027,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0487849073,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1028,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0483312321,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1029,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0478775568,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1030,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0474238816,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1031,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0469702064,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1032,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0465165311,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1033,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0460628559,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1034,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0456091806,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1035,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0451555054,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1036,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0447018302,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1037,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0442481549,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1038,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0437944797,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1039,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0433408044,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1040,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0428871292,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1041,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0424334539,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1042,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0419797787,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1043,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0415261035,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1044,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0410724282,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1045,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0406187530,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1046,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0401650777,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1047,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0397114025,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1048,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0392577273,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1049,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0388040520,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1050,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0383503768,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1051,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0378967015,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1052,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0374430263,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1053,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0369893511,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1054,1,99,2,2,1,1,0,6,12,0,1,1,0.0003805952,0.0366087559,1.0000000000,8.0001620024,0.5000000000,0.0176000000,113.6363636364
1055,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0363840153,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1056,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0361592747,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1057,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0359345341,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1058,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0357097935,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1059,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0354850529,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1060,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0352603123,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1061,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0350355716,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1062,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0348108310,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1063,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0345860904,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1064,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0343613498,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1065,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0341366092,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1066,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0339118686,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1067,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0336871280,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1068,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0334623874,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1069,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0332376468,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1070,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0330129062,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1071,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0327881656,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1072,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0325634250,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1073,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0323386844,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1074,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0321139438,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1075,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0318892032,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1076,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0316644626,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1077,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0314397219,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1078,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0312149813,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1079,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0309902407,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1080,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0307655001,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1081,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0305407595,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1082,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0303160189,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1083,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0300912783,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1084,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0298665377,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1085,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0296417971,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1086,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0294170565,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1087,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0291923159,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1088,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0289675753,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1089,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0287428347,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1090,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0285180941,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1091,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0282933535,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1092,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0280686129,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1093,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0278438723,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1094,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0276191316,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1095,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0273943910,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1096,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0271696504,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1097,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0269449098,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1098,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0267201692,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1099,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0264954286,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1100,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0262706880,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1101,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0260459474,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
