Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Rejected_Promotions,Chain_Repairs,Partial_Promotions,Emergency_Promotions
1048,100,0,4,100,100,0,0,0,0,0,100,100,0.0245803748,21.2595630673,25.0000000000,8.0000888834,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1049,100,0,4,100,100,0,0,0,0,0,100,100,0.0245803748,21.2349826925,25.0000000000,8.0000888834,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1050,100,0,4,100,100,0,0,0,0,0,100,100,0.0245803748,21.2104023178,25.0000000000,8.0000888834,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1051,100,0,3,100,100,0,0,1,103,491,100,100,0.0347530829,21.1756492349,33.3333333333,8.0001317550,1.0000000000,0.8824000000,226.6545784225,0,0,0,0,0
1052,100,0,3,100,100,0,0,0,0,0,100,100,0.0281037808,21.1475454541,33.3333333333,8.0001317550,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1053,100,0,3,100,100,0,0,0,0,0,100,100,0.0281037808,21.1194416733,33.3333333333,8.0001317550,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1054,100,0,3,100,100,0,0,0,0,0,100,100,0.0281037808,21.0913378925,33.3333333333,8.0001317550,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1055,100,0,3,100,100,0,0,0,0,0,100,100,0.0281037808,21.0632341117,33.3333333333,8.0001317550,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1056,100,0,5,100,100,0,0,1,105,685,100,100,0.0329931061,21.0302410056,20.0000000000,8.0000980925,1.0000000000,0.8840000000,226.2443438914,0,0,0,0,0
1057,100,0,5,100,100,0,0,0,0,0,100,100,0.0243715322,21.0058694734,20.0000000000,8.0000980925,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1058,100,0,5,100,100,0,0,0,0,0,100,100,0.0243715322,20.9814979412,20.0000000000,8.0000980925,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1059,100,0,5,100,100,0,0,0,0,0,100,100,0.0243715322,20.9571264090,20.0000000000,8.0000980925,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1060,100,0,5,100,100,0,0,0,0,0,100,100,0.0243715322,20.9327548769,20.0000000000,8.0000980925,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1061,100,0,4,100,100,0,0,1,104,588,100,100,0.0320537125,20.9007011643,25.0000000000,8.0000878763,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
1062,100,0,4,100,100,0,0,0,0,0,100,100,0.0245447992,20.8761563651,25.0000000000,8.0000878763,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1063,100,0,4,100,100,0,0,0,0,0,100,100,0.0245447992,20.8516115659,25.0000000000,8.0000878763,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1064,100,0,4,100,100,0,0,0,0,0,100,100,0.0245447992,20.8270667667,25.0000000000,8.0000878763,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1065,100,0,4,100,100,0,0,0,0,0,100,100,0.0245447992,20.8025219675,25.0000000000,8.0000878763,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1066,100,0,1,100,100,0,0,1,101,297,100,100,0.0383274336,20.7641945339,100.0000000000,8.0001955536,1.0000000000,0.8808000000,227.0663033606,0,0,0,0,0
1067,100,0,1,100,100,0,0,0,0,0,100,100,0.0333183891,20.7308761449,100.0000000000,8.0001955536,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1068,100,0,1,100,100,0,0,0,0,0,100,100,0.0333183891,20.6975577558,100.0000000000,8.0001955536,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1069,100,0,1,100,100,0,0,0,0,0,100,100,0.0333183891,20.6642393667,100.0000000000,8.0001955536,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1070,100,0,1,100,100,0,0,0,0,0,100,100,0.0333183891,20.6309209776,100.0000000000,8.0001955536,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1071,100,0,3,100,100,0,0,1,103,491,100,100,0.0317547537,20.5991662239,33.3333333333,8.0001022481,1.0000000000,0.8824000000,226.6545784225,0,0,0,0,0
1072,100,0,3,100,100,0,0,0,0,0,100,100,0.0252635662,20.5739026577,33.3333333333,8.0001022481,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1073,100,0,3,100,100,0,0,0,0,0,100,100,0.0252635662,20.5486390916,33.3333333333,8.0001022481,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1074,100,0,3,100,100,0,0,0,0,0,100,100,0.0252635662,20.5233755254,33.3333333333,8.0001022481,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1075,100,0,3,100,100,0,0,0,0,0,100,100,0.0252635662,20.4981119592,33.3333333333,8.0001022481,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1076,100,0,3,100,100,0,0,1,103,491,100,100,0.0310951676,20.4670167916,33.3333333333,8.0000981872,1.0000000000,0.8824000000,226.6545784225,0,0,0,0,0
1077,100,0,3,100,100,0,0,0,0,0,100,100,0.0246541696,20.4423626220,33.3333333333,8.0000981872,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1078,100,0,3,100,100,0,0,0,0,0,100,100,0.0246541696,20.4177084524,33.3333333333,8.0000981872,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1079,100,0,3,100,100,0,0,0,0,0,100,100,0.0246541696,20.3930542828,33.3333333333,8.0000981872,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1080,100,0,3,100,100,0,0,0,0,0,100,100,0.0246541696,20.3684001132,33.3333333333,8.0000981872,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1081,100,0,6,100,100,0,0,1,106,782,100,100,0.0336659408,20.3347341724,16.6666666667,8.0000743192,1.0000000000,0.8848000000,226.0397830018,0,0,0,0,0
1082,100,0,6,100,100,0,0,0,0,0,100,100,0.0240518171,20.3106823553,16.6666666667,8.0000743192,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1083,100,0,6,100,100,0,0,0,0,0,100,100,0.0240518171,20.2866305382,16.6666666667,8.0000743192,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1084,100,0,6,100,100,0,0,0,0,0,100,100,0.0240518171,20.2625787211,16.6666666667,8.0000743192,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1085,100,0,6,100,100,0,0,0,0,0,100,100,0.0240518171,20.2385269040,16.6666666667,8.0000743192,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1086,100,0,6,100,100,0,0,1,106,782,100,100,0.0339242936,20.2046026104,16.6666666667,8.0000702530,1.0000000000,0.8848000000,226.0397830018,0,0,0,0,0
1087,100,0,6,100,100,0,0,0,0,0,100,100,0.0243230317,20.1802795787,16.6666666667,8.0000702530,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1088,100,0,6,100,100,0,0,0,0,0,100,100,0.0243230317,20.1559565470,16.6666666667,8.0000702530,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1089,100,0,6,100,100,0,0,0,0,0,100,100,0.0243230317,20.1316335154,16.6666666667,8.0000702530,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1090,100,0,6,100,100,0,0,0,0,0,100,100,0.0243230317,20.1073104837,16.6666666667,8.0000702530,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1091,100,0,8,100,100,0,0,1,106,976,100,100,0.0371696570,20.0701408266,12.5000000000,8.0000871074,1.0000000000,0.8848000000,226.0397830018,0,0,0,0,0
1092,100,0,8,100,100,0,0,0,0,0,100,100,0.0253322934,20.0448085332,12.5000000000,8.0000871074,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1093,100,0,8,100,100,0,0,0,0,0,100,100,0.0253322934,20.0194762398,12.5000000000,8.0000871074,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1094,100,0,8,100,100,0,0,0,0,0,100,100,0.0253322934,19.9941439463,12.5000000000,8.0000871074,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1095,100,0,8,100,100,0,0,0,0,0,100,100,0.0253322934,19.9688116529,12.5000000000,8.0000871074,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1096,100,0,12,100,100,0,0,1,112,1364,100,100,0.0421429314,19.9266687215,8.3333333333,8.0000602979,1.0000000000,0.8896000000,224.8201438849,0,0,0,0,0
1097,100,0,12,100,100,0,0,0,0,0,100,100,0.0260681578,19.9006005637,8.3333333333,8.0000602979,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1098,100,0,12,100,100,0,0,0,0,0,100,100,0.0260681578,19.8745324059,8.3333333333,8.0000602979,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1099,100,0,12,100,100,0,0,0,0,0,100,100,0.0260681578,19.8484642482,8.3333333333,8.0000602979,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1100,100,0,12,100,100,0,0,0,0,0,100,100,0.0260681578,19.8223960904,8.3333333333,8.0000602979,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1101,100,0,5,100,100,0,0,1,105,685,100,100,0.0339822517,19.7884138387,20.0000000000,8.0000916600,1.0000000000,0.8840000000,226.2443438914,0,0,0,0,0
1102,100,0,5,100,100,0,0,0,0,0,100,100,0.0253659903,19.7630478484,20.0000000000,8.0000916600,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1103,100,0,5,100,100,0,0,0,0,0,100,100,0.0253659903,19.7376818582,20.0000000000,8.0000916600,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1104,100,0,5,100,100,0,0,0,0,0,100,100,0.0253659903,19.7123158679,20.0000000000,8.0000916600,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1105,100,0,5,100,100,0,0,0,0,0,100,100,0.0253659903,19.6869498776,20.0000000000,8.0000916600,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1106,100,0,6,100,100,0,0,1,106,782,100,100,0.0351833363,19.6517665413,16.6666666667,8.0000821741,1.0000000000,0.8848000000,226.0397830018,0,0,0,0,0
1107,100,0,6,100,100,0,0,0,0,0,100,100,0.0255204523,19.6262460890,16.6666666667,8.0000821741,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1108,100,0,6,100,100,0,0,0,0,0,100,100,0.0255204523,19.6007256367,16.6666666667,8.0000821741,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1109,100,0,6,100,100,0,0,0,0,0,100,100,0.0255204523,19.5752051843,16.6666666667,8.0000821741,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1110,100,0,6,100,100,0,0,0,0,0,100,100,0.0255204523,19.5496847320,16.6666666667,8.0000821741,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1111,100,0,4,100,100,0,0,1,104,588,100,100,0.0321196493,19.5175650827,25.0000000000,8.0000913780,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
1112,100,0,4,100,100,0,0,0,0,0,100,100,0.0245869181,19.4929781645,25.0000000000,8.0000913780,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1113,100,0,4,100,100,0,0,0,0,0,100,100,0.0245869181,19.4683912464,25.0000000000,8.0000913780,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1114,100,0,4,100,100,0,0,0,0,0,100,100,0.0245869181,19.4438043283,25.0000000000,8.0000913780,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1115,100,0,4,100,100,0,0,0,0,0,100,100,0.0245869181,19.4192174102,25.0000000000,8.0000913780,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1116,100,0,4,100,100,0,0,1,104,588,100,100,0.0320580479,19.3871593623,25.0000000000,8.0000909723,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
1117,100,0,4,100,100,0,0,0,0,0,100,100,0.0245321600,19.3626272024,25.0000000000,8.0000909723,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1118,100,0,4,100,100,0,0,0,0,0,100,100,0.0245321600,19.3380950424,25.0000000000,8.0000909723,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1119,100,0,4,100,100,0,0,0,0,0,100,100,0.0245321600,19.3135628824,25.0000000000,8.0000909723,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1120,100,0,4,100,100,0,0,0,0,0,100,100,0.0245321600,19.2890307224,25.0000000000,8.0000909723,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1121,100,0,1,100,100,0,0,1,101,297,100,100,0.0363063501,19.2527243723,100.0000000000,8.0001868695,1.0000000000,0.8808000000,227.0663033606,0,0,0,0,0
1122,100,0,1,100,100,0,0,0,0,0,100,100,0.0314449004,19.2212794719,100.0000000000,8.0001868695,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1123,100,0,1,100,100,0,0,0,0,0,100,100,0.0314449004,19.1898345714,100.0000000000,8.0001868695,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1124,100,0,1,100,100,0,0,0,0,0,100,100,0.0314449004,19.1583896710,100.0000000000,8.0001868695,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1125,100,0,1,100,100,0,0,0,0,0,100,100,0.0314449004,19.1269447706,100.0000000000,8.0001868695,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1126,100,0,4,100,100,0,0,1,104,588,100,100,0.0325788185,19.0943659521,25.0000000000,8.0000932037,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
1127,100,0,4,100,100,0,0,0,0,0,100,100,0.0250365745,19.0693293776,25.0000000000,8.0000932037,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1128,100,0,4,100,100,0,0,0,0,0,100,100,0.0250365745,19.0442928031,25.0000000000,8.0000932037,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1129,100,0,4,100,100,0,0,0,0,0,100,100,0.0250365745,19.0192562286,25.0000000000,8.0000932037,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1130,100,0,4,100,100,0,0,0,0,0,100,100,0.0250365745,18.9942196541,25.0000000000,8.0000932037,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1131,100,0,2,100,100,0,0,1,102,394,100,100,0.0314605402,18.9627591139,50.0000000000,8.0001277265,1.0000000000,0.8816000000,226.8602540835,0,0,0,0,0
1132,100,0,2,100,100,0,0,0,0,0,100,100,0.0259261899,18.9368329240,50.0000000000,8.0001277265,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1133,100,0,2,100,100,0,0,0,0,0,100,100,0.0259261899,18.9109067342,50.0000000000,8.0001277265,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1134,100,0,2,100,100,0,0,0,0,0,100,100,0.0259261899,18.8849805443,50.0000000000,8.0001277265,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1135,100,0,2,100,100,0,0,0,0,0,100,100,0.0259261899,18.8590543544,50.0000000000,8.0001277265,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1136,100,0,3,100,100,0,0,1,103,491,100,100,0.0308607951,18.8281935593,33.3333333333,8.0001031170,1.0000000000,0.8824000000,226.6545784225,0,0,0,0,0
1137,100,0,3,100,100,0,0,0,0,0,100,100,0.0243950478,18.8037985115,33.3333333333,8.0001031170,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1138,100,0,3,100,100,0,0,0,0,0,100,100,0.0243950478,18.7794034638,33.3333333333,8.0001031170,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1139,100,0,3,100,100,0,0,0,0,0,100,100,0.0243950478,18.7550084160,33.3333333333,8.0001031170,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1140,100,0,3,100,100,0,0,0,0,0,100,100,0.0243950478,18.7306133683,33.3333333333,8.0001031170,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1141,100,0,5,100,100,0,0,1,105,685,100,100,0.0329739759,18.6976393924,20.0000000000,8.0000887331,1.0000000000,0.8840000000,226.2443438914,0,0,0,0,0
1142,100,0,5,100,100,0,0,0,0,0,100,100,0.0243844297,18.6732549627,20.0000000000,8.0000887331,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1143,100,0,5,100,100,0,0,0,0,0,100,100,0.0243844297,18.6488705330,20.0000000000,8.0000887331,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1144,100,0,5,100,100,0,0,0,0,0,100,100,0.0243844297,18.6244861032,20.0000000000,8.0000887331,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1145,100,0,5,100,100,0,0,0,0,0,100,100,0.0243844297,18.6001016735,20.0000000000,8.0000887331,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1146,100,0,4,100,100,0,0,1,104,588,100,100,0.0319218833,18.5681797902,25.0000000000,8.0000876878,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
1147,100,0,4,100,100,0,0,0,0,0,100,100,0.0244147695,18.5437650208,25.0000000000,8.0000876878,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1148,100,0,4,100,100,0,0,0,0,0,100,100,0.0244147695,18.5193502513,25.0000000000,8.0000876878,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1149,100,0,4,100,100,0,0,0,0,0,100,100,0.0244147695,18.4949354818,25.0000000000,8.0000876878,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1150,100,0,4,100,100,0,0,0,0,0,100,100,0.0244147695,18.4705207124,25.0000000000,8.0000876878,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1151,100,0,2,100,100,0,0,1,102,394,100,100,0.0335430683,18.4369776441,50.0000000000,8.0001537706,1.0000000000,0.8816000000,226.8602540835,0,0,0,0,0
1152,100,0,2,100,100,0,0,0,0,0,100,100,0.0277982240,18.4091794201,50.0000000000,8.0001537706,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1153,100,0,2,100,100,0,0,0,0,0,100,100,0.0277982240,18.3813811961,50.0000000000,8.0001537706,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1154,100,0,2,100,100,0,0,0,0,0,100,100,0.0277982240,18.3535829721,50.0000000000,8.0001537706,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1155,100,0,2,100,100,0,0,0,0,0,100,100,0.0277982240,18.3257847481,50.0000000000,8.0001537706,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1156,100,0,2,100,100,0,0,1,102,394,100,100,0.0334462349,18.2923385132,50.0000000000,8.0001457313,1.0000000000,0.8816000000,226.8602540835,0,0,0,0,0
1157,100,0,2,100,100,0,0,0,0,0,100,100,0.0278268838,18.2645116294,50.0000000000,8.0001457313,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1158,100,0,2,100,100,0,0,0,0,0,100,100,0.0278268838,18.2366847457,50.0000000000,8.0001457313,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1159,100,0,2,100,100,0,0,0,0,0,100,100,0.0278268838,18.2088578619,50.0000000000,8.0001457313,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1160,100,0,2,100,100,0,0,0,0,0,100,100,0.0278268838,18.1810309781,50.0000000000,8.0001457313,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1161,100,0,5,100,100,0,0,1,105,685,100,100,0.0339281958,18.1471027823,20.0000000000,8.0001030630,1.0000000000,0.8840000000,226.2443438914,0,0,0,0,0
1162,100,0,5,100,100,0,0,0,0,0,100,100,0.0252453208,18.1218574615,20.0000000000,8.0001030630,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1163,100,0,5,100,100,0,0,0,0,0,100,100,0.0252453208,18.0966121407,20.0000000000,8.0001030630,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1164,100,0,5,100,100,0,0,0,0,0,100,100,0.0252453208,18.0713668199,20.0000000000,8.0001030630,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1165,100,0,5,100,100,0,0,0,0,0,100,100,0.0252453208,18.0461214991,20.0000000000,8.0001030630,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1166,100,0,4,100,100,0,0,1,104,588,100,100,0.0330840922,18.0130374069,25.0000000000,8.0001016637,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
1167,100,0,4,100,100,0,0,0,0,0,100,100,0.0255117915,17.9875256154,25.0000000000,8.0001016637,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1168,100,0,4,100,100,0,0,0,0,0,100,100,0.0255117915,17.9620138239,25.0000000000,8.0001016637,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1169,100,0,4,100,100,0,0,0,0,0,100,100,0.0255117915,17.9365020323,25.0000000000,8.0001016637,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1170,100,0,4,100,100,0,0,0,0,0,100,100,0.0255117915,17.9109902408,25.0000000000,8.0001016637,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1171,100,0,3,100,100,0,0,1,103,491,100,100,0.0315207083,17.8794695325,33.3333333333,8.0001124710,1.0000000000,0.8824000000,226.6545784225,0,0,0,0,0
1172,100,0,3,100,100,0,0,0,0,0,100,100,0.0249743943,17.8544951382,33.3333333333,8.0001124710,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1173,100,0,3,100,100,0,0,0,0,0,100,100,0.0249743943,17.8295207439,33.3333333333,8.0001124710,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1174,100,0,3,100,100,0,0,0,0,0,100,100,0.0249743943,17.8045463496,33.3333333333,8.0001124710,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1175,100,0,3,100,100,0,0,0,0,0,100,100,0.0249743943,17.7795719553,33.3333333333,8.0001124710,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1176,100,0,5,100,100,0,0,1,105,685,100,100,0.0328407973,17.7467311579,20.0000000000,8.0000872344,1.0000000000,0.8840000000,226.2443438914,0,0,0,0,0
1177,100,0,5,100,100,0,0,0,0,0,100,100,0.0242704619,17.7224606960,20.0000000000,8.0000872344,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1178,100,0,5,100,100,0,0,0,0,0,100,100,0.0242704619,17.6981902341,20.0000000000,8.0000872344,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1179,100,0,5,100,100,0,0,0,0,0,100,100,0.0242704619,17.6739197722,20.0000000000,8.0000872344,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1180,100,0,5,100,100,0,0,0,0,0,100,100,0.0242704619,17.6496493104,20.0000000000,8.0000872344,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1181,100,0,6,100,100,0,0,1,106,782,100,100,0.0336778846,17.6159714257,16.6666666667,8.0000677184,1.0000000000,0.8848000000,226.0397830018,0,0,0,0,0
1182,100,0,6,100,100,0,0,0,0,0,100,100,0.0240809770,17.5918904487,16.6666666667,8.0000677184,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1183,100,0,6,100,100,0,0,0,0,0,100,100,0.0240809770,17.5678094717,16.6666666667,8.0000677184,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1184,100,0,6,100,100,0,0,0,0,0,100,100,0.0240809770,17.5437284947,16.6666666667,8.0000677184,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1185,100,0,6,100,100,0,0,0,0,0,100,100,0.0240809770,17.5196475177,16.6666666667,8.0000677184,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1186,100,0,5,100,100,0,0,1,105,685,100,100,0.0334631590,17.4861843587,20.0000000000,8.0000891948,1.0000000000,0.8840000000,226.2443438914,0,0,0,0,0
1187,100,0,5,100,100,0,0,0,0,0,100,100,0.0248486378,17.4613357209,20.0000000000,8.0000891948,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1188,100,0,5,100,100,0,0,0,0,0,100,100,0.0248486378,17.4364870831,20.0000000000,8.0000891948,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1189,100,0,5,100,100,0,0,0,0,0,100,100,0.0248486378,17.4116384453,20.0000000000,8.0000891948,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1190,100,0,5,100,100,0,0,0,0,0,100,100,0.0248486378,17.3867898075,20.0000000000,8.0000891948,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1191,100,0,8,100,100,0,0,1,108,976,100,100,0.0369077658,17.3498820417,12.5000000000,8.0000741445,1.0000000000,0.8864000000,225.6317689531,0,0,0,0,0
1192,100,0,8,100,100,0,0,0,0,0,100,100,0.0250736763,17.3248083654,12.5000000000,8.0000741445,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1193,100,0,8,100,100,0,0,0,0,0,100,100,0.0250736763,17.2997346891,12.5000000000,8.0000741445,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1194,100,0,8,100,100,0,0,0,0,0,100,100,0.0250736763,17.2746610128,12.5000000000,8.0000741445,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1195,100,0,8,100,100,0,0,0,0,0,100,100,0.0250736763,17.2495873365,12.5000000000,8.0000741445,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1196,100,0,10,100,100,0,0,1,110,1170,100,100,0.0395184654,17.2100688711,10.0000000000,8.0000610633,1.0000000000,0.8880000000,225.2252252252,0,0,0,0,0
1197,100,0,10,100,100,0,0,0,0,0,100,100,0.0256058855,17.1844629856,10.0000000000,8.0000610633,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1198,100,0,10,100,100,0,0,0,0,0,100,100,0.0256058855,17.1588571000,10.0000000000,8.0000610633,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1199,100,0,10,100,100,0,0,0,0,0,100,100,0.0256058855,17.1332512145,10.0000000000,8.0000610633,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1200,100,0,10,100,100,0,0,0,0,0,100,100,0.0256058855,17.1076453290,10.0000000000,8.0000610633,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1201,100,0,5,100,100,0,0,1,105,685,100,100,0.0330594919,17.0745858371,20.0000000000,8.0000884829,1.0000000000,0.8840000000,226.2443438914,0,0,0,0,0
1202,100,0,5,100,100,0,0,0,0,0,100,100,0.0244775675,17.0501082696,20.0000000000,8.0000884829,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1203,100,0,5,100,100,0,0,0,0,0,100,100,0.0244775675,17.0256307021,20.0000000000,8.0000884829,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1204,100,0,5,100,100,0,0,0,0,0,100,100,0.0244775675,17.0011531346,20.0000000000,8.0000884829,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1205,100,0,5,100,100,0,0,0,0,0,100,100,0.0244775675,16.9766755671,20.0000000000,8.0000884829,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1206,100,0,4,100,100,0,0,1,104,588,100,100,0.0329214073,16.9437541598,25.0000000000,8.0001106716,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
1207,100,0,4,100,100,0,0,0,0,0,100,100,0.0253223006,16.9184318592,25.0000000000,8.0001106716,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
