Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Rejected_Promotions,Routing_Repairs,Partial_Promotions,Emergency_Promotions
1130,100,0,2,100,100,0,0,0,0,0,100,100,0.0253407233,21.4632392027,50.0000000000,8.0001338535,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1131,100,0,6,100,100,0,0,1,106,782,100,100,0.0336971850,21.4295420177,16.6666666667,8.0000883675,1.0000000000,0.8848000000,226.0397830018,0,0,0,0,0
1132,100,0,6,100,100,0,0,0,0,0,100,100,0.0239906597,21.4055513579,16.6666666667,8.0000883675,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1133,100,0,6,100,100,0,0,0,0,0,100,100,0.0239906597,21.3815606982,16.6666666667,8.0000883675,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1134,100,0,6,100,100,0,0,0,0,0,100,100,0.0239906597,21.3575700385,16.6666666667,8.0000883675,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1135,100,0,6,100,100,0,0,0,0,0,100,100,0.0239906597,21.3335793787,16.6666666667,8.0000883675,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1136,100,0,6,100,100,0,0,0,0,0,100,100,0.0239906597,21.3095887190,16.6666666667,8.0000883675,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1137,100,0,6,100,100,0,0,0,0,0,100,100,0.0239906597,21.2855980592,16.6666666667,8.0000883675,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1138,100,0,6,100,100,0,0,0,0,0,100,100,0.0239906597,21.2616073995,16.6666666667,8.0000883675,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1139,100,0,6,100,100,0,0,0,0,0,100,100,0.0239906597,21.2376167397,16.6666666667,8.0000883675,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1140,100,0,6,100,100,0,0,0,0,0,100,100,0.0239906597,21.2136260800,16.6666666667,8.0000883675,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1141,100,0,2,100,100,0,0,1,102,394,100,100,0.0325089833,21.1811170967,50.0000000000,8.0001494960,1.0000000000,0.8816000000,226.8602540835,0,0,0,0,0
1142,100,0,2,100,100,0,0,0,0,0,100,100,0.0267614333,21.1543556634,50.0000000000,8.0001494960,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1143,100,0,2,100,100,0,0,0,0,0,100,100,0.0267614333,21.1275942301,50.0000000000,8.0001494960,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1144,100,0,2,100,100,0,0,0,0,0,100,100,0.0267614333,21.1008327968,50.0000000000,8.0001494960,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1145,100,0,2,100,100,0,0,0,0,0,100,100,0.0267614333,21.0740713635,50.0000000000,8.0001494960,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1146,100,0,2,100,100,0,0,0,0,0,100,100,0.0267614333,21.0473099302,50.0000000000,8.0001494960,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1147,100,0,2,100,100,0,0,0,0,0,100,100,0.0267614333,21.0205484969,50.0000000000,8.0001494960,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1148,100,0,2,100,100,0,0,0,0,0,100,100,0.0267614333,20.9937870636,50.0000000000,8.0001494960,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1149,100,0,2,100,100,0,0,0,0,0,100,100,0.0267614333,20.9670256304,50.0000000000,8.0001494960,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1150,100,0,2,100,100,0,0,0,0,0,100,100,0.0267614333,20.9402641971,50.0000000000,8.0001494960,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1151,100,0,2,100,100,0,0,1,102,394,100,100,0.0314930801,20.9087711170,50.0000000000,8.0001430912,1.0000000000,0.8816000000,226.8602540835,0,0,0,0,0
1152,100,0,2,100,100,0,0,0,0,0,100,100,0.0258359665,20.8829351505,50.0000000000,8.0001430912,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1153,100,0,2,100,100,0,0,0,0,0,100,100,0.0258359665,20.8570991840,50.0000000000,8.0001430912,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1154,100,0,2,100,100,0,0,0,0,0,100,100,0.0258359665,20.8312632175,50.0000000000,8.0001430912,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1155,100,0,2,100,100,0,0,0,0,0,100,100,0.0258359665,20.8054272510,50.0000000000,8.0001430912,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1156,100,0,2,100,100,0,0,0,0,0,100,100,0.0258359665,20.7795912845,50.0000000000,8.0001430912,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1157,100,0,2,100,100,0,0,0,0,0,100,100,0.0258359665,20.7537553180,50.0000000000,8.0001430912,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1158,100,0,2,100,100,0,0,0,0,0,100,100,0.0258359665,20.7279193515,50.0000000000,8.0001430912,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1159,100,0,2,100,100,0,0,0,0,0,100,100,0.0258359665,20.7020833850,50.0000000000,8.0001430912,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1160,100,0,2,100,100,0,0,0,0,0,100,100,0.0258359665,20.6762474185,50.0000000000,8.0001430912,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1161,100,0,4,100,100,0,0,1,104,588,100,100,0.0321308498,20.6441165687,25.0000000000,8.0001110365,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
1162,100,0,4,100,100,0,0,0,0,0,100,100,0.0245152955,20.6196012732,25.0000000000,8.0001110365,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1163,100,0,4,100,100,0,0,0,0,0,100,100,0.0245152955,20.5950859777,25.0000000000,8.0001110365,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1164,100,0,4,100,100,0,0,0,0,0,100,100,0.0245152955,20.5705706823,25.0000000000,8.0001110365,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1165,100,0,4,100,100,0,0,0,0,0,100,100,0.0245152955,20.5460553868,25.0000000000,8.0001110365,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1166,100,0,4,100,100,0,0,0,0,0,100,100,0.0245152955,20.5215400913,25.0000000000,8.0001110365,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1167,100,0,4,100,100,0,0,0,0,0,100,100,0.0245152955,20.4970247958,25.0000000000,8.0001110365,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1168,100,0,4,100,100,0,0,0,0,0,100,100,0.0245152955,20.4725095003,25.0000000000,8.0001110365,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1169,100,0,4,100,100,0,0,0,0,0,100,100,0.0245152955,20.4479942049,25.0000000000,8.0001110365,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1170,100,0,4,100,100,0,0,0,0,0,100,100,0.0245152955,20.4234789094,25.0000000000,8.0001110365,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1171,100,0,11,100,100,0,0,1,111,1267,100,100,0.0384050412,20.3850738682,9.0909090909,8.0000521639,1.0000000000,0.8888000000,225.0225022502,0,0,0,0,0
1172,100,0,11,100,100,0,0,0,0,0,100,100,0.0234158598,20.3616580084,9.0909090909,8.0000521639,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1173,100,0,11,100,100,0,0,0,0,0,100,100,0.0234158598,20.3382421486,9.0909090909,8.0000521639,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1174,100,0,11,100,100,0,0,0,0,0,100,100,0.0234158598,20.3148262888,9.0909090909,8.0000521639,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1175,100,0,11,100,100,0,0,0,0,0,100,100,0.0234158598,20.2914104291,9.0909090909,8.0000521639,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1176,100,0,11,100,100,0,0,0,0,0,100,100,0.0234158598,20.2679945693,9.0909090909,8.0000521639,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1177,100,0,11,100,100,0,0,0,0,0,100,100,0.0234158598,20.2445787095,9.0909090909,8.0000521639,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1178,100,0,11,100,100,0,0,0,0,0,100,100,0.0234158598,20.2211628497,9.0909090909,8.0000521639,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1179,100,0,11,100,100,0,0,0,0,0,100,100,0.0234158598,20.1977469899,9.0909090909,8.0000521639,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1180,100,0,11,100,100,0,0,0,0,0,100,100,0.0234158598,20.1743311301,9.0909090909,8.0000521639,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1181,100,0,6,100,100,0,0,1,106,782,100,100,0.0327169762,20.1416141539,16.6666666667,8.0000653552,1.0000000000,0.8848000000,226.0397830018,0,0,0,0,0
1182,100,0,6,100,100,0,0,0,0,0,100,100,0.0231065755,20.1185075784,16.6666666667,8.0000653552,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1183,100,0,6,100,100,0,0,0,0,0,100,100,0.0231065755,20.0954010028,16.6666666667,8.0000653552,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1184,100,0,6,100,100,0,0,0,0,0,100,100,0.0231065755,20.0722944273,16.6666666667,8.0000653552,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1185,100,0,6,100,100,0,0,0,0,0,100,100,0.0231065755,20.0491878518,16.6666666667,8.0000653552,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1186,100,0,6,100,100,0,0,0,0,0,100,100,0.0231065755,20.0260812762,16.6666666667,8.0000653552,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1187,100,0,6,100,100,0,0,0,0,0,100,100,0.0231065755,20.0029747007,16.6666666667,8.0000653552,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1188,100,0,6,100,100,0,0,0,0,0,100,100,0.0231065755,19.9798681252,16.6666666667,8.0000653552,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1189,100,0,6,100,100,0,0,0,0,0,100,100,0.0231065755,19.9567615497,16.6666666667,8.0000653552,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1190,100,0,6,100,100,0,0,0,0,0,100,100,0.0231065755,19.9336549741,16.6666666667,8.0000653552,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1191,100,0,12,100,100,0,0,1,112,1364,100,100,0.0398647136,19.8937902606,8.3333333333,8.0000501010,1.0000000000,0.8896000000,224.8201438849,0,0,0,0,0
1192,100,0,12,100,100,0,0,0,0,0,100,100,0.0237909651,19.8699992955,8.3333333333,8.0000501010,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1193,100,0,12,100,100,0,0,0,0,0,100,100,0.0237909651,19.8462083304,8.3333333333,8.0000501010,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1194,100,0,12,100,100,0,0,0,0,0,100,100,0.0237909651,19.8224173653,8.3333333333,8.0000501010,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1195,100,0,12,100,100,0,0,0,0,0,100,100,0.0237909651,19.7986264002,8.3333333333,8.0000501010,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1196,100,0,12,100,100,0,0,0,0,0,100,100,0.0237909651,19.7748354351,8.3333333333,8.0000501010,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1197,100,0,12,100,100,0,0,0,0,0,100,100,0.0237909651,19.7510444700,8.3333333333,8.0000501010,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1198,100,0,12,100,100,0,0,0,0,0,100,100,0.0237909651,19.7272535049,8.3333333333,8.0000501010,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1199,100,0,12,100,100,0,0,0,0,0,100,100,0.0237909651,19.7034625398,8.3333333333,8.0000501010,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1200,100,0,12,100,100,0,0,0,0,0,100,100,0.0237909651,19.6796715748,8.3333333333,8.0000501010,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1201,100,0,3,100,100,0,0,1,103,491,100,100,0.0321898454,19.6474817293,33.3333333333,8.0001322698,1.0000000000,0.8824000000,226.6545784225,0,0,0,0,0
1202,100,0,3,100,100,0,0,0,0,0,100,100,0.0255189342,19.6219627951,33.3333333333,8.0001322698,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1203,100,0,3,100,100,0,0,0,0,0,100,100,0.0255189342,19.5964438610,33.3333333333,8.0001322698,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1204,100,0,3,100,100,0,0,0,0,0,100,100,0.0255189342,19.5709249268,33.3333333333,8.0001322698,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1205,100,0,3,100,100,0,0,0,0,0,100,100,0.0255189342,19.5454059926,33.3333333333,8.0001322698,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1206,100,0,3,100,100,0,0,0,0,0,100,100,0.0255189342,19.5198870584,33.3333333333,8.0001322698,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1207,100,0,3,100,100,0,0,0,0,0,100,100,0.0255189342,19.4943681243,33.3333333333,8.0001322698,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1208,100,0,3,100,100,0,0,0,0,0,100,100,0.0255189342,19.4688491901,33.3333333333,8.0001322698,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1209,100,0,3,100,100,0,0,0,0,0,100,100,0.0255189342,19.4433302559,33.3333333333,8.0001322698,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1210,100,0,3,100,100,0,0,0,0,0,100,100,0.0255189342,19.4178113218,33.3333333333,8.0001322698,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1211,100,0,6,100,100,0,0,1,106,782,100,100,0.0333487900,19.3844625318,16.6666666667,8.0000800552,1.0000000000,0.8848000000,226.0397830018,0,0,0,0,0
1212,100,0,6,100,100,0,0,0,0,0,100,100,0.0236753904,19.3607871414,16.6666666667,8.0000800552,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1213,100,0,6,100,100,0,0,0,0,0,100,100,0.0236753904,19.3371117510,16.6666666667,8.0000800552,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1214,100,0,6,100,100,0,0,0,0,0,100,100,0.0236753904,19.3134363607,16.6666666667,8.0000800552,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1215,100,0,6,100,100,0,0,0,0,0,100,100,0.0236753904,19.2897609703,16.6666666667,8.0000800552,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1216,100,0,6,100,100,0,0,0,0,0,100,100,0.0236753904,19.2660855800,16.6666666667,8.0000800552,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1217,100,0,6,100,100,0,0,0,0,0,100,100,0.0236753904,19.2424101896,16.6666666667,8.0000800552,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1218,100,0,6,100,100,0,0,0,0,0,100,100,0.0236753904,19.2187347992,16.6666666667,8.0000800552,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1219,100,0,6,100,100,0,0,0,0,0,100,100,0.0236753904,19.1950594089,16.6666666667,8.0000800552,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1220,100,0,6,100,100,0,0,0,0,0,100,100,0.0236753904,19.1713840185,16.6666666667,8.0000800552,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1221,100,0,2,100,100,0,0,1,102,394,100,100,0.0318757409,19.1395082776,50.0000000000,8.0001471701,1.0000000000,0.8816000000,226.8602540835,0,0,0,0,0
1222,100,0,2,100,100,0,0,0,0,0,100,100,0.0261820745,19.1133262030,50.0000000000,8.0001471701,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1223,100,0,2,100,100,0,0,0,0,0,100,100,0.0261820745,19.0871441285,50.0000000000,8.0001471701,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1224,100,0,2,100,100,0,0,0,0,0,100,100,0.0261820745,19.0609620540,50.0000000000,8.0001471701,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1225,100,0,2,100,100,0,0,0,0,0,100,100,0.0261820745,19.0347799794,50.0000000000,8.0001471701,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1226,100,0,2,100,100,0,0,0,0,0,100,100,0.0261820745,19.0085979049,50.0000000000,8.0001471701,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1227,100,0,2,100,100,0,0,0,0,0,100,100,0.0261820745,18.9824158303,50.0000000000,8.0001471701,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1228,100,0,2,100,100,0,0,0,0,0,100,100,0.0261820745,18.9562337558,50.0000000000,8.0001471701,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1229,100,0,2,100,100,0,0,0,0,0,100,100,0.0261820745,18.9300516813,50.0000000000,8.0001471701,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1230,100,0,2,100,100,0,0,0,0,0,100,100,0.0261820745,18.9038696067,50.0000000000,8.0001471701,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1231,100,0,4,100,100,0,0,1,104,588,100,100,0.0309325368,18.8729370699,25.0000000000,8.0000883302,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
1232,100,0,4,100,100,0,0,0,0,0,100,100,0.0234255423,18.8495115276,25.0000000000,8.0000883302,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1233,100,0,4,100,100,0,0,0,0,0,100,100,0.0234255423,18.8260859853,25.0000000000,8.0000883302,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1234,100,0,4,100,100,0,0,0,0,0,100,100,0.0234255423,18.8026604429,25.0000000000,8.0000883302,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1235,100,0,4,100,100,0,0,0,0,0,100,100,0.0234255423,18.7792349006,25.0000000000,8.0000883302,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1236,100,0,4,100,100,0,0,0,0,0,100,100,0.0234255423,18.7558093583,25.0000000000,8.0000883302,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1237,100,0,4,100,100,0,0,0,0,0,100,100,0.0234255423,18.7323838160,25.0000000000,8.0000883302,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1238,100,0,4,100,100,0,0,0,0,0,100,100,0.0234255423,18.7089582736,25.0000000000,8.0000883302,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1239,100,0,4,100,100,0,0,0,0,0,100,100,0.0234255423,18.6855327313,25.0000000000,8.0000883302,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1240,100,0,4,100,100,0,0,0,0,0,100,100,0.0234255423,18.6621071890,25.0000000000,8.0000883302,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1241,100,0,5,100,100,0,0,1,105,685,100,100,0.0321523447,18.6299548443,20.0000000000,8.0000849894,1.0000000000,0.8840000000,226.2443438914,0,0,0,0,0
1242,100,0,5,100,100,0,0,0,0,0,100,100,0.0235387504,18.6064160939,20.0000000000,8.0000849894,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1243,100,0,5,100,100,0,0,0,0,0,100,100,0.0235387504,18.5828773435,20.0000000000,8.0000849894,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1244,100,0,5,100,100,0,0,0,0,0,100,100,0.0235387504,18.5593385931,20.0000000000,8.0000849894,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1245,100,0,5,100,100,0,0,0,0,0,100,100,0.0235387504,18.5357998427,20.0000000000,8.0000849894,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1246,100,0,5,100,100,0,0,0,0,0,100,100,0.0235387504,18.5122610923,20.0000000000,8.0000849894,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1247,100,0,5,100,100,0,0,0,0,0,100,100,0.0235387504,18.4887223419,20.0000000000,8.0000849894,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1248,100,0,5,100,100,0,0,0,0,0,100,100,0.0235387504,18.4651835915,20.0000000000,8.0000849894,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1249,100,0,5,100,100,0,0,0,0,0,100,100,0.0235387504,18.4416448411,20.0000000000,8.0000849894,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1250,100,0,5,100,100,0,0,0,0,0,100,100,0.0235387504,18.4181060907,20.0000000000,8.0000849894,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1251,100,0,4,100,100,0,0,1,104,588,100,100,0.0313734418,18.3867326489,25.0000000000,8.0000986323,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
1252,100,0,4,100,100,0,0,0,0,0,100,100,0.0238133662,18.3629192827,25.0000000000,8.0000986323,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1253,100,0,4,100,100,0,0,0,0,0,100,100,0.0238133662,18.3391059165,25.0000000000,8.0000986323,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1254,100,0,4,100,100,0,0,0,0,0,100,100,0.0238133662,18.3152925503,25.0000000000,8.0000986323,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1255,100,0,4,100,100,0,0,0,0,0,100,100,0.0238133662,18.2914791841,25.0000000000,8.0000986323,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1256,100,0,4,100,100,0,0,0,0,0,100,100,0.0238133662,18.2676658179,25.0000000000,8.0000986323,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1257,100,0,4,100,100,0,0,0,0,0,100,100,0.0238133662,18.2438524516,25.0000000000,8.0000986323,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1258,100,0,4,100,100,0,0,0,0,0,100,100,0.0238133662,18.2200390854,25.0000000000,8.0000986323,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1259,100,0,4,100,100,0,0,0,0,0,100,100,0.0238133662,18.1962257192,25.0000000000,8.0000986323,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1260,100,0,4,100,100,0,0,0,0,0,100,100,0.0238133662,18.1724123530,25.0000000000,8.0000986323,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1261,100,0,5,100,100,0,0,1,105,685,100,100,0.0317875698,18.1406247832,20.0000000000,8.0000822528,1.0000000000,0.8840000000,226.2443438914,0,0,0,0,0
1262,100,0,5,100,100,0,0,0,0,0,100,100,0.0232081611,18.1174166221,20.0000000000,8.0000822528,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1263,100,0,5,100,100,0,0,0,0,0,100,100,0.0232081611,18.0942084610,20.0000000000,8.0000822528,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1264,100,0,5,100,100,0,0,0,0,0,100,100,0.0232081611,18.0710003000,20.0000000000,8.0000822528,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1265,100,0,5,100,100,0,0,0,0,0,100,100,0.0232081611,18.0477921389,20.0000000000,8.0000822528,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1266,100,0,5,100,100,0,0,0,0,0,100,100,0.0232081611,18.0245839778,20.0000000000,8.0000822528,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1267,100,0,5,100,100,0,0,0,0,0,100,100,0.0232081611,18.0013758167,20.0000000000,8.0000822528,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1268,100,0,5,100,100,0,0,0,0,0,100,100,0.0232081611,17.9781676557,20.0000000000,8.0000822528,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1269,100,0,5,100,100,0,0,0,0,0,100,100,0.0232081611,17.9549594946,20.0000000000,8.0000822528,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1270,100,0,5,100,100,0,0,0,0,0,100,100,0.0232081611,17.9317513335,20.0000000000,8.0000822528,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1271,100,0,3,100,100,0,0,1,103,491,100,100,0.0315704432,17.9001808903,33.3333333333,8.0001166937,1.0000000000,0.8824000000,226.6545784225,0,0,0,0,0
1272,100,0,3,100,100,0,0,0,0,0,100,100,0.0249411680,17.8752397223,33.3333333333,8.0001166937,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1273,100,0,3,100,100,0,0,0,0,0,100,100,0.0249411680,17.8502985543,33.3333333333,8.0001166937,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1274,100,0,3,100,100,0,0,0,0,0,100,100,0.0249411680,17.8253573863,33.3333333333,8.0001166937,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1275,100,0,3,100,100,0,0,0,0,0,100,100,0.0249411680,17.8004162183,33.3333333333,8.0001166937,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1276,100,0,3,100,100,0,0,0,0,0,100,100,0.0249411680,17.7754750503,33.3333333333,8.0001166937,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1277,100,0,3,100,100,0,0,0,0,0,100,100,0.0249411680,17.7505338823,33.3333333333,8.0001166937,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1278,100,0,3,100,100,0,0,0,0,0,100,100,0.0249411680,17.7255927143,33.3333333333,8.0001166937,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1279,100,0,3,100,100,0,0,0,0,0,100,100,0.0249411680,17.7006515463,33.3333333333,8.0001166937,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1280,100,0,3,100,100,0,0,0,0,0,100,100,0.0249411680,17.6757103783,33.3333333333,8.0001166937,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1281,100,0,3,100,100,0,0,1,103,491,100,100,0.0301212661,17.6455891122,33.3333333333,8.0000928760,1.0000000000,0.8824000000,226.6545784225,0,0,0,0,0
1282,100,0,3,100,100,0,0,0,0,0,100,100,0.0236667282,17.6219223839,33.3333333333,8.0000928760,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1283,100,0,3,100,100,0,0,0,0,0,100,100,0.0236667282,17.5982556557,33.3333333333,8.0000928760,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1284,100,0,3,100,100,0,0,0,0,0,100,100,0.0236667282,17.5745889275,33.3333333333,8.0000928760,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1285,100,0,3,100,100,0,0,0,0,0,100,100,0.0236667282,17.5509221993,33.3333333333,8.0000928760,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1286,100,0,3,100,100,0,0,0,0,0,100,100,0.0236667282,17.5272554710,33.3333333333,8.0000928760,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1287,100,0,3,100,100,0,0,0,0,0,100,100,0.0236667282,17.5035887428,33.3333333333,8.0000928760,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1288,100,0,3,100,100,0,0,0,0,0,100,100,0.0236667282,17.4799220146,33.3333333333,8.0000928760,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1289,100,0,3,100,100,0,0,0,0,0,100,100,0.0236667282,17.4562552863,33.3333333333,8.0000928760,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
