Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,LEACH_Epoch,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
96,100,0,2,100,2,98,0,5,102,394,2,2,0.1068557764,27.4041596500,50.0000000000,12.2881662587,0.0200000000,0.5435520000,11.3034263511
97,100,0,6,100,6,94,0,5,106,782,6,6,0.2767389718,27.1274206781,16.6666666667,12.2881377928,0.0600000000,0.6130560000,30.0657688694
98,100,0,7,100,7,93,0,5,107,879,7,7,0.3195414072,26.8078792709,14.2857142857,12.2881199516,0.0700000000,0.6304320000,34.1099436577
99,100,0,5,100,5,95,0,5,105,685,5,5,0.2346095015,26.5732697694,20.0000000000,12.2881486750,0.0500000000,0.5956800000,25.7856567284
100,100,0,0,100,100,0,100,5,0,0,100,100,3.5908518508,22.9824179186,0.0000000000,12.2881324089,1.0000000000,1.2288000000,250.0000000000
101,100,0,3,100,3,97,0,6,103,491,3,3,0.1491995401,22.8332183785,33.3333333333,12.2881288447,0.0300000000,0.5609280000,16.4299161390
102,100,0,7,100,7,93,0,6,106,879,7,7,0.3199008219,22.5133175566,14.2857142857,12.2881609989,0.0700000000,0.6253440000,34.3874731348
103,100,0,8,100,8,92,0,6,108,976,8,8,0.3624098475,22.1509077091,12.5000000000,12.2881125569,0.0800000000,0.6478080000,37.9371665679
104,100,0,2,100,2,98,0,6,102,394,2,2,0.1062887679,22.0446189413,50.0000000000,12.2881046981,0.0200000000,0.5435520000,11.3034263511
105,100,0,5,100,5,95,0,6,105,685,5,5,0.2339517498,21.8106671914,20.0000000000,12.2881380706,0.0500000000,0.5956800000,25.7856567284
106,100,0,1,100,1,99,0,6,101,297,1,1,0.0719161108,21.7387510806,100.0000000000,12.2882042123,0.0100000000,0.5261760000,5.8383506659
107,100,0,2,100,2,98,0,6,102,394,2,2,0.1066081133,21.6321429673,50.0000000000,12.2880747686,0.0200000000,0.5435520000,11.3034263511
108,100,0,4,100,4,96,0,6,104,588,4,4,0.1912025635,21.4409404038,25.0000000000,12.2881597070,0.0400000000,0.5783040000,21.2483399734
109,100,0,5,100,5,95,0,6,105,685,5,5,0.2342326941,21.2067077097,20.0000000000,12.2881042271,0.0500000000,0.5956800000,25.7856567284
110,100,0,4,100,4,96,0,6,104,588,4,4,0.1916696685,21.0150380412,25.0000000000,12.2881582366,0.0400000000,0.5783040000,21.2483399734
111,100,0,8,100,8,92,0,6,108,976,8,8,0.3624330166,20.6526050246,12.5000000000,12.2881594381,0.0800000000,0.6478080000,37.9371665679
112,100,0,7,100,7,93,0,6,107,879,7,7,0.3193648337,20.3332401909,14.2857142857,12.2881065462,0.0700000000,0.6304320000,34.1099436577
113,100,0,6,100,6,94,0,6,106,782,6,6,0.2771524867,20.0560877042,16.6666666667,12.2881058783,0.0600000000,0.6130560000,30.0657688694
114,100,0,4,100,4,96,0,6,104,588,4,4,0.1913876193,19.8647000849,25.0000000000,12.2880845047,0.0400000000,0.5783040000,21.2483399734
115,100,0,5,100,5,95,0,6,105,685,5,5,0.2348406469,19.6298594380,20.0000000000,12.2881538483,0.0500000000,0.5956800000,25.7856567284
116,100,0,8,100,8,92,0,6,108,976,8,8,0.3620589426,19.2678004954,12.5000000000,12.2881340483,0.0800000000,0.6478080000,37.9371665679
117,100,0,4,100,4,96,0,6,104,588,4,4,0.1917920167,19.0760084787,25.0000000000,12.2881565705,0.0400000000,0.5783040000,21.2483399734
118,100,0,5,100,5,95,0,6,105,685,5,5,0.2345837457,18.8414247330,20.0000000000,12.2881428624,0.0500000000,0.5956800000,25.7856567284
119,100,0,6,100,6,94,0,6,106,782,6,6,0.2773548521,18.5640698809,16.6666666667,12.2881421770,0.0600000000,0.6130560000,30.0657688694
120,100,0,6,100,6,94,0,6,106,782,6,6,0.2766811731,18.2873887078,16.6666666667,12.2881250998,0.0600000000,0.6130560000,30.0657688694
121,100,0,5,100,5,95,0,7,105,685,5,5,0.2348007036,18.0525880042,20.0000000000,12.2881394394,0.0500000000,0.5956800000,25.7856567284
122,100,0,5,100,5,95,0,7,105,685,5,5,0.2361861335,17.8164018707,20.0000000000,12.2881653449,0.0500000000,0.5956800000,25.7856567284
123,100,0,8,100,8,92,0,7,108,976,8,8,0.3622748246,17.4541270461,12.5000000000,12.2881197628,0.0800000000,0.6478080000,37.9371665679
124,100,0,6,100,6,94,0,7,106,782,6,6,0.2768132029,17.1773138432,16.6666666667,12.2881584879,0.0600000000,0.6130560000,30.0657688694
