Round,Alive,Dead,ChainLength,Leader,Generated,Delivered,Lost,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,ChainRebuilt
88,100,0,100,87,100,100,0,100,100,0.0213018843,48.1267835139,800.0029575351,1.0000000000,0.8000000000,250.0000000000,0
89,100,0,100,88,100,100,0,100,100,0.0212749037,48.1055086103,800.0029050513,1.0000000000,0.8000000000,250.0000000000,0
90,100,0,100,89,100,100,0,100,100,0.0212863942,48.0842222160,800.0029298066,1.0000000000,0.8000000000,250.0000000000,0
91,100,0,100,90,100,100,0,100,100,0.0212883398,48.0629338763,800.0029335805,1.0000000000,0.8000000000,250.0000000000,0
92,100,0,100,91,100,100,0,100,100,0.0212526273,48.0416812490,800.0028232762,1.0000000000,0.8000000000,250.0000000000,0
93,100,0,100,92,100,100,0,100,100,0.0212586707,48.0204225783,800.0028560754,1.0000000000,0.8000000000,250.0000000000,0
94,100,0,100,93,100,100,0,100,100,0.0213040805,47.9991184978,800.0029611062,1.0000000000,0.8000000000,250.0000000000,0
95,100,0,100,94,100,100,0,100,100,0.0212869326,47.9778315652,800.0029308610,1.0000000000,0.8000000000,250.0000000000,0
96,100,0,100,95,100,100,0,100,100,0.0212854371,47.9565461281,800.0029279126,1.0000000000,0.8000000000,250.0000000000,0
97,100,0,100,96,100,100,0,100,100,0.0213009433,47.9352451848,800.0029559815,1.0000000000,0.8000000000,250.0000000000,0
98,100,0,100,97,100,100,0,100,100,0.0212893806,47.9139558042,800.0029355598,1.0000000000,0.8000000000,250.0000000000,0
99,100,0,100,98,100,100,0,100,100,0.0213037075,47.8926520966,800.0029605049,1.0000000000,0.8000000000,250.0000000000,0
100,100,0,100,99,100,100,0,100,100,0.0212724899,47.8713796067,800.0028991495,1.0000000000,0.8000000000,250.0000000000,0
101,100,0,100,0,100,100,0,100,100,0.0213081693,47.8500714374,800.0029675652,1.0000000000,0.8000000000,250.0000000000,0
102,100,0,100,1,100,100,0,100,100,0.0213141261,47.8287573114,800.0029765787,1.0000000000,0.8000000000,250.0000000000,0
