Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,LEACH_Epoch,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
63,100,0,3,100,100,0,0,4,103,491,100,100,0.0809855236,42.6228495443,33.3333333333,16.5802970713,1.0000000000,0.9668480000,217.6143509631
64,100,0,3,100,100,0,0,4,103,491,100,100,0.0716104690,42.5512390753,33.3333333333,16.5800928619,1.0000000000,0.9668480000,217.6143509631
65,100,0,8,100,100,0,0,4,108,976,100,100,0.0892043788,42.4620346965,12.5000000000,16.1592709752,1.0000000000,0.9729280000,216.2544402052
66,100,0,4,100,100,0,0,4,104,588,100,100,0.0754403683,42.3865943282,25.0000000000,16.4959561801,1.0000000000,0.9680640000,217.3410022478
67,100,0,2,100,100,0,0,4,102,394,100,100,0.0692137407,42.3173805875,50.0000000000,16.6643080899,1.0000000000,0.9656320000,217.8883881230
68,100,0,10,100,100,0,0,4,110,1170,100,100,0.1087261821,42.2086544054,10.0000000000,15.9909802351,1.0000000000,0.9753600000,215.7152230971
69,100,0,3,100,100,0,0,4,103,491,100,100,0.0739481567,42.1347062487,33.3333333333,16.5801883315,1.0000000000,0.9668480000,217.6143509631
70,100,0,6,100,100,0,0,4,106,782,100,100,0.0871434895,42.0475627591,16.6666666667,16.3276257327,1.0000000000,0.9704960000,216.7963597995
71,100,0,4,100,100,0,0,4,104,588,100,100,0.0826472627,41.9649154964,25.0000000000,16.4960214925,1.0000000000,0.9680640000,217.3410022478
72,100,0,6,100,100,0,0,4,106,782,100,100,0.0878007177,41.8771147787,16.6666666667,16.3276481069,1.0000000000,0.9704960000,216.7963597995
73,100,0,8,100,100,0,0,4,108,976,100,100,0.0923516181,41.7847631606,12.5000000000,16.1593046009,1.0000000000,0.9729280000,216.2544402052
74,100,0,4,100,100,0,0,4,104,588,100,100,0.0738499826,41.7109131780,25.0000000000,16.4959372456,1.0000000000,0.9680640000,217.3410022478
75,100,0,5,100,100,0,0,4,105,685,100,100,0.0791562991,41.6317568790,20.0000000000,16.4117721987,1.0000000000,0.9692800000,217.0683393859
76,100,0,4,100,100,0,0,4,104,588,100,100,0.0807942511,41.5509626278,25.0000000000,16.4959954058,1.0000000000,0.9680640000,217.3410022478
77,100,0,6,100,100,0,0,4,106,782,100,100,0.0827536241,41.4682090038,16.6666666667,16.3276011905,1.0000000000,0.9704960000,216.7963597995
78,100,0,6,100,100,0,0,4,106,782,100,100,0.0834053797,41.3848036241,16.6666666667,16.3276079808,1.0000000000,0.9704960000,216.7963597995
79,100,0,7,100,100,0,0,4,106,879,100,100,0.0878616569,41.2969419672,14.2857142857,16.2434443303,1.0000000000,0.9704960000,216.7963597995
80,100,0,7,100,100,0,0,4,107,879,100,100,0.0970196970,41.1999222702,14.2857142857,16.2434867105,1.0000000000,0.9717120000,216.5250609234
81,100,0,5,100,100,0,0,5,105,685,100,100,0.0796023622,41.1203199081,20.0000000000,16.4117878066,1.0000000000,0.9692800000,217.0683393859
82,100,0,5,100,100,0,0,5,105,685,100,100,0.0807846012,41.0395353069,20.0000000000,16.4117992278,1.0000000000,0.9692800000,217.0683393859
83,100,0,8,100,100,0,0,5,108,976,100,100,0.1001328525,40.9394024544,12.5000000000,16.1593335024,1.0000000000,0.9729280000,216.2544402052
84,100,0,5,100,100,0,0,5,105,685,100,100,0.0831163481,40.8562861063,20.0000000000,16.4117919352,1.0000000000,0.9692800000,217.0683393859
85,100,0,6,100,100,0,0,5,106,782,100,100,0.0896333981,40.7666527083,16.6666666667,16.3276301101,1.0000000000,0.9704960000,216.7963597995
86,100,0,6,100,100,0,0,5,106,782,100,100,0.0833730349,40.6832796734,16.6666666667,16.3276138528,1.0000000000,0.9704960000,216.7963597995
87,100,0,3,100,100,0,0,5,103,491,100,100,0.0697361026,40.6135435708,33.3333333333,16.5801032269,1.0000000000,0.9668480000,217.6143509631
88,100,0,5,100,100,0,0,5,105,685,100,100,0.0795222827,40.5340212881,20.0000000000,16.4117701698,1.0000000000,0.9692800000,217.0683393859
89,100,0,6,100,100,0,0,5,106,782,100,100,0.0803105823,40.4537107058,16.6666666667,16.3275810327,1.0000000000,0.9704960000,216.7963597995
90,100,0,4,100,100,0,0,5,104,588,100,100,0.0821932478,40.3715174580,25.0000000000,16.4960226334,1.0000000000,0.9680640000,217.3410022478
91,100,0,4,100,100,0,0,5,104,588,100,100,0.0790523011,40.2924651569,25.0000000000,16.4959735228,1.0000000000,0.9680640000,217.3410022478
92,100,0,6,100,100,0,0,5,106,782,100,100,0.0854760706,40.2069890862,16.6666666667,16.3276298928,1.0000000000,0.9704960000,216.7963597995
93,100,0,5,100,100,0,0,5,105,685,100,100,0.0804065226,40.1265825636,20.0000000000,16.4117913459,1.0000000000,0.9692800000,217.0683393859
94,100,0,6,100,100,0,0,5,106,782,100,100,0.0861087706,40.0404737930,16.6666666667,16.3276437391,1.0000000000,0.9704960000,216.7963597995
95,100,0,6,100,100,0,0,5,106,782,100,100,0.0897060835,39.9507677095,16.6666666667,16.3276655598,1.0000000000,0.9704960000,216.7963597995
96,100,0,2,100,100,0,0,5,102,394,100,100,0.0688105202,39.8819571893,50.0000000000,16.6643457589,1.0000000000,0.9656320000,217.8883881230
97,100,0,6,100,100,0,0,5,106,782,100,100,0.0883688327,39.7935883566,16.6666666667,16.3276409216,1.0000000000,0.9704960000,216.7963597995
