Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Rejected_Promotions,Chain_Repairs,Partial_Promotions,Emergency_Promotions
988,100,0,7,100,100,0,0,0,0,0,100,100,0.0241183744,24.0911534163,14.2857142857,8.0000715464,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
989,100,0,7,100,100,0,0,0,0,0,100,100,0.0241183744,24.0670350419,14.2857142857,8.0000715464,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
990,100,0,7,100,100,0,0,0,0,0,100,100,0.0241183744,24.0429166676,14.2857142857,8.0000715464,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
991,100,0,9,100,100,0,0,1,109,1073,100,100,0.0371477102,24.0057689574,11.1111111111,8.0000735510,1.0000000000,0.8872000000,225.4283137962,0,0,0,0,0
992,100,0,9,100,100,0,0,0,0,0,100,100,0.0242422909,23.9815266665,11.1111111111,8.0000735510,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
993,100,0,9,100,100,0,0,0,0,0,100,100,0.0242422909,23.9572843756,11.1111111111,8.0000735510,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
994,100,0,9,100,100,0,0,0,0,0,100,100,0.0242422909,23.9330420847,11.1111111111,8.0000735510,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
995,100,0,9,100,100,0,0,0,0,0,100,100,0.0242422909,23.9087997938,11.1111111111,8.0000735510,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
996,100,0,7,100,100,0,0,1,107,879,100,100,0.0355527583,23.8732470356,14.2857142857,8.0000861298,1.0000000000,0.8856000000,225.8355916893,0,0,0,0,0
997,100,0,7,100,100,0,0,0,0,0,100,100,0.0247909636,23.8484560720,14.2857142857,8.0000861298,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
998,100,0,7,100,100,0,0,0,0,0,100,100,0.0247909636,23.8236651084,14.2857142857,8.0000861298,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
999,100,0,7,100,100,0,0,0,0,0,100,100,0.0247909636,23.7988741448,14.2857142857,8.0000861298,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1000,100,0,7,100,100,0,0,0,0,0,100,100,0.0247909636,23.7740831812,14.2857142857,8.0000861298,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1001,100,0,4,100,100,0,0,1,104,588,100,100,0.0306487300,23.7434344512,25.0000000000,8.0000849351,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
1002,100,0,4,100,100,0,0,0,0,0,100,100,0.0231629631,23.7202714881,25.0000000000,8.0000849351,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1003,100,0,4,100,100,0,0,0,0,0,100,100,0.0231629631,23.6971085249,25.0000000000,8.0000849351,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1004,100,0,4,100,100,0,0,0,0,0,100,100,0.0231629631,23.6739455618,25.0000000000,8.0000849351,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1005,100,0,4,100,100,0,0,0,0,0,100,100,0.0231629631,23.6507825986,25.0000000000,8.0000849351,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1006,100,0,3,100,100,0,0,1,103,491,100,100,0.0308317271,23.6199508716,33.3333333333,8.0001073528,1.0000000000,0.8824000000,226.6545784225,0,0,0,0,0
1007,100,0,3,100,100,0,0,0,0,0,100,100,0.0242864175,23.5956644541,33.3333333333,8.0001073528,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1008,100,0,3,100,100,0,0,0,0,0,100,100,0.0242864175,23.5713780366,33.3333333333,8.0001073528,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1009,100,0,3,100,100,0,0,0,0,0,100,100,0.0242864175,23.5470916191,33.3333333333,8.0001073528,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1010,100,0,3,100,100,0,0,0,0,0,100,100,0.0242864175,23.5228052017,33.3333333333,8.0001073528,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1011,100,0,3,100,100,0,0,1,103,491,100,100,0.0314820409,23.4913231608,33.3333333333,8.0001104921,1.0000000000,0.8824000000,226.6545784225,0,0,0,0,0
1012,100,0,3,100,100,0,0,0,0,0,100,100,0.0249252907,23.4663978701,33.3333333333,8.0001104921,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1013,100,0,3,100,100,0,0,0,0,0,100,100,0.0249252907,23.4414725793,33.3333333333,8.0001104921,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1014,100,0,3,100,100,0,0,0,0,0,100,100,0.0249252907,23.4165472886,33.3333333333,8.0001104921,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1015,100,0,3,100,100,0,0,0,0,0,100,100,0.0249252907,23.3916219979,33.3333333333,8.0001104921,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1016,100,0,7,100,100,0,0,1,107,879,100,100,0.0351539352,23.3564680626,14.2857142857,8.0000782479,1.0000000000,0.8856000000,225.8355916893,0,0,0,0,0
1017,100,0,7,100,100,0,0,0,0,0,100,100,0.0244045728,23.3320634898,14.2857142857,8.0000782479,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1018,100,0,7,100,100,0,0,0,0,0,100,100,0.0244045728,23.3076589171,14.2857142857,8.0000782479,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1019,100,0,7,100,100,0,0,0,0,0,100,100,0.0244045728,23.2832543443,14.2857142857,8.0000782479,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1020,100,0,7,100,100,0,0,0,0,0,100,100,0.0244045728,23.2588497715,14.2857142857,8.0000782479,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1021,100,0,2,100,100,0,0,1,102,394,100,100,0.0305209947,23.2283287768,50.0000000000,8.0001264224,1.0000000000,0.8816000000,226.8602540835,0,0,0,0,0
1022,100,0,2,100,100,0,0,0,0,0,100,100,0.0249915214,23.2033372554,50.0000000000,8.0001264224,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1023,100,0,2,100,100,0,0,0,0,0,100,100,0.0249915214,23.1783457340,50.0000000000,8.0001264224,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1024,100,0,2,100,100,0,0,0,0,0,100,100,0.0249915214,23.1533542126,50.0000000000,8.0001264224,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1025,100,0,2,100,100,0,0,0,0,0,100,100,0.0249915214,23.1283626912,50.0000000000,8.0001264224,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1026,100,0,2,100,100,0,0,1,102,394,100,100,0.0290817404,23.0992809507,50.0000000000,8.0001035115,1.0000000000,0.8816000000,226.8602540835,0,0,0,0,0
1027,100,0,2,100,100,0,0,0,0,0,100,100,0.0236780895,23.0756028613,50.0000000000,8.0001035115,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1028,100,0,2,100,100,0,0,0,0,0,100,100,0.0236780895,23.0519247718,50.0000000000,8.0001035115,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1029,100,0,2,100,100,0,0,0,0,0,100,100,0.0236780895,23.0282466824,50.0000000000,8.0001035115,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1030,100,0,2,100,100,0,0,0,0,0,100,100,0.0236780895,23.0045685929,50.0000000000,8.0001035115,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1031,100,0,7,100,100,0,0,1,107,879,100,100,0.0348411325,22.9697274604,14.2857142857,8.0000704883,1.0000000000,0.8856000000,225.8355916893,0,0,0,0,0
1032,100,0,7,100,100,0,0,0,0,0,100,100,0.0241375105,22.9455899499,14.2857142857,8.0000704883,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1033,100,0,7,100,100,0,0,0,0,0,100,100,0.0241375105,22.9214524394,14.2857142857,8.0000704883,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1034,100,0,7,100,100,0,0,0,0,0,100,100,0.0241375105,22.8973149290,14.2857142857,8.0000704883,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1035,100,0,7,100,100,0,0,0,0,0,100,100,0.0241375105,22.8731774185,14.2857142857,8.0000704883,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1036,100,0,3,100,100,0,0,1,103,491,100,100,0.0318658114,22.8413116071,33.3333333333,8.0001267832,1.0000000000,0.8824000000,226.6545784225,0,0,0,0,0
1037,100,0,3,100,100,0,0,0,0,0,100,100,0.0252095592,22.8161020479,33.3333333333,8.0001267832,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1038,100,0,3,100,100,0,0,0,0,0,100,100,0.0252095592,22.7908924887,33.3333333333,8.0001267832,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1039,100,0,3,100,100,0,0,0,0,0,100,100,0.0252095592,22.7656829296,33.3333333333,8.0001267832,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1040,100,0,3,100,100,0,0,0,0,0,100,100,0.0252095592,22.7404733704,33.3333333333,8.0001267832,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1041,100,0,6,100,100,0,0,1,106,782,100,100,0.0333630998,22.7071102706,16.6666666667,8.0000778470,1.0000000000,0.8848000000,226.0397830018,0,0,0,0,0
1042,100,0,6,100,100,0,0,0,0,0,100,100,0.0236973041,22.6834129665,16.6666666667,8.0000778470,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1043,100,0,6,100,100,0,0,0,0,0,100,100,0.0236973041,22.6597156624,16.6666666667,8.0000778470,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1044,100,0,6,100,100,0,0,0,0,0,100,100,0.0236973041,22.6360183583,16.6666666667,8.0000778470,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1045,100,0,6,100,100,0,0,0,0,0,100,100,0.0236973041,22.6123210542,16.6666666667,8.0000778470,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1046,100,0,4,100,100,0,0,1,104,588,100,100,0.0323322986,22.5799887556,25.0000000000,8.0001057848,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
1047,100,0,4,100,100,0,0,0,0,0,100,100,0.0247142328,22.5552745228,25.0000000000,8.0001057848,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1048,100,0,4,100,100,0,0,0,0,0,100,100,0.0247142328,22.5305602900,25.0000000000,8.0001057848,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1049,100,0,4,100,100,0,0,0,0,0,100,100,0.0247142328,22.5058460572,25.0000000000,8.0001057848,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1050,100,0,4,100,100,0,0,0,0,0,100,100,0.0247142328,22.4811318244,25.0000000000,8.0001057848,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1051,100,0,8,100,100,0,0,1,108,976,100,100,0.0359749808,22.4451568436,12.5000000000,8.0000726859,1.0000000000,0.8864000000,225.6317689531,0,0,0,0,0
1052,100,0,8,100,100,0,0,0,0,0,100,100,0.0241575097,22.4209993339,12.5000000000,8.0000726859,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1053,100,0,8,100,100,0,0,0,0,0,100,100,0.0241575097,22.3968418241,12.5000000000,8.0000726859,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1054,100,0,8,100,100,0,0,0,0,0,100,100,0.0241575097,22.3726843144,12.5000000000,8.0000726859,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1055,100,0,8,100,100,0,0,0,0,0,100,100,0.0241575097,22.3485268046,12.5000000000,8.0000726859,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1056,100,0,4,100,100,0,0,1,104,588,100,100,0.0314598988,22.3170669058,25.0000000000,8.0000988003,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
1057,100,0,4,100,100,0,0,0,0,0,100,100,0.0238937014,22.2931732044,25.0000000000,8.0000988003,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1058,100,0,4,100,100,0,0,0,0,0,100,100,0.0238937014,22.2692795030,25.0000000000,8.0000988003,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1059,100,0,4,100,100,0,0,0,0,0,100,100,0.0238937014,22.2453858016,25.0000000000,8.0000988003,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1060,100,0,4,100,100,0,0,0,0,0,100,100,0.0238937014,22.2214921002,25.0000000000,8.0000988003,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1061,100,0,2,100,100,0,0,1,102,394,100,100,0.0295912978,22.1919008024,50.0000000000,8.0001144958,1.0000000000,0.8816000000,226.8602540835,0,0,0,0,0
1062,100,0,2,100,100,0,0,0,0,0,100,100,0.0241185560,22.1677822464,50.0000000000,8.0001144958,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1063,100,0,2,100,100,0,0,0,0,0,100,100,0.0241185560,22.1436636904,50.0000000000,8.0001144958,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1064,100,0,2,100,100,0,0,0,0,0,100,100,0.0241185560,22.1195451343,50.0000000000,8.0001144958,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1065,100,0,2,100,100,0,0,0,0,0,100,100,0.0241185560,22.0954265783,50.0000000000,8.0001144958,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1066,100,0,5,100,100,0,0,1,105,685,100,100,0.0331087479,22.0623178304,20.0000000000,8.0000914958,1.0000000000,0.8840000000,226.2443438914,0,0,0,0,0
1067,100,0,5,100,100,0,0,0,0,0,100,100,0.0244775800,22.0378402504,20.0000000000,8.0000914958,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1068,100,0,5,100,100,0,0,0,0,0,100,100,0.0244775800,22.0133626704,20.0000000000,8.0000914958,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1069,100,0,5,100,100,0,0,0,0,0,100,100,0.0244775800,21.9888850903,20.0000000000,8.0000914958,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1070,100,0,5,100,100,0,0,0,0,0,100,100,0.0244775800,21.9644075103,20.0000000000,8.0000914958,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1071,100,0,4,100,100,0,0,1,104,588,100,100,0.0328154839,21.9315920264,25.0000000000,8.0001046014,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
1072,100,0,4,100,100,0,0,0,0,0,100,100,0.0252092287,21.9063827977,25.0000000000,8.0001046014,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1073,100,0,4,100,100,0,0,0,0,0,100,100,0.0252092287,21.8811735690,25.0000000000,8.0001046014,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1074,100,0,4,100,100,0,0,0,0,0,100,100,0.0252092287,21.8559643404,25.0000000000,8.0001046014,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1075,100,0,4,100,100,0,0,0,0,0,100,100,0.0252092287,21.8307551117,25.0000000000,8.0001046014,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1076,100,0,1,100,100,0,0,1,101,297,100,100,0.0355303620,21.7952247497,100.0000000000,8.0001966731,1.0000000000,0.8808000000,227.0663033606,0,0,0,0,0
1077,100,0,1,100,100,0,0,0,0,0,100,100,0.0304519086,21.7647728411,100.0000000000,8.0001966731,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1078,100,0,1,100,100,0,0,0,0,0,100,100,0.0304519086,21.7343209325,100.0000000000,8.0001966731,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1079,100,0,1,100,100,0,0,0,0,0,100,100,0.0304519086,21.7038690239,100.0000000000,8.0001966731,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1080,100,0,1,100,100,0,0,0,0,0,100,100,0.0304519086,21.6734171153,100.0000000000,8.0001966731,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1081,100,0,4,100,100,0,0,1,104,588,100,100,0.0305589503,21.6428581650,25.0000000000,8.0000756538,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
1082,100,0,4,100,100,0,0,0,0,0,100,100,0.0230963757,21.6197617893,25.0000000000,8.0000756538,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1083,100,0,4,100,100,0,0,0,0,0,100,100,0.0230963757,21.5966654137,25.0000000000,8.0000756538,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1084,100,0,4,100,100,0,0,0,0,0,100,100,0.0230963757,21.5735690380,25.0000000000,8.0000756538,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1085,100,0,4,100,100,0,0,0,0,0,100,100,0.0230963757,21.5504726623,25.0000000000,8.0000756538,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1086,100,0,9,100,100,0,0,1,109,1073,100,100,0.0375591491,21.5129135132,11.1111111111,8.0000834000,1.0000000000,0.8872000000,225.4283137962,0,0,0,0,0
1087,100,0,9,100,100,0,0,0,0,0,100,100,0.0245957051,21.4883178081,11.1111111111,8.0000834000,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1088,100,0,9,100,100,0,0,0,0,0,100,100,0.0245957051,21.4637221030,11.1111111111,8.0000834000,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1089,100,0,9,100,100,0,0,0,0,0,100,100,0.0245957051,21.4391263980,11.1111111111,8.0000834000,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1090,100,0,9,100,100,0,0,0,0,0,100,100,0.0245957051,21.4145306929,11.1111111111,8.0000834000,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1091,100,0,3,100,100,0,0,1,103,491,100,100,0.0305452840,21.3839854090,33.3333333333,8.0001068174,1.0000000000,0.8824000000,226.6545784225,0,0,0,0,0
1092,100,0,3,100,100,0,0,0,0,0,100,100,0.0240433581,21.3599420509,33.3333333333,8.0001068174,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1093,100,0,3,100,100,0,0,0,0,0,100,100,0.0240433581,21.3358986928,33.3333333333,8.0001068174,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1094,100,0,3,100,100,0,0,0,0,0,100,100,0.0240433581,21.3118553347,33.3333333333,8.0001068174,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1095,100,0,3,100,100,0,0,0,0,0,100,100,0.0240433581,21.2878119766,33.3333333333,8.0001068174,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1096,100,0,11,100,100,0,0,1,110,1267,100,100,0.0399124811,21.2478994955,9.0909090909,8.0000722023,1.0000000000,0.8880000000,225.2252252252,0,0,0,0,0
1097,100,0,11,100,100,0,0,0,0,0,100,100,0.0248726752,21.2230268203,9.0909090909,8.0000722023,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1098,100,0,11,100,100,0,0,0,0,0,100,100,0.0248726752,21.1981541452,9.0909090909,8.0000722023,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1099,100,0,11,100,100,0,0,0,0,0,100,100,0.0248726752,21.1732814700,9.0909090909,8.0000722023,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1100,100,0,11,100,100,0,0,0,0,0,100,100,0.0248726752,21.1484087949,9.0909090909,8.0000722023,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1101,100,0,3,100,100,0,0,1,103,491,100,100,0.0304581099,21.1179506850,33.3333333333,8.0001012848,1.0000000000,0.8824000000,226.6545784225,0,0,0,0,0
1102,100,0,3,100,100,0,0,0,0,0,100,100,0.0239899105,21.0939607745,33.3333333333,8.0001012848,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1103,100,0,3,100,100,0,0,0,0,0,100,100,0.0239899105,21.0699708641,33.3333333333,8.0001012848,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1104,100,0,3,100,100,0,0,0,0,0,100,100,0.0239899105,21.0459809536,33.3333333333,8.0001012848,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1105,100,0,3,100,100,0,0,0,0,0,100,100,0.0239899105,21.0219910431,33.3333333333,8.0001012848,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1106,100,0,4,100,100,0,0,1,104,588,100,100,0.0318705704,20.9901204727,25.0000000000,8.0001000440,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
1107,100,0,4,100,100,0,0,0,0,0,100,100,0.0242905373,20.9658299355,25.0000000000,8.0001000440,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1108,100,0,4,100,100,0,0,0,0,0,100,100,0.0242905373,20.9415393982,25.0000000000,8.0001000440,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1109,100,0,4,100,100,0,0,0,0,0,100,100,0.0242905373,20.9172488609,25.0000000000,8.0001000440,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1110,100,0,4,100,100,0,0,0,0,0,100,100,0.0242905373,20.8929583237,25.0000000000,8.0001000440,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1111,100,0,8,100,100,0,0,1,108,976,100,100,0.0354896349,20.8574686888,12.5000000000,8.0000706975,1.0000000000,0.8864000000,225.6317689531,0,0,0,0,0
1112,100,0,8,100,100,0,0,0,0,0,100,100,0.0237051230,20.8337635658,12.5000000000,8.0000706975,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1113,100,0,8,100,100,0,0,0,0,0,100,100,0.0237051230,20.8100584429,12.5000000000,8.0000706975,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1114,100,0,8,100,100,0,0,0,0,0,100,100,0.0237051230,20.7863533199,12.5000000000,8.0000706975,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1115,100,0,8,100,100,0,0,0,0,0,100,100,0.0237051230,20.7626481970,12.5000000000,8.0000706975,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1116,100,0,4,100,100,0,0,1,104,588,100,100,0.0318028110,20.7308453860,25.0000000000,8.0000990704,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
1117,100,0,4,100,100,0,0,0,0,0,100,100,0.0242053774,20.7066400086,25.0000000000,8.0000990704,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1118,100,0,4,100,100,0,0,0,0,0,100,100,0.0242053774,20.6824346313,25.0000000000,8.0000990704,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1119,100,0,4,100,100,0,0,0,0,0,100,100,0.0242053774,20.6582292539,25.0000000000,8.0000990704,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1120,100,0,4,100,100,0,0,0,0,0,100,100,0.0242053774,20.6340238766,25.0000000000,8.0000990704,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1121,100,0,4,100,100,0,0,1,104,588,100,100,0.0310150382,20.6030088384,25.0000000000,8.0000802086,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
1122,100,0,4,100,100,0,0,0,0,0,100,100,0.0235372620,20.5794715763,25.0000000000,8.0000802086,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1123,100,0,4,100,100,0,0,0,0,0,100,100,0.0235372620,20.5559343143,25.0000000000,8.0000802086,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1124,100,0,4,100,100,0,0,0,0,0,100,100,0.0235372620,20.5323970522,25.0000000000,8.0000802086,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1125,100,0,4,100,100,0,0,0,0,0,100,100,0.0235372620,20.5088597902,25.0000000000,8.0000802086,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1126,100,0,1,100,100,0,0,1,101,297,100,100,0.0341387706,20.4747210196,100.0000000000,8.0001894486,1.0000000000,0.8808000000,227.0663033606,0,0,0,0,0
1127,100,0,1,100,100,0,0,0,0,0,100,100,0.0291972093,20.4455238103,100.0000000000,8.0001894486,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1128,100,0,1,100,100,0,0,0,0,0,100,100,0.0291972093,20.4163266011,100.0000000000,8.0001894486,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1129,100,0,1,100,100,0,0,0,0,0,100,100,0.0291972093,20.3871293918,100.0000000000,8.0001894486,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1130,100,0,1,100,100,0,0,0,0,0,100,100,0.0291972093,20.3579321826,100.0000000000,8.0001894486,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1131,100,0,3,100,100,0,0,1,103,491,100,100,0.0296571742,20.3282750084,33.3333333333,8.0000896389,1.0000000000,0.8824000000,226.6545784225,0,0,0,0,0
1132,100,0,3,100,100,0,0,0,0,0,100,100,0.0232341825,20.3050408260,33.3333333333,8.0000896389,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1133,100,0,3,100,100,0,0,0,0,0,100,100,0.0232341825,20.2818066435,33.3333333333,8.0000896389,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1134,100,0,3,100,100,0,0,0,0,0,100,100,0.0232341825,20.2585724611,33.3333333333,8.0000896389,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1135,100,0,3,100,100,0,0,0,0,0,100,100,0.0232341825,20.2353382786,33.3333333333,8.0000896389,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1136,100,0,2,100,100,0,0,1,102,394,100,100,0.0325598946,20.2027783840,50.0000000000,8.0001534972,1.0000000000,0.8816000000,226.8602540835,0,0,0,0,0
1137,100,0,2,100,100,0,0,0,0,0,100,100,0.0267935865,20.1759847975,50.0000000000,8.0001534972,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1138,100,0,2,100,100,0,0,0,0,0,100,100,0.0267935865,20.1491912111,50.0000000000,8.0001534972,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1139,100,0,2,100,100,0,0,0,0,0,100,100,0.0267935865,20.1223976246,50.0000000000,8.0001534972,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1140,100,0,2,100,100,0,0,0,0,0,100,100,0.0267935865,20.0956040381,50.0000000000,8.0001534972,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1141,100,0,4,100,100,0,0,1,104,588,100,100,0.0312112147,20.0643928234,25.0000000000,8.0000911862,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
1142,100,0,4,100,100,0,0,0,0,0,100,100,0.0236709114,20.0407219120,25.0000000000,8.0000911862,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1143,100,0,4,100,100,0,0,0,0,0,100,100,0.0236709114,20.0170510006,25.0000000000,8.0000911862,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1144,100,0,4,100,100,0,0,0,0,0,100,100,0.0236709114,19.9933800891,25.0000000000,8.0000911862,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1145,100,0,4,100,100,0,0,0,0,0,100,100,0.0236709114,19.9697091777,25.0000000000,8.0000911862,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
1146,100,0,4,100,100,0,0,1,104,588,100,100,0.0310725164,19.9386366613,25.0000000000,8.0000877408,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
1147,100,0,4,100,100,0,0,0,0,0,100,100,0.0235630657,19.9150735956,25.0000000000,8.0000877408,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
