Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,HEED_Iterations,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
509,100,0,10,100,100,0,0,6,238,2119,100,100,0.0447129585,27.0310229019,10.0000000000,15.2001768525,1.0000000000,0.9904000000,201.9386106624
510,100,0,11,100,100,0,0,6,241,2182,100,100,0.0451697621,26.9858531399,9.0909090909,15.1201592758,1.0000000000,0.9928000000,201.4504431910
511,100,0,12,100,100,0,0,6,239,2134,100,100,0.0446564381,26.9411967018,8.3333333333,15.0401641696,1.0000000000,0.9912000000,201.7756255044
512,100,0,12,100,100,0,0,6,243,2257,100,100,0.0459358548,26.8952608470,8.3333333333,15.0401713764,1.0000000000,0.9944000000,201.1263073210
513,100,0,12,100,100,0,0,6,242,2165,100,100,0.0449784101,26.8502824368,8.3333333333,15.0401641143,1.0000000000,0.9936000000,201.2882447665
514,100,0,12,100,100,0,0,6,239,2137,100,100,0.0445526765,26.8057297604,8.3333333333,15.0401716874,1.0000000000,0.9912000000,201.7756255044
515,100,0,12,100,100,0,0,6,245,2198,100,100,0.0452546751,26.7604750853,8.3333333333,15.0401641047,1.0000000000,0.9960000000,200.8032128514
516,100,0,12,100,100,0,0,6,245,2256,100,100,0.0460173449,26.7144577404,8.3333333333,15.0401598799,1.0000000000,0.9960000000,200.8032128514
517,100,0,11,100,100,0,0,6,240,2151,100,100,0.0448939924,26.6695637480,9.0909090909,15.1201694499,1.0000000000,0.9920000000,201.6129032258
518,100,0,17,100,100,0,0,6,243,2271,100,100,0.0458593916,26.6237043564,5.8823529412,14.6401646999,1.0000000000,0.9944000000,201.1263073210
519,100,0,11,100,100,0,0,6,240,2149,100,100,0.0449159628,26.5787883936,9.0909090909,15.1201727966,1.0000000000,0.9920000000,201.6129032258
520,100,0,15,100,100,0,0,6,236,2110,100,100,0.0442708686,26.5345175250,6.6666666667,14.8001706727,1.0000000000,0.9888000000,202.2653721683
521,100,0,17,100,100,0,0,6,237,2139,100,100,0.0442675796,26.4902499454,5.8823529412,14.6401628323,1.0000000000,0.9896000000,202.1018593371
522,100,0,12,100,100,0,0,6,240,2132,100,100,0.0445231269,26.4457268184,8.3333333333,15.0401627121,1.0000000000,0.9920000000,201.6129032258
523,100,0,13,100,100,0,0,6,243,2208,100,100,0.0454249968,26.4003018216,7.6923076923,14.9601687095,1.0000000000,0.9944000000,201.1263073210
524,100,0,11,100,100,0,0,6,235,2057,100,100,0.0438739246,26.3564278971,9.0909090909,15.1201615494,1.0000000000,0.9880000000,202.4291497976
525,100,0,11,100,100,0,0,6,239,2120,100,100,0.0445064020,26.3119214951,9.0909090909,15.1201666831,1.0000000000,0.9912000000,201.7756255044
526,100,0,10,100,100,0,0,6,240,2131,100,100,0.0448121061,26.2671093890,10.0000000000,15.2001633318,1.0000000000,0.9920000000,201.6129032258
527,100,0,10,100,100,0,0,6,239,2124,100,100,0.0447075980,26.2224017910,10.0000000000,15.2001696128,1.0000000000,0.9912000000,201.7756255044
528,100,0,14,100,100,0,0,6,242,2199,100,100,0.0452446465,26.1771571445,7.1428571429,14.8801643458,1.0000000000,0.9936000000,201.2882447665
529,100,0,10,100,100,0,0,6,245,2271,100,100,0.0463127784,26.1308443661,10.0000000000,15.2001679624,1.0000000000,0.9960000000,200.8032128514
530,100,0,11,100,100,0,0,6,242,2132,100,100,0.0446406933,26.0862036728,9.0909090909,15.1201674531,1.0000000000,0.9936000000,201.2882447665
531,100,0,12,100,100,0,0,6,244,2247,100,100,0.0459178877,26.0402857851,8.3333333333,15.0401604410,1.0000000000,0.9952000000,200.9646302251
532,100,0,11,100,100,0,0,6,244,2221,100,100,0.0456865335,25.9945992516,9.0909090909,15.1201656664,1.0000000000,0.9952000000,200.9646302251
533,100,0,12,100,100,0,0,6,239,2102,100,100,0.0442767500,25.9503225016,8.3333333333,15.0401684598,1.0000000000,0.9912000000,201.7756255044
534,100,0,13,100,100,0,0,6,238,2093,100,100,0.0441385017,25.9061839999,7.6923076923,14.9601627858,1.0000000000,0.9904000000,201.9386106624
535,100,0,11,100,100,0,0,6,237,2076,100,100,0.0440146308,25.8621693691,9.0909090909,15.1201681831,1.0000000000,0.9896000000,202.1018593371
536,100,0,10,100,100,0,0,6,239,2097,100,100,0.0443429038,25.8178264653,10.0000000000,15.2001664102,1.0000000000,0.9912000000,201.7756255044
537,100,0,12,100,100,0,0,6,243,2206,100,100,0.0454200383,25.7724064269,8.3333333333,15.0401663706,1.0000000000,0.9944000000,201.1263073210
538,100,0,11,100,100,0,0,6,241,2191,100,100,0.0452473291,25.7271590979,9.0909090909,15.1201642580,1.0000000000,0.9928000000,201.4504431910
539,100,0,12,100,100,0,0,6,242,2175,100,100,0.0451509340,25.6820081639,8.3333333333,15.0401663911,1.0000000000,0.9936000000,201.2882447665
540,100,0,13,100,100,0,0,6,242,2255,100,100,0.0458287381,25.6361794258,7.6923076923,14.9601589470,1.0000000000,0.9936000000,201.2882447665
541,100,0,12,100,100,0,0,6,244,2221,100,100,0.0455889708,25.5905904550,8.3333333333,15.0401736859,1.0000000000,0.9952000000,200.9646302251
542,100,0,13,100,100,0,0,6,236,2109,100,100,0.0442328422,25.5463576128,7.6923076923,14.9601620915,1.0000000000,0.9888000000,202.2653721683
543,100,0,15,100,100,0,0,6,245,2215,100,100,0.0453527768,25.5010048360,6.6666666667,14.8001679882,1.0000000000,0.9960000000,200.8032128514
544,100,0,11,100,100,0,0,6,244,2170,100,100,0.0450958507,25.4559089853,9.0909090909,15.1201723336,1.0000000000,0.9952000000,200.9646302251
545,100,0,12,100,100,0,0,6,242,2048,100,100,0.0438038672,25.4121051181,8.3333333333,15.0401773568,1.0000000000,0.9936000000,201.2882447665
546,100,0,14,100,100,0,0,6,242,2196,100,100,0.0452007175,25.3669044006,7.1428571429,14.8801610915,1.0000000000,0.9936000000,201.2882447665
547,100,0,13,100,100,0,0,6,240,2174,100,100,0.0450512131,25.3218531875,7.6923076923,14.9601613728,1.0000000000,0.9920000000,201.6129032258
548,100,0,12,100,100,0,0,6,240,2090,100,100,0.0441821809,25.2776710067,8.3333333333,15.0401691450,1.0000000000,0.9920000000,201.6129032258
549,100,0,14,100,100,0,0,6,243,2205,100,100,0.0451568185,25.2325141881,7.1428571429,14.8801685846,1.0000000000,0.9944000000,201.1263073210
550,100,0,12,100,100,0,0,6,248,2251,100,100,0.0459514170,25.1865627711,8.3333333333,15.0401659712,1.0000000000,0.9984000000,200.3205128205
551,100,0,12,100,100,0,0,6,247,2266,100,100,0.0460268238,25.1405359473,8.3333333333,15.0401720256,1.0000000000,0.9976000000,200.4811547715
552,100,0,12,100,100,0,0,6,237,2146,100,100,0.0447523281,25.0957836192,8.3333333333,15.0401709189,1.0000000000,0.9896000000,202.1018593371
553,100,0,11,100,100,0,0,6,239,2100,100,100,0.0443769597,25.0514066595,9.0909090909,15.1201700874,1.0000000000,0.9912000000,201.7756255044
554,100,0,11,100,100,0,0,6,242,2203,100,100,0.0454456601,25.0059609994,9.0909090909,15.1201628246,1.0000000000,0.9936000000,201.2882447665
555,100,0,15,100,100,0,0,6,237,2173,100,100,0.0448478420,24.9611131574,6.6666666667,14.8001675024,1.0000000000,0.9896000000,202.1018593371
556,100,0,14,100,100,0,0,6,248,2277,100,100,0.0460585620,24.9150545954,7.1428571429,14.8801609669,1.0000000000,0.9984000000,200.3205128205
557,100,0,13,100,100,0,0,6,242,2245,100,100,0.0458317236,24.8692228718,7.6923076923,14.9601670295,1.0000000000,0.9936000000,201.2882447665
558,100,0,12,100,100,0,0,6,249,2269,100,100,0.0461323488,24.8230905231,8.3333333333,15.0401651465,1.0000000000,0.9992000000,200.1601281025
559,100,0,13,100,100,0,0,6,245,2216,100,100,0.0453819263,24.7777085968,7.6923076923,14.9601643115,1.0000000000,0.9960000000,200.8032128514
560,100,0,10,100,100,0,0,6,241,2199,100,100,0.0454788637,24.7322297331,10.0000000000,15.2001710297,1.0000000000,0.9928000000,201.4504431910
561,100,0,12,100,100,0,0,6,242,2122,100,100,0.0445689405,24.6876607925,8.3333333333,15.0401663674,1.0000000000,0.9936000000,201.2882447665
562,100,0,12,100,100,0,0,6,245,2200,100,100,0.0453358394,24.6423249531,8.3333333333,15.0401732618,1.0000000000,0.9960000000,200.8032128514
563,100,0,12,100,100,0,0,6,240,2166,100,100,0.0450821725,24.5972427806,8.3333333333,15.0401617600,1.0000000000,0.9920000000,201.6129032258
564,100,0,14,100,100,0,0,6,236,2102,100,100,0.0441266875,24.5531160931,7.1428571429,14.8801651546,1.0000000000,0.9888000000,202.2653721683
565,100,0,13,100,100,0,0,6,236,2199,100,100,0.0452605796,24.5078555135,7.6923076923,14.9601671945,1.0000000000,0.9888000000,202.2653721683
566,100,0,11,100,100,0,0,6,241,2189,100,100,0.0453493840,24.4625061295,9.0909090909,15.1201738140,1.0000000000,0.9928000000,201.4504431910
567,100,0,11,100,100,0,0,6,240,2152,100,100,0.0448437830,24.4176623465,9.0909090909,15.1201656598,1.0000000000,0.9920000000,201.6129032258
568,100,0,12,100,100,0,0,6,241,2115,100,100,0.0443719664,24.3732903802,8.3333333333,15.0401659567,1.0000000000,0.9928000000,201.4504431910
569,100,0,12,100,100,0,0,6,240,2125,100,100,0.0446229592,24.3286674209,8.3333333333,15.0401725640,1.0000000000,0.9920000000,201.6129032258
570,100,0,11,100,100,0,0,6,242,2166,100,100,0.0450522789,24.2836151420,9.0909090909,15.1201671421,1.0000000000,0.9936000000,201.2882447665
571,100,0,11,100,100,0,0,6,241,2141,100,100,0.0448097723,24.2388053697,9.0909090909,15.1201657390,1.0000000000,0.9928000000,201.4504431910
572,100,0,10,100,100,0,0,6,241,2166,100,100,0.0450549117,24.1937504580,10.0000000000,15.2001667264,1.0000000000,0.9928000000,201.4504431910
573,100,0,11,100,100,0,0,6,243,2134,100,100,0.0447393810,24.1490110770,9.0909090909,15.1201789100,1.0000000000,0.9944000000,201.1263073210
574,100,0,12,100,100,0,0,6,242,2255,100,100,0.0459553047,24.1030557723,8.3333333333,15.0401605458,1.0000000000,0.9936000000,201.2882447665
575,100,0,12,100,100,0,0,6,236,2090,100,100,0.0441443532,24.0589114192,8.3333333333,15.0401719635,1.0000000000,0.9888000000,202.2653721683
576,100,0,11,100,100,0,0,6,241,2097,100,100,0.0442583068,24.0146531124,9.0909090909,15.1201670796,1.0000000000,0.9928000000,201.4504431910
577,100,0,11,100,100,0,0,6,240,2126,100,100,0.0445677653,23.9700853471,9.0909090909,15.1201682058,1.0000000000,0.9920000000,201.6129032258
578,100,0,10,100,100,0,0,6,240,2087,100,100,0.0442619692,23.9258233779,10.0000000000,15.2001758285,1.0000000000,0.9920000000,201.6129032258
579,100,0,12,100,100,0,0,6,244,2213,100,100,0.0454376058,23.8803857721,8.3333333333,15.0401697443,1.0000000000,0.9952000000,200.9646302251
580,100,0,11,100,100,0,0,6,239,2166,100,100,0.0450040714,23.8353817007,9.0909090909,15.1201605033,1.0000000000,0.9912000000,201.7756255044
581,100,0,10,100,100,0,0,6,243,2134,100,100,0.0448964139,23.7904852868,10.0000000000,15.2001819666,1.0000000000,0.9944000000,201.1263073210
582,100,0,12,100,100,0,0,6,240,2159,100,100,0.0449441209,23.7455411658,8.3333333333,15.0401682447,1.0000000000,0.9920000000,201.6129032258
583,100,0,13,100,100,0,0,6,242,2262,100,100,0.0459430699,23.6995980959,7.6923076923,14.9601710097,1.0000000000,0.9936000000,201.2882447665
584,100,0,11,100,100,0,0,6,242,2129,100,100,0.0446103589,23.6549877371,9.0909090909,15.1201630476,1.0000000000,0.9936000000,201.2882447665
585,100,0,11,100,100,0,0,6,245,2145,100,100,0.0447615319,23.6102262051,9.0909090909,15.1201654517,1.0000000000,0.9960000000,200.8032128514
586,100,0,11,100,100,0,0,6,244,2185,100,100,0.0452411800,23.5649850251,9.0909090909,15.1201635511,1.0000000000,0.9952000000,200.9646302251
587,100,0,13,100,100,0,0,6,240,2157,100,100,0.0447938430,23.5201911822,7.6923076923,14.9601707770,1.0000000000,0.9920000000,201.6129032258
588,100,0,13,100,100,0,0,6,236,2108,100,100,0.0442332718,23.4759579103,7.6923076923,14.9601638568,1.0000000000,0.9888000000,202.2653721683
589,100,0,11,100,100,0,0,6,248,2215,100,100,0.0455712752,23.4303866351,9.0909090909,15.1201683025,1.0000000000,0.9984000000,200.3205128205
590,100,0,10,100,100,0,0,6,237,2146,100,100,0.0449292582,23.3854573769,10.0000000000,15.2001691796,1.0000000000,0.9896000000,202.1018593371
591,100,0,10,100,100,0,0,6,239,2154,100,100,0.0449890323,23.3404683446,10.0000000000,15.2001839031,1.0000000000,0.9912000000,201.7756255044
592,100,0,12,100,100,0,0,6,245,2173,100,100,0.0450403959,23.2954279487,8.3333333333,15.0401621781,1.0000000000,0.9960000000,200.8032128514
593,100,0,12,100,100,0,0,6,244,2161,100,100,0.0448689131,23.2505590356,8.3333333333,15.0401641047,1.0000000000,0.9952000000,200.9646302251
594,100,0,12,100,100,0,0,6,248,2273,100,100,0.0460749717,23.2044840639,8.3333333333,15.0401690251,1.0000000000,0.9984000000,200.3205128205
595,100,0,14,100,100,0,0,6,242,2169,100,100,0.0448957363,23.1595883276,7.1428571429,14.8801738991,1.0000000000,0.9936000000,201.2882447665
596,100,0,12,100,100,0,0,6,241,2144,100,100,0.0448038845,23.1147844431,8.3333333333,15.0401590406,1.0000000000,0.9928000000,201.4504431910
597,100,0,11,100,100,0,0,6,239,2171,100,100,0.0450908013,23.0696936417,9.0909090909,15.1201676855,1.0000000000,0.9912000000,201.7756255044
598,100,0,12,100,100,0,0,6,244,2223,100,100,0.0456160174,23.0240776244,8.3333333333,15.0401727784,1.0000000000,0.9952000000,200.9646302251
599,100,0,13,100,100,0,0,6,240,2106,100,100,0.0442300321,22.9798475922,7.6923076923,14.9601658671,1.0000000000,0.9920000000,201.6129032258
600,100,0,11,100,100,0,0,6,239,2100,100,100,0.0443769902,22.9354706020,9.0909090909,15.1201728766,1.0000000000,0.9912000000,201.7756255044
601,100,0,12,100,100,0,0,6,241,2218,100,100,0.0455067911,22.8899638109,8.3333333333,15.0401616083,1.0000000000,0.9928000000,201.4504431910
602,100,0,13,100,100,0,0,6,243,2125,100,100,0.0444691645,22.8454946464,7.6923076923,14.9601681842,1.0000000000,0.9944000000,201.1263073210
603,100,0,13,100,100,0,0,6,243,2153,100,100,0.0447054272,22.8007892192,7.6923076923,14.9601682253,1.0000000000,0.9944000000,201.1263073210
604,100,0,11,100,100,0,0,6,239,2143,100,100,0.0448109938,22.7559782253,9.0909090909,15.1201617586,1.0000000000,0.9912000000,201.7756255044
605,100,0,12,100,100,0,0,6,244,2171,100,100,0.0449325157,22.7110457096,8.3333333333,15.0401581031,1.0000000000,0.9952000000,200.9646302251
606,100,0,13,100,100,0,0,6,254,2285,100,100,0.0462529127,22.6647927970,7.6923076923,14.9601629905,1.0000000000,1.0032000000,199.3620414673
607,100,0,10,100,100,0,0,6,241,2165,100,100,0.0452053609,22.6195874360,10.0000000000,15.2001761655,1.0000000000,0.9928000000,201.4504431910
608,100,0,11,100,100,0,0,6,245,2194,100,100,0.0454047010,22.5741827350,9.0909090909,15.1201699439,1.0000000000,0.9960000000,200.8032128514
609,100,0,12,100,100,0,0,6,243,2180,100,100,0.0450777362,22.5291049989,8.3333333333,15.0401564503,1.0000000000,0.9944000000,201.1263073210
610,100,0,11,100,100,0,0,6,238,2108,100,100,0.0443497995,22.4847551994,9.0909090909,15.1201703038,1.0000000000,0.9904000000,201.9386106624
611,100,0,12,100,100,0,0,6,247,2182,100,100,0.0451578839,22.4395973155,8.3333333333,15.0401710716,1.0000000000,0.9976000000,200.4811547715
612,100,0,12,100,100,0,0,6,238,2157,100,100,0.0448792322,22.3947180833,8.3333333333,15.0401608304,1.0000000000,0.9904000000,201.9386106624
613,100,0,11,100,100,0,0,6,242,2176,100,100,0.0451398999,22.3495781834,9.0909090909,15.1201698933,1.0000000000,0.9936000000,201.2882447665
614,100,0,12,100,100,0,0,6,246,2178,100,100,0.0451362292,22.3044419542,8.3333333333,15.0401630024,1.0000000000,0.9968000000,200.6420545746
615,100,0,12,100,100,0,0,6,244,2132,100,100,0.0445440861,22.2598978681,8.3333333333,15.0401620529,1.0000000000,0.9952000000,200.9646302251
616,100,0,11,100,100,0,0,6,236,2087,100,100,0.0442297651,22.2156681031,9.0909090909,15.1201784633,1.0000000000,0.9888000000,202.2653721683
617,100,0,10,100,100,0,0,6,242,2140,100,100,0.0448449498,22.1708231533,10.0000000000,15.2001636487,1.0000000000,0.9936000000,201.2882447665
618,100,0,11,100,100,0,0,6,239,2119,100,100,0.0445400614,22.1262830919,9.0909090909,15.1201730443,1.0000000000,0.9912000000,201.7756255044
619,100,0,14,100,100,0,0,6,247,2254,100,100,0.0457401525,22.0805429394,7.1428571429,14.8801568673,1.0000000000,0.9976000000,200.4811547715
620,100,0,11,100,100,0,0,6,245,2183,100,100,0.0452618947,22.0352810446,9.0909090909,15.1201646056,1.0000000000,0.9960000000,200.8032128514
621,100,0,12,100,100,0,0,6,246,2236,100,100,0.0456692286,21.9896118160,8.3333333333,15.0401607428,1.0000000000,0.9968000000,200.6420545746
622,100,0,12,100,100,0,0,6,237,2091,100,100,0.0441452392,21.9454665768,8.3333333333,15.0401667576,1.0000000000,0.9896000000,202.1018593371
623,100,0,12,100,100,0,0,6,251,2329,100,100,0.0467186374,21.8987479394,8.3333333333,15.0401576633,1.0000000000,1.0008000000,199.8401278977
624,100,0,11,100,100,0,0,6,246,2213,100,100,0.0455032024,21.8532447370,9.0909090909,15.1201683465,1.0000000000,0.9968000000,200.6420545746
625,100,0,12,100,100,0,0,6,243,2281,100,100,0.0462783532,21.8069663838,8.3333333333,15.0401591067,1.0000000000,0.9944000000,201.1263073210
626,100,0,12,100,100,0,0,6,243,2175,100,100,0.0450676059,21.7618987779,8.3333333333,15.0401725623,1.0000000000,0.9944000000,201.1263073210
627,100,0,11,100,100,0,0,6,245,2174,100,100,0.0450889146,21.7168098633,9.0909090909,15.1201647512,1.0000000000,0.9960000000,200.8032128514
628,100,0,13,100,100,0,0,6,241,2181,100,100,0.0449559391,21.6718539242,7.6923076923,14.9601587810,1.0000000000,0.9928000000,201.4504431910
629,100,0,11,100,100,0,0,6,251,2261,100,100,0.0460707026,21.6257832216,9.0909090909,15.1201654091,1.0000000000,1.0008000000,199.8401278977
630,100,0,12,100,100,0,0,6,246,2175,100,100,0.0450058055,21.5807774161,8.3333333333,15.0401629239,1.0000000000,0.9968000000,200.6420545746
631,100,0,11,100,100,0,0,6,247,2207,100,100,0.0454277598,21.5353496563,9.0909090909,15.1201664374,1.0000000000,0.9976000000,200.4811547715
632,100,0,13,100,100,0,0,6,244,2260,100,100,0.0459420423,21.4894076140,7.6923076923,14.9601755209,1.0000000000,0.9952000000,200.9646302251
633,100,0,12,100,100,0,0,6,257,2403,100,100,0.0475219463,21.4418856677,8.3333333333,15.0401603562,1.0000000000,1.0056000000,198.8862370724
634,100,0,12,100,100,0,0,6,247,2197,100,100,0.0452638022,21.3966218655,8.3333333333,15.0401657670,1.0000000000,0.9976000000,200.4811547715
635,100,0,13,100,100,0,0,6,246,2239,100,100,0.0456828842,21.3509389813,7.6923076923,14.9601623962,1.0000000000,0.9968000000,200.6420545746
636,100,0,11,100,100,0,0,6,240,2170,100,100,0.0450093974,21.3059295838,9.0909090909,15.1201685130,1.0000000000,0.9920000000,201.6129032258
637,100,0,12,100,100,0,0,6,245,2195,100,100,0.0453583734,21.2605712104,8.3333333333,15.0401691083,1.0000000000,0.9960000000,200.8032128514
638,100,0,10,100,100,0,0,6,247,2265,100,100,0.0461372284,21.2144339821,10.0000000000,15.2001621794,1.0000000000,0.9976000000,200.4811547715
639,100,0,11,100,100,0,0,6,240,2150,100,100,0.0449037748,21.1695302072,9.0909090909,15.1201755168,1.0000000000,0.9920000000,201.6129032258
640,100,0,12,100,100,0,0,6,245,2215,100,100,0.0455435839,21.1239866234,8.3333333333,15.0401728286,1.0000000000,0.9960000000,200.8032128514
641,100,0,11,100,100,0,0,6,247,2192,100,100,0.0453840225,21.0786026009,9.0909090909,15.1201725502,1.0000000000,0.9976000000,200.4811547715
642,100,0,13,100,100,0,0,6,249,2211,100,100,0.0454523915,21.0331502094,7.6923076923,14.9601698160,1.0000000000,0.9992000000,200.1601281025
643,100,0,12,100,100,0,0,6,243,2127,100,100,0.0445926693,20.9885575402,8.3333333333,15.0401695979,1.0000000000,0.9944000000,201.1263073210
644,100,0,11,100,100,0,0,6,239,2053,100,100,0.0438876596,20.9446698806,9.0909090909,15.1201743672,1.0000000000,0.9912000000,201.7756255044
645,100,0,11,100,100,0,0,6,245,2143,100,100,0.0449105417,20.8997593390,9.0909090909,15.1201729471,1.0000000000,0.9960000000,200.8032128514
646,100,0,11,100,100,0,0,6,245,2197,100,100,0.0453324268,20.8544269121,9.0909090909,15.1201730215,1.0000000000,0.9960000000,200.8032128514
647,100,0,12,100,100,0,0,6,243,2137,100,100,0.0446727029,20.8097542092,8.3333333333,15.0401720743,1.0000000000,0.9944000000,201.1263073210
648,100,0,12,100,100,0,0,6,247,2186,100,100,0.0452057169,20.7645484923,8.3333333333,15.0401665376,1.0000000000,0.9976000000,200.4811547715
649,100,0,11,100,100,0,0,6,245,2227,100,100,0.0457016833,20.7188468089,9.0909090909,15.1201646372,1.0000000000,0.9960000000,200.8032128514
650,100,0,11,100,100,0,0,6,242,2144,100,100,0.0448409845,20.6740058244,9.0909090909,15.1201736061,1.0000000000,0.9936000000,201.2882447665
651,100,0,10,100,100,0,0,6,239,2077,100,100,0.0442259273,20.6297798971,10.0000000000,15.2001721230,1.0000000000,0.9912000000,201.7756255044
652,100,0,12,100,100,0,0,6,242,2129,100,100,0.0445782936,20.5852016035,8.3333333333,15.0401709388,1.0000000000,0.9936000000,201.2882447665
653,100,0,12,100,100,0,0,6,246,2239,100,100,0.0457149696,20.5394866339,8.3333333333,15.0401687761,1.0000000000,0.9968000000,200.6420545746
654,100,0,10,100,100,0,0,6,246,2166,100,100,0.0450985829,20.4943880510,10.0000000000,15.2001712176,1.0000000000,0.9968000000,200.6420545746
655,100,0,11,100,100,0,0,6,243,2159,100,100,0.0449528828,20.4494351683,9.0909090909,15.1201733057,1.0000000000,0.9944000000,201.1263073210
656,100,0,14,100,100,0,0,6,251,2297,100,100,0.0462569604,20.4031782079,7.1428571429,14.8801666259,1.0000000000,1.0008000000,199.8401278977
657,100,0,12,100,100,0,0,6,247,2223,100,100,0.0455593107,20.3576188972,8.3333333333,15.0401595884,1.0000000000,0.9976000000,200.4811547715
658,100,0,11,100,100,0,0,6,245,2160,100,100,0.0449600371,20.3126588601,9.0909090909,15.1201597898,1.0000000000,0.9960000000,200.8032128514
659,100,0,13,100,100,0,0,6,241,2166,100,100,0.0449161676,20.2677426925,7.6923076923,14.9601718205,1.0000000000,0.9928000000,201.4504431910
660,100,0,11,100,100,0,0,6,240,2132,100,100,0.0446949351,20.2230477573,9.0909090909,15.1201672927,1.0000000000,0.9920000000,201.6129032258
661,100,0,11,100,100,0,0,6,243,2157,100,100,0.0449635078,20.1780842495,9.0909090909,15.1201698367,1.0000000000,0.9944000000,201.1263073210
662,100,0,11,100,100,0,0,6,246,2261,100,100,0.0461286039,20.1319556456,9.0909090909,15.1201701511,1.0000000000,0.9968000000,200.6420545746
663,100,0,12,100,100,0,0,6,247,2151,100,100,0.0448530725,20.0871025731,8.3333333333,15.0401751142,1.0000000000,0.9976000000,200.4811547715
664,100,0,12,100,100,0,0,6,244,2168,100,100,0.0449486002,20.0421539729,8.3333333333,15.0401663726,1.0000000000,0.9952000000,200.9646302251
665,100,0,11,100,100,0,0,6,240,2141,100,100,0.0447183428,19.9974356301,9.0909090909,15.1201613150,1.0000000000,0.9920000000,201.6129032258
666,100,0,11,100,100,0,0,6,244,2251,100,100,0.0459286611,19.9515069690,9.0909090909,15.1201655358,1.0000000000,0.9952000000,200.9646302251
667,100,0,13,100,100,0,0,6,242,2194,100,100,0.0451823544,19.9063246145,7.6923076923,14.9601643771,1.0000000000,0.9936000000,201.2882447665
668,100,0,12,100,100,0,0,6,251,2238,100,100,0.0457608356,19.8605637790,8.3333333333,15.0401574929,1.0000000000,1.0008000000,199.8401278977
669,100,0,11,100,100,0,0,6,245,2152,100,100,0.0449412966,19.8156224824,9.0909090909,15.1201777771,1.0000000000,0.9960000000,200.8032128514
670,100,0,11,100,100,0,0,6,238,2139,100,100,0.0446985706,19.7709239118,9.0909090909,15.1201726982,1.0000000000,0.9904000000,201.9386106624
671,100,0,10,100,100,0,0,6,243,2205,100,100,0.0455208042,19.7254031076,10.0000000000,15.2001631185,1.0000000000,0.9944000000,201.1263073210
672,100,0,13,100,100,0,0,6,242,2151,100,100,0.0446768406,19.6807262671,7.6923076923,14.9601630088,1.0000000000,0.9936000000,201.2882447665
673,100,0,14,100,100,0,0,6,239,2111,100,100,0.0442260021,19.6365002649,7.1428571429,14.8801624293,1.0000000000,0.9912000000,201.7756255044
674,100,0,11,100,100,0,0,6,242,2103,100,100,0.0444253075,19.5920749574,9.0909090909,15.1201668769,1.0000000000,0.9936000000,201.2882447665
675,100,0,12,100,100,0,0,6,245,2201,100,100,0.0454448934,19.5466300640,8.3333333333,15.0401703253,1.0000000000,0.9960000000,200.8032128514
676,100,0,16,100,100,0,0,6,248,2245,100,100,0.0455273138,19.5011027502,6.2500000000,14.7201551598,1.0000000000,0.9984000000,200.3205128205
677,100,0,12,100,100,0,0,6,244,2138,100,100,0.0447100433,19.4563927069,8.3333333333,15.0401682559,1.0000000000,0.9952000000,200.9646302251
678,100,0,11,100,100,0,0,6,241,2080,100,100,0.0441659145,19.4122267924,9.0909090909,15.1201732309,1.0000000000,0.9928000000,201.4504431910
679,100,0,11,100,100,0,0,6,244,2197,100,100,0.0454192921,19.3668075003,9.0909090909,15.1201710611,1.0000000000,0.9952000000,200.9646302251
680,100,0,12,100,100,0,0,6,244,2182,100,100,0.0451904833,19.3216170170,8.3333333333,15.0401662259,1.0000000000,0.9952000000,200.9646302251
681,100,0,10,100,100,0,0,6,241,2186,100,100,0.0452775874,19.2763394297,10.0000000000,15.2001697254,1.0000000000,0.9928000000,201.4504431910
682,100,0,11,100,100,0,0,6,246,2192,100,100,0.0453093982,19.2310300315,9.0909090909,15.1201635689,1.0000000000,0.9968000000,200.6420545746
683,100,0,10,100,100,0,0,6,243,2136,100,100,0.0447795993,19.1862504322,10.0000000000,15.2001727486,1.0000000000,0.9944000000,201.1263073210
684,100,0,12,100,100,0,0,6,241,2131,100,100,0.0445825345,19.1416678976,8.3333333333,15.0401688332,1.0000000000,0.9928000000,201.4504431910
685,100,0,12,100,100,0,0,6,248,2212,100,100,0.0454501014,19.0962177962,8.3333333333,15.0401636365,1.0000000000,0.9984000000,200.3205128205
686,100,0,10,100,100,0,0,6,242,2139,100,100,0.0447954932,19.0514223030,10.0000000000,15.2001683696,1.0000000000,0.9936000000,201.2882447665
687,100,0,11,100,100,0,0,6,238,2134,100,100,0.0446625559,19.0067597471,9.0909090909,15.1201716452,1.0000000000,0.9904000000,201.9386106624
688,100,0,12,100,100,0,0,6,239,2041,100,100,0.0436251912,18.9631345560,8.3333333333,15.0401686342,1.0000000000,0.9912000000,201.7756255044
689,100,0,11,100,100,0,0,6,245,2167,100,100,0.0449813406,18.9181532154,9.0909090909,15.1201630304,1.0000000000,0.9960000000,200.8032128514
690,100,0,12,100,100,0,0,6,248,2171,100,100,0.0450432739,18.8731099415,8.3333333333,15.0401680149,1.0000000000,0.9984000000,200.3205128205
