Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Selection_Iterations,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
562,45,55,10,45,45,0,0,6,314,1402,45,45,0.0265759938,3.3808753579,4.5000000000,14.2224122997,1.0000000000,0.6112000000,147.2513089005
563,45,55,9,45,45,0,0,6,315,1404,45,45,0.0265533464,3.3543220115,5.0000000000,14.4001761197,1.0000000000,0.6120000000,147.0588235294
564,45,55,9,45,45,0,0,6,315,1404,45,45,0.0266355228,3.3276864886,5.0000000000,14.4001916557,1.0000000000,0.6120000000,147.0588235294
565,45,55,10,45,45,0,0,6,314,1402,45,45,0.0265448348,3.3011416538,4.5000000000,14.2224103736,1.0000000000,0.6112000000,147.2513089005
566,45,55,10,45,45,0,0,6,314,1402,45,45,0.0264548554,3.2746867984,4.5000000000,14.2223918544,1.0000000000,0.6112000000,147.2513089005
567,44,56,10,44,44,0,0,6,313,1352,44,44,0.0258383670,3.2488484315,4.4000000000,14.1819908801,1.0000000000,0.6024000000,146.0823373174
568,43,57,9,43,43,0,0,6,307,1262,43,43,0.0247806159,3.2240678155,4.7777777778,14.3257585874,1.0000000000,0.5896000000,145.8616010855
569,43,57,10,43,43,0,0,6,300,1218,43,43,0.0240814318,3.1999863837,4.3000000000,14.1397123195,1.0000000000,0.5840000000,147.2602739726
570,43,57,9,43,42,1,0,6,301,1220,42,42,0.0239005162,3.1760858675,4.7777777778,14.2858881318,0.9767441860,0.5768000000,145.6310679612
571,42,58,9,42,42,0,0,6,294,1206,42,42,0.0237131706,3.1523726969,4.6666666667,14.2858897414,1.0000000000,0.5712000000,147.0588235294
572,42,58,9,42,42,0,0,6,294,1206,42,42,0.0236865722,3.1286861247,4.6666666667,14.2858865547,1.0000000000,0.5712000000,147.0588235294
573,42,58,9,42,42,0,0,6,294,1206,42,42,0.0237129677,3.1049731570,4.6666666667,14.2858904392,1.0000000000,0.5712000000,147.0588235294
574,42,58,9,42,42,0,0,6,294,1206,42,42,0.0237472066,3.0812259504,4.6666666667,14.2859007277,1.0000000000,0.5712000000,147.0588235294
575,42,58,9,42,42,0,0,6,294,1206,42,42,0.0237244615,3.0575014889,4.6666666667,14.2858953089,1.0000000000,0.5712000000,147.0588235294
576,42,58,9,42,42,0,0,6,294,1206,42,42,0.0237029421,3.0337985468,4.6666666667,14.2858925401,1.0000000000,0.5712000000,147.0588235294
577,42,58,9,42,42,0,0,6,294,1206,42,42,0.0236923951,3.0101061517,4.6666666667,14.2858882514,1.0000000000,0.5712000000,147.0588235294
578,42,58,9,42,42,0,0,6,294,1206,42,42,0.0236818484,2.9864243033,4.6666666667,14.2858861772,1.0000000000,0.5712000000,147.0588235294
579,42,58,9,42,42,0,0,6,294,1206,42,42,0.0237276827,2.9626966206,4.6666666667,14.2858952425,1.0000000000,0.5712000000,147.0588235294
580,42,58,9,42,42,0,0,6,294,1206,42,42,0.0236989768,2.9389976439,4.6666666667,14.2858888241,1.0000000000,0.5712000000,147.0588235294
581,41,59,9,42,37,5,0,6,294,1206,37,37,0.0227726926,2.9162249513,4.2222222222,14.2704631508,0.8809523810,0.5312000000,139.3072289157
582,40,60,9,40,40,0,0,6,280,1094,40,40,0.0220709644,2.8941539869,4.4444444444,14.2001816459,1.0000000000,0.5440000000,147.0588235294
583,40,60,9,40,40,0,0,6,280,1094,40,40,0.0220158190,2.8721381679,4.4444444444,14.2001788170,1.0000000000,0.5440000000,147.0588235294
584,40,60,9,40,40,0,0,6,280,1094,40,40,0.0220226295,2.8501155384,4.4444444444,14.2001791462,1.0000000000,0.5440000000,147.0588235294
585,40,60,9,40,40,0,0,6,280,1094,40,40,0.0219987255,2.8281168128,4.4444444444,14.2001744125,1.0000000000,0.5440000000,147.0588235294
586,40,60,9,40,40,0,0,6,280,1094,40,40,0.0220448062,2.8060720067,4.4444444444,14.2001844389,1.0000000000,0.5440000000,147.0588235294
587,40,60,9,40,40,0,0,6,280,1094,40,40,0.0219977370,2.7840742697,4.4444444444,14.2001759585,1.0000000000,0.5440000000,147.0588235294
588,40,60,9,40,40,0,0,6,280,1094,40,40,0.0220395212,2.7620347485,4.4444444444,14.2001841282,1.0000000000,0.5440000000,147.0588235294
589,40,60,9,40,40,0,0,6,280,1094,40,40,0.0220225255,2.7400122230,4.4444444444,14.2001830651,1.0000000000,0.5440000000,147.0588235294
590,40,60,9,40,40,0,0,6,280,1094,40,40,0.0219890487,2.7180231743,4.4444444444,14.2001759946,1.0000000000,0.5440000000,147.0588235294
591,38,62,8,38,35,3,3,6,275,1020,35,35,0.0207710145,2.6972521598,4.3750000000,14.1716180698,0.9210526316,0.5000000000,140.0000000000
592,38,62,9,38,38,0,0,6,266,958,38,38,0.0200964433,2.6771557165,4.2222222222,14.1054479949,1.0000000000,0.5168000000,147.0588235294
593,38,62,9,38,38,0,0,6,266,958,38,38,0.0200698626,2.6570858540,4.2222222222,14.1054409262,1.0000000000,0.5168000000,147.0588235294
594,38,62,9,38,38,0,0,6,266,958,38,38,0.0200677497,2.6370181043,4.2222222222,14.1054404517,1.0000000000,0.5168000000,147.0588235294
595,38,62,9,38,38,0,0,6,266,958,38,38,0.0200327308,2.6169853735,4.2222222222,14.1054362585,1.0000000000,0.5168000000,147.0588235294
596,38,62,9,38,38,0,0,6,266,958,38,38,0.0200937184,2.5968916551,4.2222222222,14.1054477199,1.0000000000,0.5168000000,147.0588235294
597,38,62,9,38,38,0,0,6,266,958,38,38,0.0200890170,2.5768026381,4.2222222222,14.1054450960,1.0000000000,0.5168000000,147.0588235294
598,38,62,9,38,37,1,0,6,266,958,37,37,0.0198678823,2.5569347557,4.2222222222,14.0542355226,0.9736842105,0.5088000000,145.4402515723
599,37,63,8,37,35,2,2,6,257,918,35,35,0.0190168280,2.5379179277,4.3750000000,14.1716121677,0.9459459459,0.4856000000,144.1515650741
600,36,64,9,36,36,0,0,6,258,888,36,36,0.0189016918,2.5190162359,4.0000000000,14.0001852686,1.0000000000,0.4944000000,145.6310679612
601,35,65,9,35,35,0,0,6,251,820,35,35,0.0180434365,2.5009727994,3.8888888889,13.9430335949,1.0000000000,0.4808000000,145.5906821963
602,35,65,9,35,35,0,0,6,245,784,35,35,0.0174752278,2.4834975716,3.8888888889,13.9430396416,1.0000000000,0.4760000000,147.0588235294
603,35,65,9,35,35,0,0,6,245,784,35,35,0.0174422794,2.4660552922,3.8888888889,13.9430308665,1.0000000000,0.4760000000,147.0588235294
604,35,65,9,35,35,0,0,6,245,784,35,35,0.0174858480,2.4485694442,3.8888888889,13.9430408778,1.0000000000,0.4760000000,147.0588235294
605,35,65,10,35,35,0,0,6,243,782,35,35,0.0173576464,2.4312117977,3.5000000000,13.7144611579,1.0000000000,0.4744000000,147.5548060708
606,35,65,9,35,35,0,0,6,245,784,35,35,0.0174769400,2.4137348577,3.8888888889,13.9430404383,1.0000000000,0.4760000000,147.0588235294
607,35,65,9,35,35,0,0,6,245,784,35,35,0.0174641180,2.3962707397,3.8888888889,13.9430403930,1.0000000000,0.4760000000,147.0588235294
608,35,65,9,35,34,1,0,6,245,784,34,34,0.0172493726,2.3790213671,3.8888888889,13.8825309656,0.9714285714,0.4680000000,145.2991452991
609,34,66,8,34,31,3,3,6,241,754,31,31,0.0163498735,2.3626714937,3.8750000000,13.9356629642,0.9117647059,0.4408000000,140.6533575318
610,34,66,9,34,34,0,0,6,238,734,34,34,0.0167209649,2.3459505288,3.7777777778,13.8825419899,1.0000000000,0.4624000000,147.0588235294
611,34,66,9,34,34,0,0,6,238,734,34,34,0.0166683152,2.3292822136,3.7777777778,13.8825307764,1.0000000000,0.4624000000,147.0588235294
612,34,66,9,34,34,0,0,6,238,734,34,34,0.0166703312,2.3126118824,3.7777777778,13.8825301418,1.0000000000,0.4624000000,147.0588235294
613,33,67,9,33,33,0,0,6,231,684,33,33,0.0159077691,2.2967041133,3.6666666667,13.8183526909,1.0000000000,0.4488000000,147.0588235294
614,32,68,9,33,30,3,0,6,231,684,30,30,0.0153098062,2.2813943071,3.4444444444,13.8668381746,0.9090909091,0.4248000000,141.2429378531
615,32,68,9,32,32,0,0,6,224,658,32,32,0.0153011084,2.2660931987,3.5555555556,13.7501683969,1.0000000000,0.4352000000,147.0588235294
616,32,68,9,32,32,0,0,6,224,658,32,32,0.0153056821,2.2507875166,3.5555555556,13.7501711509,1.0000000000,0.4352000000,147.0588235294
617,32,68,9,32,32,0,0,6,224,658,32,32,0.0153418241,2.2354456925,3.5555555556,13.7501749239,1.0000000000,0.4352000000,147.0588235294
618,32,68,9,32,32,0,0,6,224,658,32,32,0.0153635327,2.2200821598,3.5555555556,13.7501812200,1.0000000000,0.4352000000,147.0588235294
619,32,68,9,32,32,0,0,6,224,658,32,32,0.0153196455,2.2047625143,3.5555555556,13.7501734777,1.0000000000,0.4352000000,147.0588235294
620,31,69,9,32,30,2,0,6,224,658,31,31,0.0152429692,2.1895195451,3.4444444444,13.8668482315,0.9375000000,0.4272000000,140.4494382022
621,31,69,9,31,31,0,0,6,216,644,31,31,0.0148953728,2.1746241722,3.4444444444,13.6775937805,1.0000000000,0.4208000000,147.3384030418
622,31,69,9,31,31,0,0,6,216,644,31,31,0.0149180960,2.1597060762,3.4444444444,13.6776000309,1.0000000000,0.4208000000,147.3384030418
623,31,69,9,31,31,0,0,6,216,644,31,31,0.0149006777,2.1448053985,3.4444444444,13.6775950436,1.0000000000,0.4208000000,147.3384030418
624,31,69,9,31,31,0,0,6,216,644,31,31,0.0148797886,2.1299256100,3.4444444444,13.6775926553,1.0000000000,0.4208000000,147.3384030418
625,31,69,9,31,31,0,0,6,216,644,31,31,0.0148557262,2.1150698838,3.4444444444,13.6775866121,1.0000000000,0.4208000000,147.3384030418
626,31,69,9,31,31,0,0,6,216,644,31,31,0.0149012494,2.1001686344,3.4444444444,13.6775953133,1.0000000000,0.4208000000,147.3384030418
627,31,69,9,31,31,0,0,6,216,644,31,31,0.0149157587,2.0852528757,3.4444444444,13.6775997006,1.0000000000,0.4208000000,147.3384030418
628,31,69,9,31,31,0,0,6,216,644,31,31,0.0148812010,2.0703716747,3.4444444444,13.6775915982,1.0000000000,0.4208000000,147.3384030418
629,31,69,9,31,31,0,0,6,216,644,31,31,0.0148829410,2.0554887337,3.4444444444,13.6775914516,1.0000000000,0.4208000000,147.3384030418
630,31,69,9,31,31,0,0,6,216,644,31,31,0.0148810906,2.0406076431,3.4444444444,13.6775909272,1.0000000000,0.4208000000,147.3384030418
631,31,69,9,31,31,0,0,6,216,644,31,31,0.0149014911,2.0257061520,3.4444444444,13.6775983569,1.0000000000,0.4208000000,147.3384030418
632,30,70,9,30,30,0,0,6,215,630,30,30,0.0145322159,2.0111739361,3.3333333333,13.6001752179,1.0000000000,0.4120000000,145.6310679612
633,30,70,9,30,30,0,0,6,209,618,30,30,0.0142998447,1.9968740914,3.3333333333,13.6001636330,1.0000000000,0.4072000000,147.3477406680
634,30,70,9,30,30,0,0,6,209,618,30,30,0.0143155407,1.9825585507,3.3333333333,13.6001661658,1.0000000000,0.4072000000,147.3477406680
635,30,70,9,30,30,0,0,6,209,618,30,30,0.0143246156,1.9682339352,3.3333333333,13.6001699008,1.0000000000,0.4072000000,147.3477406680
636,30,70,9,30,30,0,0,6,209,618,30,30,0.0143290610,1.9539048742,3.3333333333,13.6001684235,1.0000000000,0.4072000000,147.3477406680
637,30,70,9,30,30,0,0,6,209,618,30,30,0.0143359719,1.9395689023,3.3333333333,13.6001724146,1.0000000000,0.4072000000,147.3477406680
638,30,70,9,30,30,0,0,6,209,618,30,30,0.0143459081,1.9252229942,3.3333333333,13.6001763501,1.0000000000,0.4072000000,147.3477406680
639,30,70,9,30,30,0,0,6,209,618,30,30,0.0143110658,1.9109119284,3.3333333333,13.6001671464,1.0000000000,0.4072000000,147.3477406680
640,30,70,9,30,30,0,0,6,209,618,30,30,0.0143127218,1.8965992066,3.3333333333,13.6001674058,1.0000000000,0.4072000000,147.3477406680
641,30,70,9,30,30,0,0,6,209,618,30,30,0.0143385479,1.8822606587,3.3333333333,13.6001717019,1.0000000000,0.4072000000,147.3477406680
642,29,71,9,30,25,5,0,6,209,618,28,28,0.0140113604,1.8682492983,2.8888888889,13.4401641580,0.8333333333,0.3912000000,127.8118609407
643,29,71,9,29,29,0,0,6,202,556,29,29,0.0134330692,1.8548162290,3.2222222222,13.5174122094,1.0000000000,0.3936000000,147.3577235772
644,29,71,9,29,29,0,0,6,202,556,29,29,0.0133983456,1.8414178834,3.2222222222,13.5174066440,1.0000000000,0.3936000000,147.3577235772
645,29,71,9,29,29,0,0,6,202,556,29,29,0.0134309583,1.8279869251,3.2222222222,13.5174128085,1.0000000000,0.3936000000,147.3577235772
646,28,72,9,28,28,0,0,6,201,524,28,28,0.0131248759,1.8148620492,3.1111111111,13.4287403585,1.0000000000,0.3848000000,145.5301455301
647,28,72,9,28,28,0,0,6,195,494,28,28,0.0125118011,1.8023502481,3.1111111111,13.4287385283,1.0000000000,0.3800000000,147.3684210526
648,28,72,9,28,28,0,0,6,195,494,28,28,0.0125238179,1.7898264301,3.1111111111,13.4287426172,1.0000000000,0.3800000000,147.3684210526
649,28,72,9,28,28,0,0,6,195,494,28,28,0.0125329066,1.7772935235,3.1111111111,13.4287459527,1.0000000000,0.3800000000,147.3684210526
650,28,72,9,28,28,0,0,6,195,494,28,28,0.0125195787,1.7647739448,3.1111111111,13.4287410919,1.0000000000,0.3800000000,147.3684210526
651,28,72,9,28,28,0,0,6,195,494,28,28,0.0125014181,1.7522725268,3.1111111111,13.4287375491,1.0000000000,0.3800000000,147.3684210526
652,28,72,9,28,28,0,0,6,195,494,28,28,0.0125251769,1.7397473498,3.1111111111,13.4287441646,1.0000000000,0.3800000000,147.3684210526
653,28,72,9,28,28,0,0,6,195,494,28,28,0.0125237271,1.7272236228,3.1111111111,13.4287417575,1.0000000000,0.3800000000,147.3684210526
654,28,72,9,28,26,2,0,6,195,494,26,26,0.0120999403,1.7151236825,3.1111111111,13.2309432479,0.9285714286,0.3640000000,142.8571428571
655,26,74,9,26,26,0,0,6,187,442,26,26,0.0115615460,1.7035621365,2.8888888889,13.2309455074,1.0000000000,0.3576000000,145.4138702461
656,26,74,9,26,26,0,0,6,181,418,26,26,0.0111786527,1.6923834838,2.8888888889,13.2309396666,1.0000000000,0.3528000000,147.3922902494
657,26,74,9,26,26,0,0,6,181,418,26,26,0.0111707717,1.6812127122,2.8888888889,13.2309383647,1.0000000000,0.3528000000,147.3922902494
658,26,74,9,26,26,0,0,6,181,418,26,26,0.0111688393,1.6700438728,2.8888888889,13.2309380235,1.0000000000,0.3528000000,147.3922902494
659,26,74,9,26,26,0,0,6,181,418,26,26,0.0111719825,1.6588718903,2.8888888889,13.2309384345,1.0000000000,0.3528000000,147.3922902494
660,26,74,9,26,26,0,0,6,181,418,26,26,0.0111772164,1.6476946739,2.8888888889,13.2309405001,1.0000000000,0.3528000000,147.3922902494
661,25,75,9,26,22,4,0,6,181,418,22,22,0.0103966802,1.6372979937,2.5555555556,13.0910762085,0.8461538462,0.3208000000,137.1571072319
662,25,75,10,25,25,0,0,6,172,378,25,25,0.0104534883,1.6268445054,2.5000000000,12.8001752798,1.0000000000,0.3376000000,148.1042654028
663,25,75,9,25,25,0,0,6,174,380,25,25,0.0105609809,1.6162835245,2.7777777778,13.1201821631,1.0000000000,0.3392000000,147.4056603774
664,25,75,9,25,25,0,0,6,174,380,25,25,0.0105182071,1.6057653174,2.7777777778,13.1201702948,1.0000000000,0.3392000000,147.4056603774
665,25,75,9,25,25,0,0,6,174,380,25,25,0.0104953081,1.5952700093,2.7777777778,13.1201650407,1.0000000000,0.3392000000,147.4056603774
666,25,75,9,25,25,0,0,6,174,380,25,25,0.0105325451,1.5847374642,2.7777777778,13.1201741235,1.0000000000,0.3392000000,147.4056603774
667,25,75,9,25,25,0,0,6,174,380,25,25,0.0104884728,1.5742489914,2.7777777778,13.1201637945,1.0000000000,0.3392000000,147.4056603774
668,25,75,9,25,25,0,0,6,174,380,25,25,0.0105038065,1.5637451849,2.7777777778,13.1201670024,1.0000000000,0.3392000000,147.4056603774
669,25,75,9,25,25,0,0,6,174,380,25,25,0.0105210485,1.5532241364,2.7777777778,13.1201740699,1.0000000000,0.3392000000,147.4056603774
670,25,75,9,25,25,0,0,6,174,380,25,25,0.0105210681,1.5427030683,2.7777777778,13.1201719256,1.0000000000,0.3392000000,147.4056603774
671,25,75,9,25,25,0,0,6,174,380,25,25,0.0105220469,1.5321810214,2.7777777778,13.1201728749,1.0000000000,0.3392000000,147.4056603774
672,25,75,9,25,25,0,0,6,174,380,25,25,0.0105164514,1.5216645700,2.7777777778,13.1201744580,1.0000000000,0.3392000000,147.4056603774
673,25,75,9,25,25,0,0,6,174,380,25,25,0.0105666352,1.5110979348,2.7777777778,13.1201846154,1.0000000000,0.3392000000,147.4056603774
674,25,75,9,25,25,0,0,6,174,380,25,25,0.0105121440,1.5005857909,2.7777777778,13.1201712296,1.0000000000,0.3392000000,147.4056603774
675,25,75,9,25,25,0,0,6,174,380,25,25,0.0105100873,1.4900757036,2.7777777778,13.1201688843,1.0000000000,0.3392000000,147.4056603774
676,25,75,9,25,25,0,0,6,174,380,25,25,0.0105244393,1.4795512643,2.7777777778,13.1201745147,1.0000000000,0.3392000000,147.4056603774
677,25,75,9,25,25,0,0,6,174,380,25,25,0.0104940748,1.4690571895,2.7777777778,13.1201667127,1.0000000000,0.3392000000,147.4056603774
678,25,75,9,25,25,0,0,6,174,380,25,25,0.0105035259,1.4585536636,2.7777777778,13.1201695843,1.0000000000,0.3392000000,147.4056603774
679,25,75,9,25,25,0,0,6,174,380,25,25,0.0105182711,1.4480353925,2.7777777778,13.1201715663,1.0000000000,0.3392000000,147.4056603774
680,25,75,9,25,25,0,0,6,174,380,25,25,0.0105016664,1.4375337262,2.7777777778,13.1201696651,1.0000000000,0.3392000000,147.4056603774
681,24,76,8,24,22,2,2,6,171,364,22,22,0.0097861299,1.4277475963,2.7500000000,13.0910770426,0.9166666667,0.3128000000,140.6649616368
682,24,76,9,24,24,0,0,6,167,354,24,24,0.0099684520,1.4177791443,2.6666666667,13.0001745419,1.0000000000,0.3256000000,147.4201474201
683,24,76,9,24,24,0,0,6,167,354,24,24,0.0099579031,1.4078212412,2.6666666667,13.0001710584,1.0000000000,0.3256000000,147.4201474201
684,24,76,9,24,24,0,0,6,167,354,24,24,0.0099653942,1.3978558470,2.6666666667,13.0001713365,1.0000000000,0.3256000000,147.4201474201
685,24,76,9,24,24,0,0,6,167,354,24,24,0.0099434385,1.3879124084,2.6666666667,13.0001663044,1.0000000000,0.3256000000,147.4201474201
686,24,76,9,24,24,0,0,6,167,354,24,24,0.0099318499,1.3779805586,2.6666666667,13.0001629499,1.0000000000,0.3256000000,147.4201474201
687,24,76,9,24,24,0,0,6,167,354,24,24,0.0099918234,1.3679887352,2.6666666667,13.0001767971,1.0000000000,0.3256000000,147.4201474201
688,24,76,9,24,24,0,0,6,167,354,24,24,0.0099778896,1.3580108456,2.6666666667,13.0001756729,1.0000000000,0.3256000000,147.4201474201
689,24,76,9,24,24,0,0,6,167,354,24,24,0.0099375568,1.3480732888,2.6666666667,13.0001649468,1.0000000000,0.3256000000,147.4201474201
690,24,76,9,24,24,0,0,6,167,354,24,24,0.0099799070,1.3380933818,2.6666666667,13.0001770649,1.0000000000,0.3256000000,147.4201474201
691,24,76,9,24,24,0,0,6,167,354,24,24,0.0099929925,1.3281003893,2.6666666667,13.0001766596,1.0000000000,0.3256000000,147.4201474201
692,24,76,9,24,24,0,0,6,167,354,24,24,0.0099939087,1.3181064805,2.6666666667,13.0001766137,1.0000000000,0.3256000000,147.4201474201
693,24,76,9,24,24,0,0,6,167,354,24,24,0.0099678719,1.3081386086,2.6666666667,13.0001707640,1.0000000000,0.3256000000,147.4201474201
694,24,76,9,24,24,0,0,6,167,354,24,24,0.0099449422,1.2981936664,2.6666666667,13.0001681871,1.0000000000,0.3256000000,147.4201474201
695,23,77,9,23,22,1,1,6,163,344,22,22,0.0094935080,1.2887001583,2.4444444444,12.7274590340,0.9565217391,0.3064000000,143.6031331593
696,23,77,9,23,23,0,0,6,159,340,23,23,0.0094976697,1.2792024887,2.5555555556,12.8697338621,1.0000000000,0.3112000000,147.8149100257
697,23,77,9,23,23,0,0,6,159,340,23,23,0.0095249017,1.2696775870,2.5555555556,12.8697371392,1.0000000000,0.3112000000,147.8149100257
698,23,77,9,23,23,0,0,6,159,340,23,23,0.0095296295,1.2601479576,2.5555555556,12.8697415587,1.0000000000,0.3112000000,147.8149100257
699,23,77,9,23,23,0,0,6,159,340,23,23,0.0095335221,1.2506144354,2.5555555556,12.8697396096,1.0000000000,0.3112000000,147.8149100257
700,23,77,9,23,23,0,0,6,159,340,23,23,0.0095359919,1.2410784436,2.5555555556,12.8697407879,1.0000000000,0.3112000000,147.8149100257
701,23,77,9,23,23,0,0,6,159,340,23,23,0.0095061571,1.2315722864,2.5555555556,12.8697373011,1.0000000000,0.3112000000,147.8149100257
702,23,77,9,23,23,0,0,6,159,340,23,23,0.0095247026,1.2220475839,2.5555555556,12.8697390943,1.0000000000,0.3112000000,147.8149100257
703,23,77,9,23,23,0,0,6,159,340,23,23,0.0095067071,1.2125408768,2.5555555556,12.8697352581,1.0000000000,0.3112000000,147.8149100257
704,23,77,9,23,23,0,0,6,159,340,23,23,0.0095411406,1.2029997362,2.5555555556,12.8697451521,1.0000000000,0.3112000000,147.8149100257
705,23,77,9,23,23,0,0,6,159,340,23,23,0.0095134086,1.1934863276,2.5555555556,12.8697365798,1.0000000000,0.3112000000,147.8149100257
706,23,77,9,23,23,0,0,6,159,340,23,23,0.0095272304,1.1839590972,2.5555555556,12.8697386556,1.0000000000,0.3112000000,147.8149100257
707,23,77,9,23,23,0,0,6,159,340,23,23,0.0095437821,1.1744153151,2.5555555556,12.8697450544,1.0000000000,0.3112000000,147.8149100257
708,23,77,9,23,23,0,0,6,159,340,23,23,0.0095366363,1.1648786788,2.5555555556,12.8697441256,1.0000000000,0.3112000000,147.8149100257
709,23,77,9,23,23,0,0,6,159,340,23,23,0.0095088307,1.1553698481,2.5555555556,12.8697373452,1.0000000000,0.3112000000,147.8149100257
710,23,77,9,23,23,0,0,6,159,340,23,23,0.0094960308,1.1458738173,2.5555555556,12.8697325205,1.0000000000,0.3112000000,147.8149100257
711,23,77,9,23,23,0,0,6,159,340,23,23,0.0095532057,1.1363206116,2.5555555556,12.8697484935,1.0000000000,0.3112000000,147.8149100257
712,23,77,9,23,23,0,0,6,159,340,23,23,0.0095405076,1.1267801041,2.5555555556,12.8697418053,1.0000000000,0.3112000000,147.8149100257
713,23,77,9,23,23,0,0,6,159,340,23,23,0.0095276378,1.1172524663,2.5555555556,12.8697411745,1.0000000000,0.3112000000,147.8149100257
714,22,78,8,22,20,2,2,6,150,300,20,20,0.0085050538,1.1087474125,2.5000000000,12.8001723606,0.9090909091,0.2800000000,142.8571428571
715,22,78,9,22,22,0,0,6,152,302,22,22,0.0088723866,1.0998750259,2.4444444444,12.7274524508,1.0000000000,0.2976000000,147.8494623656
716,22,78,9,22,22,0,0,6,152,302,22,22,0.0088786725,1.0909963534,2.4444444444,12.7274526421,1.0000000000,0.2976000000,147.8494623656
717,22,78,9,22,22,0,0,6,152,302,22,22,0.0088310337,1.0821653197,2.4444444444,12.7274402049,1.0000000000,0.2976000000,147.8494623656
718,22,78,9,22,22,0,0,6,152,302,22,22,0.0088593424,1.0733059773,2.4444444444,12.7274463643,1.0000000000,0.2976000000,147.8494623656
719,22,78,9,22,22,0,0,6,152,302,22,22,0.0088739328,1.0644320445,2.4444444444,12.7274527263,1.0000000000,0.2976000000,147.8494623656
720,22,78,9,22,22,0,0,6,152,302,22,22,0.0088563130,1.0555757315,2.4444444444,12.7274447976,1.0000000000,0.2976000000,147.8494623656
721,22,78,9,22,22,0,0,6,152,302,22,22,0.0088680061,1.0467077254,2.4444444444,12.7274477120,1.0000000000,0.2976000000,147.8494623656
722,22,78,9,22,22,0,0,6,152,302,22,22,0.0088623879,1.0378453375,2.4444444444,12.7274469893,1.0000000000,0.2976000000,147.8494623656
723,22,78,9,22,22,0,0,6,152,302,22,22,0.0088558027,1.0289895348,2.4444444444,12.7274447205,1.0000000000,0.2976000000,147.8494623656
724,22,78,9,22,22,0,0,6,152,302,22,22,0.0088838799,1.0201056549,2.4444444444,12.7274512896,1.0000000000,0.2976000000,147.8494623656
725,22,78,9,22,22,0,0,6,152,302,22,22,0.0088490708,1.0112565841,2.4444444444,12.7274446440,1.0000000000,0.2976000000,147.8494623656
726,22,78,9,22,21,1,0,6,152,302,21,21,0.0086710608,1.0025855233,2.4444444444,12.5716070205,0.9545454545,0.2896000000,145.0276243094
727,21,79,8,21,18,3,3,6,148,278,18,18,0.0077971939,0.9947883294,2.2500000000,12.4446175369,0.8571428571,0.2624000000,137.1951219512
728,21,79,9,21,21,0,0,6,145,264,21,21,0.0081776588,0.9866106707,2.3333333333,12.5715988627,1.0000000000,0.2840000000,147.8873239437
729,21,79,9,21,21,0,0,6,145,264,21,21,0.0082017058,0.9784089649,2.3333333333,12.5716067783,1.0000000000,0.2840000000,147.8873239437
730,21,79,9,21,21,0,0,6,145,264,21,21,0.0082056333,0.9702033316,2.3333333333,12.5716054697,1.0000000000,0.2840000000,147.8873239437
731,21,79,9,21,21,0,0,6,145,264,21,21,0.0082308354,0.9619724962,2.3333333333,12.5716091230,1.0000000000,0.2840000000,147.8873239437
732,21,79,9,21,21,0,0,6,145,264,21,21,0.0081783883,0.9537941079,2.3333333333,12.5715978098,1.0000000000,0.2840000000,147.8873239437
733,21,79,9,21,21,0,0,6,145,264,21,21,0.0081963302,0.9455977776,2.3333333333,12.5716039225,1.0000000000,0.2840000000,147.8873239437
734,21,79,9,21,21,0,0,6,145,264,21,21,0.0081808798,0.9374168979,2.3333333333,12.5715978864,1.0000000000,0.2840000000,147.8873239437
735,21,79,9,21,21,0,0,6,145,264,21,21,0.0081900179,0.9292268800,2.3333333333,12.5716021134,1.0000000000,0.2840000000,147.8873239437
736,21,79,9,21,21,0,0,6,145,264,21,21,0.0081770570,0.9210498230,2.3333333333,12.5715988320,1.0000000000,0.2840000000,147.8873239437
737,21,79,9,21,21,0,0,6,145,264,21,21,0.0082183849,0.9128314381,2.3333333333,12.5716059224,1.0000000000,0.2840000000,147.8873239437
738,21,79,9,21,21,0,0,6,145,264,21,21,0.0082012733,0.9046301648,2.3333333333,12.5716017975,1.0000000000,0.2840000000,147.8873239437
739,21,79,9,21,21,0,0,6,145,264,21,21,0.0082110438,0.8964191210,2.3333333333,12.5716058118,1.0000000000,0.2840000000,147.8873239437
740,21,79,9,21,21,0,0,6,145,264,21,21,0.0082033298,0.8882157912,2.3333333333,12.5716021669,1.0000000000,0.2840000000,147.8873239437
741,20,80,9,20,20,0,0,6,138,214,20,20,0.0074398318,0.8807759594,2.2222222222,12.4001750534,1.0000000000,0.2704000000,147.9289940828
742,20,80,9,20,20,0,0,6,138,214,20,20,0.0073975707,0.8733783887,2.2222222222,12.4001706493,1.0000000000,0.2704000000,147.9289940828
743,20,80,9,20,20,0,0,6,138,214,20,20,0.0074260191,0.8659523696,2.2222222222,12.4001798462,1.0000000000,0.2704000000,147.9289940828
744,20,80,9,20,20,0,0,6,138,214,20,20,0.0074190422,0.8585333274,2.2222222222,12.4001758766,1.0000000000,0.2704000000,147.9289940828
745,20,80,9,20,20,0,0,6,138,214,20,20,0.0074021201,0.8511312073,2.2222222222,12.4001724336,1.0000000000,0.2704000000,147.9289940828
