Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Rejected_Promotions,Routing_Repairs,Partial_Promotions,Emergency_Promotions
878,100,0,10,100,100,0,0,0,0,0,100,100,0.0233255086,27.1428712203,10.0000000000,8.0000498922,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
879,100,0,10,100,100,0,0,0,0,0,100,100,0.0233255086,27.1195457116,10.0000000000,8.0000498922,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
880,100,0,10,100,100,0,0,0,0,0,100,100,0.0233255086,27.0962202030,10.0000000000,8.0000498922,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
881,100,0,6,100,100,0,0,1,105,782,100,100,0.0329151295,27.0633050735,16.6666666667,8.0000837125,1.0000000000,0.8840000000,226.2443438914,0,0,0,0,0
882,100,0,6,100,100,0,0,0,0,0,100,100,0.0232755464,27.0400295271,16.6666666667,8.0000837125,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
883,100,0,6,100,100,0,0,0,0,0,100,100,0.0232755464,27.0167539807,16.6666666667,8.0000837125,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
884,100,0,6,100,100,0,0,0,0,0,100,100,0.0232755464,26.9934784344,16.6666666667,8.0000837125,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
885,100,0,6,100,100,0,0,0,0,0,100,100,0.0232755464,26.9702028880,16.6666666667,8.0000837125,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
886,100,0,8,100,100,0,0,1,108,976,100,100,0.0353329742,26.9348699138,12.5000000000,8.0000642506,1.0000000000,0.8864000000,225.6317689531,0,0,0,0,0
887,100,0,8,100,100,0,0,0,0,0,100,100,0.0235644435,26.9113054703,12.5000000000,8.0000642506,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
888,100,0,8,100,100,0,0,0,0,0,100,100,0.0235644435,26.8877410268,12.5000000000,8.0000642506,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
889,100,0,8,100,100,0,0,0,0,0,100,100,0.0235644435,26.8641765832,12.5000000000,8.0000642506,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
890,100,0,8,100,100,0,0,0,0,0,100,100,0.0235644435,26.8406121397,12.5000000000,8.0000642506,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
891,100,0,2,100,100,0,0,1,102,394,100,100,0.0303364515,26.8102756882,50.0000000000,8.0001294259,1.0000000000,0.8816000000,226.8602540835,0,0,0,0,0
892,100,0,2,100,100,0,0,0,0,0,100,100,0.0247927419,26.7854829463,50.0000000000,8.0001294259,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
893,100,0,2,100,100,0,0,0,0,0,100,100,0.0247927419,26.7606902045,50.0000000000,8.0001294259,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
894,100,0,2,100,100,0,0,0,0,0,100,100,0.0247927419,26.7358974626,50.0000000000,8.0001294259,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
895,100,0,2,100,100,0,0,0,0,0,100,100,0.0247927419,26.7111047207,50.0000000000,8.0001294259,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
896,100,0,8,100,100,0,0,1,108,976,100,100,0.0350588725,26.6760458482,12.5000000000,8.0000679861,1.0000000000,0.8864000000,225.6317689531,0,0,0,0,0
897,100,0,8,100,100,0,0,0,0,0,100,100,0.0232773500,26.6527684983,12.5000000000,8.0000679861,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
898,100,0,8,100,100,0,0,0,0,0,100,100,0.0232773500,26.6294911483,12.5000000000,8.0000679861,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
899,100,0,8,100,100,0,0,0,0,0,100,100,0.0232773500,26.6062137983,12.5000000000,8.0000679861,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
900,100,0,8,100,100,0,0,0,0,0,100,100,0.0232773500,26.5829364483,12.5000000000,8.0000679861,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
901,100,0,5,100,100,0,0,1,105,685,100,100,0.0322512127,26.5506852357,20.0000000000,8.0000893989,1.0000000000,0.8840000000,226.2443438914,0,0,0,0,0
902,100,0,5,100,100,0,0,0,0,0,100,100,0.0236428888,26.5270423469,20.0000000000,8.0000893989,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
903,100,0,5,100,100,0,0,0,0,0,100,100,0.0236428888,26.5033994581,20.0000000000,8.0000893989,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
904,100,0,5,100,100,0,0,0,0,0,100,100,0.0236428888,26.4797565693,20.0000000000,8.0000893989,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
905,100,0,5,100,100,0,0,0,0,0,100,100,0.0236428888,26.4561136806,20.0000000000,8.0000893989,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
906,100,0,5,100,100,0,0,1,105,685,100,100,0.0326424342,26.4234712463,20.0000000000,8.0000844326,1.0000000000,0.8840000000,226.2443438914,0,0,0,0,0
907,100,0,5,100,100,0,0,0,0,0,100,100,0.0240475666,26.3994236797,20.0000000000,8.0000844326,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
908,100,0,5,100,100,0,0,0,0,0,100,100,0.0240475666,26.3753761131,20.0000000000,8.0000844326,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
909,100,0,5,100,100,0,0,0,0,0,100,100,0.0240475666,26.3513285466,20.0000000000,8.0000844326,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
910,100,0,5,100,100,0,0,0,0,0,100,100,0.0240475666,26.3272809800,20.0000000000,8.0000844326,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
911,100,0,4,100,100,0,0,1,104,588,100,100,0.0334053954,26.2938755846,25.0000000000,8.0001253724,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
912,100,0,4,100,100,0,0,0,0,0,100,100,0.0256792800,26.2681963046,25.0000000000,8.0001253724,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
913,100,0,4,100,100,0,0,0,0,0,100,100,0.0256792800,26.2425170245,25.0000000000,8.0001253724,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
914,100,0,4,100,100,0,0,0,0,0,100,100,0.0256792800,26.2168377445,25.0000000000,8.0001253724,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
915,100,0,4,100,100,0,0,0,0,0,100,100,0.0256792800,26.1911584645,25.0000000000,8.0001253724,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
916,100,0,6,100,100,0,0,1,106,782,100,100,0.0328896033,26.1582688612,16.6666666667,8.0000764738,1.0000000000,0.8848000000,226.0397830018,0,0,0,0,0
917,100,0,6,100,100,0,0,0,0,0,100,100,0.0232487198,26.1350201413,16.6666666667,8.0000764738,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
918,100,0,6,100,100,0,0,0,0,0,100,100,0.0232487198,26.1117714215,16.6666666667,8.0000764738,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
919,100,0,6,100,100,0,0,0,0,0,100,100,0.0232487198,26.0885227016,16.6666666667,8.0000764738,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
920,100,0,6,100,100,0,0,0,0,0,100,100,0.0232487198,26.0652739818,16.6666666667,8.0000764738,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
921,100,0,1,100,100,0,0,1,101,297,100,100,0.0292304543,26.0360435275,100.0000000000,8.0001368085,1.0000000000,0.8808000000,227.0663033606,0,0,0,0,0
922,100,0,1,100,100,0,0,0,0,0,100,100,0.0247505888,26.0112929387,100.0000000000,8.0001368085,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
923,100,0,1,100,100,0,0,0,0,0,100,100,0.0247505888,25.9865423500,100.0000000000,8.0001368085,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
924,100,0,1,100,100,0,0,0,0,0,100,100,0.0247505888,25.9617917612,100.0000000000,8.0001368085,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
925,100,0,1,100,100,0,0,0,0,0,100,100,0.0247505888,25.9370411724,100.0000000000,8.0001368085,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
926,100,0,3,100,100,0,0,1,103,491,100,100,0.0349666344,25.9020745380,33.3333333333,8.0001684782,1.0000000000,0.8824000000,226.6545784225,0,0,0,0,0
927,100,0,3,100,100,0,0,0,0,0,100,100,0.0280315305,25.8740430075,33.3333333333,8.0001684782,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
928,100,0,3,100,100,0,0,0,0,0,100,100,0.0280315305,25.8460114769,33.3333333333,8.0001684782,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
929,100,0,3,100,100,0,0,0,0,0,100,100,0.0280315305,25.8179799464,33.3333333333,8.0001684782,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
930,100,0,3,100,100,0,0,0,0,0,100,100,0.0280315305,25.7899484158,33.3333333333,8.0001684782,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
931,100,0,3,100,100,0,0,1,103,491,100,100,0.0317865242,25.7581618916,33.3333333333,8.0001313822,1.0000000000,0.8824000000,226.6545784225,0,0,0,0,0
932,100,0,3,100,100,0,0,0,0,0,100,100,0.0251256573,25.7330362344,33.3333333333,8.0001313822,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
933,100,0,3,100,100,0,0,0,0,0,100,100,0.0251256573,25.7079105771,33.3333333333,8.0001313822,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
934,100,0,3,100,100,0,0,0,0,0,100,100,0.0251256573,25.6827849198,33.3333333333,8.0001313822,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
935,100,0,3,100,100,0,0,0,0,0,100,100,0.0251256573,25.6576592625,33.3333333333,8.0001313822,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
936,100,0,6,100,100,0,0,1,106,782,100,100,0.0333352687,25.6243239938,16.6666666667,8.0000862513,1.0000000000,0.8848000000,226.0397830018,0,0,0,0,0
937,100,0,6,100,100,0,0,0,0,0,100,100,0.0236587800,25.6006652138,16.6666666667,8.0000862513,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
938,100,0,6,100,100,0,0,0,0,0,100,100,0.0236587800,25.5770064338,16.6666666667,8.0000862513,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
939,100,0,6,100,100,0,0,0,0,0,100,100,0.0236587800,25.5533476538,16.6666666667,8.0000862513,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
940,100,0,6,100,100,0,0,0,0,0,100,100,0.0236587800,25.5296888738,16.6666666667,8.0000862513,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
941,100,0,3,100,100,0,0,1,103,491,100,100,0.0302994260,25.4993894478,33.3333333333,8.0001042851,1.0000000000,0.8824000000,226.6545784225,0,0,0,0,0
942,100,0,3,100,100,0,0,0,0,0,100,100,0.0237956875,25.4755937603,33.3333333333,8.0001042851,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
943,100,0,3,100,100,0,0,0,0,0,100,100,0.0237956875,25.4517980728,33.3333333333,8.0001042851,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
944,100,0,3,100,100,0,0,0,0,0,100,100,0.0237956875,25.4280023854,33.3333333333,8.0001042851,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
945,100,0,3,100,100,0,0,0,0,0,100,100,0.0237956875,25.4042066979,33.3333333333,8.0001042851,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
946,100,0,3,100,100,0,0,1,103,491,100,100,0.0311587277,25.3730479703,33.3333333333,8.0001166161,1.0000000000,0.8824000000,226.6545784225,0,0,0,0,0
947,100,0,3,100,100,0,0,0,0,0,100,100,0.0245737127,25.3484742575,33.3333333333,8.0001166161,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
948,100,0,3,100,100,0,0,0,0,0,100,100,0.0245737127,25.3239005448,33.3333333333,8.0001166161,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
949,100,0,3,100,100,0,0,0,0,0,100,100,0.0245737127,25.2993268321,33.3333333333,8.0001166161,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
950,100,0,3,100,100,0,0,0,0,0,100,100,0.0245737127,25.2747531194,33.3333333333,8.0001166161,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
951,100,0,8,100,100,0,0,1,108,976,100,100,0.0360339109,25.2387192086,12.5000000000,8.0000717556,1.0000000000,0.8864000000,225.6317689531,0,0,0,0,0
952,100,0,8,100,100,0,0,0,0,0,100,100,0.0242169074,25.2145023012,12.5000000000,8.0000717556,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
953,100,0,8,100,100,0,0,0,0,0,100,100,0.0242169074,25.1902853938,12.5000000000,8.0000717556,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
954,100,0,8,100,100,0,0,0,0,0,100,100,0.0242169074,25.1660684864,12.5000000000,8.0000717556,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
955,100,0,8,100,100,0,0,0,0,0,100,100,0.0242169074,25.1418515790,12.5000000000,8.0000717556,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
956,100,0,2,100,100,0,0,1,102,394,100,100,0.0341239470,25.1077276320,50.0000000000,8.0001699027,1.0000000000,0.8816000000,226.8602540835,0,0,0,0,0
957,100,0,2,100,100,0,0,0,0,0,100,100,0.0282222116,25.0795054204,50.0000000000,8.0001699027,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
958,100,0,2,100,100,0,0,0,0,0,100,100,0.0282222116,25.0512832087,50.0000000000,8.0001699027,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
959,100,0,2,100,100,0,0,0,0,0,100,100,0.0282222116,25.0230609971,50.0000000000,8.0001699027,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
960,100,0,2,100,100,0,0,0,0,0,100,100,0.0282222116,24.9948387855,50.0000000000,8.0001699027,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
961,100,0,2,100,100,0,0,1,102,394,100,100,0.0311341723,24.9637046132,50.0000000000,8.0001355367,1.0000000000,0.8816000000,226.8602540835,0,0,0,0,0
962,100,0,2,100,100,0,0,0,0,0,100,100,0.0255160431,24.9381885700,50.0000000000,8.0001355367,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
963,100,0,2,100,100,0,0,0,0,0,100,100,0.0255160431,24.9126725269,50.0000000000,8.0001355367,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
964,100,0,2,100,100,0,0,0,0,0,100,100,0.0255160431,24.8871564838,50.0000000000,8.0001355367,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
965,100,0,2,100,100,0,0,0,0,0,100,100,0.0255160431,24.8616404406,50.0000000000,8.0001355367,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
966,100,0,7,100,100,0,0,1,107,879,100,100,0.0341184754,24.8275219652,14.2857142857,8.0000695123,1.0000000000,0.8856000000,225.8355916893,0,0,0,0,0
