Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,HEED_Iterations,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
86,100,0,11,100,100,0,0,4,254,2321,100,100,0.0646339883,44.3809604101,9.0909090909,15.1205639216,1.0000000000,1.0032000000,199.3620414673
87,100,0,10,100,100,0,0,4,237,2104,100,100,0.0609167546,44.3200436555,10.0000000000,15.2005649073,1.0000000000,0.9896000000,202.1018593371
88,100,0,11,100,100,0,0,4,243,2194,100,100,0.0647772973,44.2552663582,9.0909090909,15.1205626527,1.0000000000,0.9944000000,201.1263073210
89,100,0,11,100,100,0,0,4,247,2212,100,100,0.0631847360,44.1920816222,9.0909090909,15.1205577244,1.0000000000,0.9976000000,200.4811547715
90,100,0,11,100,100,0,0,4,247,2224,100,100,0.0646225734,44.1274590489,9.0909090909,15.1205565941,1.0000000000,0.9976000000,200.4811547715
91,100,0,11,100,100,0,0,4,247,2251,100,100,0.0649419262,44.0625171227,9.0909090909,15.1205626726,1.0000000000,0.9976000000,200.4811547715
92,100,0,12,100,100,0,0,4,250,2247,100,100,0.0675872015,43.9949299213,8.3333333333,15.0405599596,1.0000000000,1.0000000000,200.0000000000
93,100,0,10,100,100,0,0,4,242,2192,100,100,0.0624105240,43.9325193973,10.0000000000,15.2005597386,1.0000000000,0.9936000000,201.2882447665
94,100,0,11,100,100,0,0,4,241,2158,100,100,0.0603212329,43.8721981644,9.0909090909,15.1205576681,1.0000000000,0.9928000000,201.4504431910
95,100,0,12,100,100,0,0,4,248,2264,100,100,0.0670365368,43.8051616276,8.3333333333,15.0405610314,1.0000000000,0.9984000000,200.3205128205
96,100,0,10,100,100,0,0,4,235,2074,100,100,0.0595045372,43.7456570904,10.0000000000,15.2005702438,1.0000000000,0.9880000000,202.4291497976
97,100,0,11,100,100,0,0,4,242,2133,100,100,0.0637010849,43.6819560054,9.0909090909,15.1205627033,1.0000000000,0.9936000000,201.2882447665
98,100,0,11,100,100,0,0,4,256,2285,100,100,0.0650066251,43.6169493803,9.0909090909,15.1205574182,1.0000000000,1.0048000000,199.0445859873
99,100,0,11,100,100,0,0,4,240,2102,100,100,0.0646777876,43.5522715927,9.0909090909,15.1205616100,1.0000000000,0.9920000000,201.6129032258
100,100,0,13,100,100,0,0,4,249,2276,100,100,0.0713345747,43.4809370180,7.6923076923,14.9605650803,1.0000000000,0.9992000000,200.1601281025
101,100,0,11,100,100,0,0,4,240,2142,100,100,0.0650418121,43.4158952059,9.0909090909,15.1205683110,1.0000000000,0.9920000000,201.6129032258
102,100,0,14,100,100,0,0,4,237,2156,100,100,0.0673434109,43.3485517950,7.1428571429,14.8805562869,1.0000000000,0.9896000000,202.1018593371
103,100,0,12,100,100,0,0,4,236,2122,100,100,0.0665757020,43.2819760930,8.3333333333,15.0405556954,1.0000000000,0.9888000000,202.2653721683
104,100,0,12,100,100,0,0,4,247,2208,100,100,0.0668845402,43.2150915528,8.3333333333,15.0405725764,1.0000000000,0.9976000000,200.4811547715
105,100,0,13,100,100,0,0,4,251,2319,100,100,0.0699148456,43.1451767072,7.6923076923,14.9605624822,1.0000000000,1.0008000000,199.8401278977
106,100,0,11,100,100,0,0,4,238,2191,100,100,0.0664094974,43.0787672098,9.0909090909,15.1205592207,1.0000000000,0.9904000000,201.9386106624
107,100,0,11,100,100,0,0,4,239,2073,100,100,0.0627958049,43.0159714049,9.0909090909,15.1205624388,1.0000000000,0.9912000000,201.7756255044
108,100,0,12,100,100,0,0,4,240,2121,100,100,0.0657170600,42.9502543449,8.3333333333,15.0405515828,1.0000000000,0.9920000000,201.6129032258
109,100,0,11,100,100,0,0,4,240,2202,100,100,0.0621878718,42.8880664731,9.0909090909,15.1205637578,1.0000000000,0.9920000000,201.6129032258
110,100,0,19,100,100,0,0,4,243,2297,100,100,0.0768898592,42.8111766139,5.2631578947,14.4805607049,1.0000000000,0.9944000000,201.1263073210
111,100,0,10,100,100,0,0,4,239,2176,100,100,0.0613031769,42.7498734370,10.0000000000,15.2005796103,1.0000000000,0.9912000000,201.7756255044
112,100,0,13,100,100,0,0,4,234,2072,100,100,0.0647327425,42.6851406945,7.6923076923,14.9605609906,1.0000000000,0.9872000000,202.5931928687
113,100,0,11,100,100,0,0,4,244,2193,100,100,0.0601026567,42.6250380378,9.0909090909,15.1205680133,1.0000000000,0.9952000000,200.9646302251
114,100,0,12,100,100,0,0,4,240,2099,100,100,0.0655168928,42.5595211450,8.3333333333,15.0405617680,1.0000000000,0.9920000000,201.6129032258
115,100,0,16,100,100,0,0,4,242,2188,100,100,0.0741673819,42.4853537630,6.2500000000,14.7205647466,1.0000000000,0.9936000000,201.2882447665
