Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,LEACH_Epoch,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
87,100,0,3,100,100,0,0,5,103,491,100,100,0.1470182226,30.0215793308,33.3333333333,16.5801032269,1.0000000000,0.9668480000,217.6143509631
88,100,0,5,100,100,0,0,5,105,685,100,100,0.2257124827,29.7958668481,20.0000000000,16.4117701698,1.0000000000,0.9692800000,217.0683393859
89,100,0,6,100,100,0,0,5,106,782,100,100,0.2609548223,29.5349120258,16.6666666667,16.3275810327,1.0000000000,0.9704960000,216.7963597995
90,100,0,4,100,100,0,0,5,104,588,100,100,0.1939294078,29.3409826180,25.0000000000,16.4960226334,1.0000000000,0.9680640000,217.3410022478
91,100,0,4,100,100,0,0,5,104,588,100,100,0.1907884611,29.1501941569,25.0000000000,16.4959735228,1.0000000000,0.9680640000,217.3410022478
92,100,0,6,100,100,0,0,5,106,782,100,100,0.2661203106,28.8840738462,16.6666666667,16.3276298928,1.0000000000,0.9704960000,216.7963597995
93,100,0,5,100,100,0,0,5,105,685,100,100,0.2265967226,28.6574771236,20.0000000000,16.4117913459,1.0000000000,0.9692800000,217.0683393859
94,100,0,6,100,100,0,0,5,106,782,100,100,0.2667530106,28.3907241130,16.6666666667,16.3276437391,1.0000000000,0.9704960000,216.7963597995
95,100,0,6,100,100,0,0,5,106,782,100,100,0.2703503235,28.1203737895,16.6666666667,16.3276655598,1.0000000000,0.9704960000,216.7963597995
96,100,0,2,100,100,0,0,5,102,394,100,100,0.1116386002,28.0087351893,50.0000000000,16.6643457589,1.0000000000,0.9656320000,217.8883881230
97,100,0,6,100,100,0,0,5,106,782,100,100,0.2690130727,27.7397221166,16.6666666667,16.3276409216,1.0000000000,0.9704960000,216.7963597995
98,100,0,7,100,100,0,0,5,107,879,100,100,0.3018318829,27.4378902337,14.2857142857,16.2434567891,1.0000000000,0.9717120000,216.5250609234
99,100,0,5,100,100,0,0,5,105,685,100,100,0.2311498183,27.2067404155,20.0000000000,16.4118281678,1.0000000000,0.9692800000,217.0683393859
100,100,0,0,100,100,0,100,5,0,0,100,100,3.7788032003,23.4279372152,0.0000000000,8.4165213980,1.0000000000,0.8416000000,250.0000000000
101,100,0,3,100,100,0,0,6,103,491,100,100,0.1492720650,23.2786651502,33.3333333333,16.5801349179,1.0000000000,0.9668480000,217.6143509631
