Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
82,100,0,7,100,100,0,0,106,879,100,100,0.0340379561,46.5761114024,14.2857142857,15.4402132079,1.0000000000,0.8848000000,226.0397830018
83,100,0,14,100,100,0,0,113,1558,100,100,0.0391169973,46.5369944050,7.1428571429,14.8801718328,1.0000000000,0.8904000000,224.6181491465
84,100,0,11,100,100,0,0,111,1267,100,100,0.0366674324,46.5003269727,9.0909090909,15.1201912550,1.0000000000,0.8888000000,225.0225022502
85,100,0,14,100,100,0,0,114,1558,100,100,0.0392243122,46.4611026605,7.1428571429,14.8801778941,1.0000000000,0.8912000000,224.4165170557
86,100,0,10,100,100,0,0,109,1170,100,100,0.0352937332,46.4258089272,10.0000000000,15.2001850588,1.0000000000,0.8872000000,225.4283137962
87,100,0,20,100,100,0,0,116,2140,100,100,0.0453203022,46.3804886251,5.0000000000,14.4001824901,1.0000000000,0.8928000000,224.0143369176
88,100,0,9,100,100,0,0,107,1073,100,100,0.0350582452,46.3454303799,11.1111111111,15.2802147915,1.0000000000,0.8856000000,225.8355916893
89,100,0,21,100,100,0,0,115,2237,100,100,0.0459136405,46.2995167394,4.7619047619,14.3201475454,1.0000000000,0.8920000000,224.2152466368
90,100,0,11,100,100,0,0,110,1267,100,100,0.0366792749,46.2628374645,9.0909090909,15.1201892535,1.0000000000,0.8880000000,225.2252252252
91,100,0,19,100,100,0,0,115,2043,100,100,0.0441159567,46.2187215078,5.2631578947,14.4801720966,1.0000000000,0.8920000000,224.2152466368
92,100,0,15,100,100,0,0,112,1655,100,100,0.0403736004,46.1783479074,6.6666666667,14.8001867749,1.0000000000,0.8896000000,224.8201438849
93,100,0,20,100,100,0,0,115,2140,100,100,0.0450987606,46.1332491468,5.0000000000,14.4001681871,1.0000000000,0.8920000000,224.2152466368
94,100,0,13,100,100,0,0,112,1461,100,100,0.0386942094,46.0945549374,7.6923076923,14.9601961230,1.0000000000,0.8896000000,224.8201438849
95,100,0,19,100,100,0,0,116,2043,100,100,0.0445692867,46.0499856507,5.2631578947,14.4801856945,1.0000000000,0.8928000000,224.0143369176
96,100,0,12,100,100,0,0,112,1364,100,100,0.0372993120,46.0126863387,8.3333333333,15.0401757830,1.0000000000,0.8896000000,224.8201438849
97,100,0,21,100,100,0,0,119,2237,100,100,0.0459590064,45.9667273323,4.7619047619,14.3201664641,1.0000000000,0.8952000000,223.4137622878
98,100,0,14,100,100,0,0,113,1558,100,100,0.0388419503,45.9278853820,7.1428571429,14.8801744578,1.0000000000,0.8904000000,224.6181491465
99,100,0,15,100,100,0,0,115,1655,100,100,0.0399063703,45.8879790117,6.6666666667,14.8001720917,1.0000000000,0.8920000000,224.2152466368
100,100,0,13,100,100,0,0,112,1461,100,100,0.0385161221,45.8494628896,7.6923076923,14.9601922085,1.0000000000,0.8896000000,224.8201438849
101,100,0,17,100,100,0,0,114,1849,100,100,0.0419829347,45.8074799549,5.8823529412,14.6401664099,1.0000000000,0.8912000000,224.4165170557
102,100,0,12,100,100,0,0,111,1364,100,100,0.0369846155,45.7704953394,8.3333333333,15.0401668878,1.0000000000,0.8888000000,225.0225022502
103,100,0,23,100,100,0,0,117,2431,100,100,0.0482966559,45.7221986835,4.3478260870,14.1601761507,1.0000000000,0.8936000000,223.8137869293
104,100,0,11,100,100,0,0,110,1267,100,100,0.0360305719,45.6861681116,9.0909090909,15.1201630374,1.0000000000,0.8880000000,225.2252252252
105,100,0,16,100,100,0,0,114,1752,100,100,0.0414401044,45.6447280072,6.2500000000,14.7201819208,1.0000000000,0.8912000000,224.4165170557
106,100,0,9,100,100,0,0,109,1073,100,100,0.0343939669,45.6103340403,11.1111111111,15.2801931139,1.0000000000,0.8872000000,225.4283137962
107,100,0,20,100,100,0,0,117,2140,100,100,0.0451800463,45.5651539940,5.0000000000,14.4001720213,1.0000000000,0.8936000000,223.8137869293
108,100,0,8,100,100,0,0,107,976,100,100,0.0335326674,45.5316213266,12.5000000000,15.3602036410,1.0000000000,0.8856000000,225.8355916893
109,100,0,16,100,100,0,0,113,1752,100,100,0.0411164563,45.4905048703,6.2500000000,14.7201707075,1.0000000000,0.8904000000,224.6181491465
110,100,0,13,100,100,0,0,111,1461,100,100,0.0388263053,45.4516785650,7.6923076923,14.9602038769,1.0000000000,0.8888000000,225.0225022502
111,100,0,15,100,100,0,0,110,1655,100,100,0.0399273059,45.4117512591,6.6666666667,14.8001617518,1.0000000000,0.8880000000,225.2252252252
112,100,0,13,100,100,0,0,112,1461,100,100,0.0382887531,45.3734625060,7.6923076923,14.9601874838,1.0000000000,0.8896000000,224.8201438849
113,100,0,22,100,100,0,0,116,2334,100,100,0.0471891378,45.3262733682,4.5454545455,14.2401743370,1.0000000000,0.8928000000,224.0143369176
114,100,0,12,100,100,0,0,112,1364,100,100,0.0370963650,45.2891770032,8.3333333333,15.0401705585,1.0000000000,0.8896000000,224.8201438849
115,100,0,15,100,100,0,0,112,1655,100,100,0.0400003361,45.2491766671,6.6666666667,14.8001711830,1.0000000000,0.8896000000,224.8201438849
116,100,0,12,100,100,0,0,110,1364,100,100,0.0381232522,45.2110534149,8.3333333333,15.0402013437,1.0000000000,0.8880000000,225.2252252252
117,100,0,20,100,100,0,0,117,2140,100,100,0.0449226152,45.1661307998,5.0000000000,14.4001660796,1.0000000000,0.8936000000,223.8137869293
118,100,0,17,100,100,0,0,117,1849,100,100,0.0416922614,45.1244385384,5.8823529412,14.6401630331,1.0000000000,0.8936000000,223.8137869293
119,100,0,21,100,100,0,0,117,2237,100,100,0.0459185608,45.0785199776,4.7619047619,14.3201658846,1.0000000000,0.8936000000,223.8137869293
120,100,0,7,100,100,0,0,107,879,100,100,0.0332215988,45.0452983789,14.2857142857,15.4402127232,1.0000000000,0.8856000000,225.8355916893
121,100,0,21,100,100,0,0,117,2237,100,100,0.0460664153,44.9992319635,4.7619047619,14.3201661015,1.0000000000,0.8936000000,223.8137869293
122,100,0,17,100,100,0,0,115,1849,100,100,0.0422793324,44.9569526311,5.8823529412,14.6401734901,1.0000000000,0.8920000000,224.2152466368
123,100,0,19,100,100,0,0,116,2043,100,100,0.0439738699,44.9129787612,5.2631578947,14.4801552265,1.0000000000,0.8928000000,224.0143369176
124,100,0,12,100,100,0,0,111,1364,100,100,0.0374663806,44.8755123806,8.3333333333,15.0401881883,1.0000000000,0.8888000000,225.0225022502
125,100,0,18,100,100,0,0,115,1946,100,100,0.0435486289,44.8319637516,5.5555555556,14.5601882278,1.0000000000,0.8920000000,224.2152466368
