Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,LEACH_Epoch,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
82,100,0,5,100,100,0,0,5,105,685,100,100,0.0501468012,31.8817801869,20.0000000000,16.4117992278,1.0000000000,0.9692800000,217.0683393859
83,100,0,8,100,100,0,0,5,108,976,100,100,0.0657571725,31.8160230144,12.5000000000,16.1593335024,1.0000000000,0.9729280000,216.2544402052
84,100,0,5,100,100,0,0,5,105,685,100,100,0.0524785481,31.7635444663,20.0000000000,16.4117919352,1.0000000000,0.9692800000,217.0683393859
85,100,0,6,100,100,0,0,5,106,782,100,100,0.0577496381,31.7057948283,16.6666666667,16.3276301101,1.0000000000,0.9704960000,216.7963597995
86,100,0,6,100,100,0,0,5,106,782,100,100,0.0514892749,31.6543055534,16.6666666667,16.3276138528,1.0000000000,0.9704960000,216.7963597995
87,100,0,3,100,100,0,0,5,103,491,100,100,0.0415902226,31.6127153308,33.3333333333,16.5801032269,1.0000000000,0.9668480000,217.6143509631
88,100,0,5,100,100,0,0,5,105,685,100,100,0.0488844827,31.5638308481,20.0000000000,16.4117701698,1.0000000000,0.9692800000,217.0683393859
89,100,0,6,100,100,0,0,5,106,782,100,100,0.0484268223,31.5154040258,16.6666666667,16.3275810327,1.0000000000,0.9704960000,216.7963597995
90,100,0,4,100,100,0,0,5,104,588,100,100,0.0528014078,31.4626026180,25.0000000000,16.4960226334,1.0000000000,0.9680640000,217.3410022478
91,100,0,4,100,100,0,0,5,104,588,100,100,0.0496604611,31.4129421569,25.0000000000,16.4959735228,1.0000000000,0.9680640000,217.3410022478
92,100,0,6,100,100,0,0,5,106,782,100,100,0.0535923106,31.3593498462,16.6666666667,16.3276298928,1.0000000000,0.9704960000,216.7963597995
93,100,0,5,100,100,0,0,5,105,685,100,100,0.0497687226,31.3095811236,20.0000000000,16.4117913459,1.0000000000,0.9692800000,217.0683393859
94,100,0,6,100,100,0,0,5,106,782,100,100,0.0542250106,31.2553561130,16.6666666667,16.3276437391,1.0000000000,0.9704960000,216.7963597995
95,100,0,6,100,100,0,0,5,106,782,100,100,0.0578223235,31.1975337895,16.6666666667,16.3276655598,1.0000000000,0.9704960000,216.7963597995
96,100,0,2,100,100,0,0,5,102,394,100,100,0.0419106002,31.1556231893,50.0000000000,16.6643457589,1.0000000000,0.9656320000,217.8883881230
97,100,0,6,100,100,0,0,5,106,782,100,100,0.0564850727,31.0991381166,16.6666666667,16.3276409216,1.0000000000,0.9704960000,216.7963597995
98,100,0,7,100,100,0,0,5,107,879,100,100,0.0536038829,31.0455342337,14.2857142857,16.2434567891,1.0000000000,0.9717120000,216.5250609234
99,100,0,5,100,100,0,0,5,105,685,100,100,0.0543218183,30.9912124155,20.0000000000,16.4118281678,1.0000000000,0.9692800000,217.0683393859
100,100,0,0,100,100,0,100,5,0,0,100,100,0.2104752003,30.7807372152,0.0000000000,8.4165213980,1.0000000000,0.8416000000,250.0000000000
101,100,0,3,100,100,0,0,6,103,491,100,100,0.0438440650,30.7368931502,33.3333333333,16.5801349179,1.0000000000,0.9668480000,217.6143509631
102,100,0,7,100,100,0,0,6,106,879,100,100,0.0589895674,30.6779035828,14.2857142857,16.2434966891,1.0000000000,0.9704960000,216.7963597995
103,100,0,8,100,100,0,0,6,108,976,100,100,0.0605130585,30.6173905243,12.5000000000,16.1593252604,1.0000000000,0.9729280000,216.2544402052
104,100,0,2,100,100,0,0,6,102,394,100,100,0.0417539043,30.5756366200,50.0000000000,16.6643114306,1.0000000000,0.9656320000,217.8883881230
105,100,0,5,100,100,0,0,6,105,685,100,100,0.0520116141,30.5236250059,20.0000000000,16.4117905149,1.0000000000,0.9692800000,217.0683393859
106,100,0,1,100,100,0,0,6,101,297,100,100,0.0512854947,30.4723395112,100.0000000000,16.7484662240,1.0000000000,0.9644160000,218.1631163315
107,100,0,2,100,100,0,0,6,102,394,100,100,0.0397073937,30.4326321175,50.0000000000,16.6642477426,1.0000000000,0.9656320000,217.8883881230
108,100,0,4,100,100,0,0,6,104,588,100,100,0.0459598038,30.3866723137,25.0000000000,16.4959406537,1.0000000000,0.9680640000,217.3410022478
109,100,0,5,100,100,0,0,6,105,685,100,100,0.0483422054,30.3383301083,20.0000000000,16.4117774416,1.0000000000,0.9692800000,217.0683393859
110,100,0,4,100,100,0,0,6,104,588,100,100,0.0460441406,30.2922859676,25.0000000000,16.4959603897,1.0000000000,0.9680640000,217.3410022478
111,100,0,8,100,100,0,0,6,108,976,100,100,0.0634141673,30.2288718003,12.5000000000,16.1593007055,1.0000000000,0.9729280000,216.2544402052
