Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
117,100,0,16,100,100,0,0,115,1752,100,100,0.0561422630,42.5037582223,6.2500000000,14.7201726173,1.0000000000,0.8920000000,224.2152466368
118,100,0,19,100,100,0,0,119,2043,100,100,0.0571083987,42.4466498237,5.2631578947,14.4801536873,1.0000000000,0.8952000000,223.4137622878
119,100,0,31,100,100,0,0,120,3207,100,100,0.0774412795,42.3692085442,3.2258064516,13.5201607721,1.0000000000,0.8960000000,223.2142857143
120,100,0,22,100,100,0,0,120,2334,100,100,0.0639882890,42.3052202552,4.5454545455,14.2401635502,1.0000000000,0.8960000000,223.2142857143
121,100,0,17,100,100,0,0,117,1849,100,100,0.0554592986,42.2497609565,5.8823529412,14.6401567182,1.0000000000,0.8936000000,223.8137869293
122,100,0,42,100,100,0,0,130,4274,100,100,0.0933338910,42.1564270655,2.3809523810,12.6401446929,1.0000000000,0.9040000000,221.2389380531
123,100,0,20,100,100,0,0,118,2140,100,100,0.0588965598,42.0975305058,5.0000000000,14.4001617067,1.0000000000,0.8944000000,223.6135957066
124,100,0,20,100,100,0,0,118,2140,100,100,0.0613828579,42.0361476479,5.0000000000,14.4001673996,1.0000000000,0.8944000000,223.6135957066
125,100,0,22,100,100,0,0,120,2334,100,100,0.0619490093,41.9741986386,4.5454545455,14.2401549182,1.0000000000,0.8960000000,223.2142857143
126,100,0,21,100,100,0,0,118,2237,100,100,0.0625217737,41.9116768649,4.7619047619,14.3201588245,1.0000000000,0.8944000000,223.6135957066
127,100,0,9,100,100,0,0,109,1073,100,100,0.0456229084,41.8660539565,11.1111111111,15.2801790489,1.0000000000,0.8872000000,225.4283137962
128,100,0,19,100,100,0,0,119,2043,100,100,0.0574495329,41.8086044236,5.2631578947,14.4801557633,1.0000000000,0.8952000000,223.4137622878
129,100,0,13,100,100,0,0,112,1461,100,100,0.0495426907,41.7590617329,7.6923076923,14.9601632865,1.0000000000,0.8896000000,224.8201438849
130,100,0,16,100,100,0,0,114,1752,100,100,0.0536925630,41.7053691699,6.2500000000,14.7201575514,1.0000000000,0.8912000000,224.4165170557
131,100,0,13,100,100,0,0,113,1461,100,100,0.0479467978,41.6574223721,7.6923076923,14.9601676902,1.0000000000,0.8904000000,224.6181491465
132,100,0,11,100,100,0,0,111,1267,100,100,0.0472253904,41.6101969818,9.0909090909,15.1201637562,1.0000000000,0.8888000000,225.0225022502
133,100,0,17,100,100,0,0,115,1849,100,100,0.0591162301,41.5510807516,5.8823529412,14.6401960264,1.0000000000,0.8920000000,224.2152466368
