Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
716,100,0,4,100,100,0,0,104,588,102,102,0.0341527153,20.3559648490,25.0000000000,18.4006203873,1.0000000000,0.8992000000,222.4199288256
717,100,0,2,100,100,0,0,102,394,101,101,0.0341310272,20.3218338218,50.0000000000,18.8806838693,1.0000000000,0.8896000000,224.8201438849
718,100,0,5,100,100,0,0,105,685,103,103,0.0340766720,20.2877571498,20.0000000000,21.1205843290,1.0000000000,0.9080000000,220.2643171806
719,100,0,5,100,100,0,0,105,685,102,102,0.0354613529,20.2522957969,20.0000000000,21.0406346486,1.0000000000,0.9000000000,222.2222222222
720,100,0,5,100,100,0,0,105,685,103,103,0.0337609901,20.2185348068,20.0000000000,20.1605840596,1.0000000000,0.9080000000,220.2643171806
721,100,0,7,100,100,0,0,107,879,106,106,0.0364675463,20.1820672606,14.2857142857,22.4006129078,1.0000000000,0.9336000000,214.2245072836
722,100,0,2,100,100,0,0,102,394,101,101,0.0331547488,20.1489125118,50.0000000000,18.6407372249,1.0000000000,0.8896000000,224.8201438849
723,100,0,1,100,100,0,0,101,297,100,100,0.0367197874,20.1121927244,100.0000000000,15.9208194089,1.0000000000,0.8808000000,227.0663033606
724,100,0,2,100,100,0,0,102,394,100,100,0.0332602111,20.0789325132,50.0000000000,15.8406280498,1.0000000000,0.8816000000,226.8602540835
725,100,0,4,100,100,0,0,104,588,102,102,0.0352717988,20.0436607144,25.0000000000,22.3207404342,1.0000000000,0.8992000000,222.4199288256
726,100,0,3,100,100,0,0,103,491,101,101,0.0323452071,20.0113155073,33.3333333333,18.1605794277,1.0000000000,0.8904000000,224.6181491465
727,100,0,8,100,100,0,0,108,976,107,107,0.0397150909,19.9716004164,12.5000000000,22.4806671576,1.0000000000,0.9424000000,212.2241086587
728,100,0,4,100,100,0,0,104,588,103,103,0.0341362347,19.9374641816,25.0000000000,22.5606995386,1.0000000000,0.9072000000,220.4585537919
729,100,0,3,100,100,0,0,103,491,101,101,0.0334833591,19.9039808225,33.3333333333,18.0006355738,1.0000000000,0.8904000000,224.6181491465
730,100,0,2,100,100,0,0,102,394,101,101,0.0311337703,19.8728470522,50.0000000000,18.1606423796,1.0000000000,0.8896000000,224.8201438849
731,100,0,6,100,100,0,0,106,782,104,104,0.0385633696,19.8342836827,16.6666666667,19.5206253122,1.0000000000,0.9168000000,218.1500872600
732,100,0,1,100,100,0,0,101,297,100,100,0.0381990727,19.7960846099,100.0000000000,15.9208371771,1.0000000000,0.8808000000,227.0663033606
733,100,0,5,100,100,0,0,105,685,103,103,0.0352289843,19.7608556257,20.0000000000,19.8405843988,1.0000000000,0.9080000000,220.2643171806
734,100,0,3,100,100,0,0,102,491,102,102,0.0399300666,19.7209255590,33.3333333333,17.6007164625,1.0000000000,0.8976000000,222.8163992870
735,100,0,4,100,100,0,0,104,588,102,102,0.0362163200,19.6847092390,25.0000000000,18.5606434967,1.0000000000,0.8992000000,222.4199288256
736,100,0,3,100,100,0,0,103,491,102,102,0.0321563469,19.6525528920,33.3333333333,20.5606617543,1.0000000000,0.8984000000,222.6179875334
737,100,0,8,100,100,0,0,108,976,108,108,0.0390548659,19.6134980262,12.5000000000,23.2006477753,1.0000000000,0.9504000000,210.4377104377
738,100,0,1,100,100,0,0,101,297,100,100,0.0402567950,19.5732412312,100.0000000000,15.9208534513,1.0000000000,0.8808000000,227.0663033606
739,100,0,6,100,100,0,0,106,782,104,104,0.0341901136,19.5390511176,16.6666666667,22.2405932029,1.0000000000,0.9168000000,218.1500872600
740,100,0,1,100,100,0,0,101,297,100,100,0.0390543728,19.4999967448,100.0000000000,15.9208468048,1.0000000000,0.8808000000,227.0663033606
741,100,0,6,100,100,0,0,106,782,105,105,0.0367810399,19.4632157049,16.6666666667,22.8806649175,1.0000000000,0.9248000000,216.2629757785
742,100,0,3,100,100,0,0,103,491,102,102,0.0322620629,19.4309536421,33.3333333333,21.1206201639,1.0000000000,0.8984000000,222.6179875334
743,100,0,4,100,100,0,0,104,588,103,103,0.0346462812,19.3963073609,25.0000000000,21.6806444410,1.0000000000,0.9072000000,220.4585537919
744,100,0,6,100,100,0,0,106,782,105,105,0.0367511648,19.3595561961,16.6666666667,22.3206220912,1.0000000000,0.9248000000,216.2629757785
745,100,0,3,100,100,0,0,103,491,102,102,0.0344895541,19.3250666420,33.3333333333,21.6807996550,1.0000000000,0.8984000000,222.6179875334
746,100,0,3,100,100,0,0,103,491,102,102,0.0309797124,19.2940869296,33.3333333333,22.3206616508,1.0000000000,0.8984000000,222.6179875334
747,100,0,3,100,100,0,0,103,491,103,103,0.0329925884,19.2610943412,33.3333333333,23.2807470706,1.0000000000,0.9064000000,220.6531332745
748,100,0,1,100,100,0,0,101,297,100,100,0.0386188881,19.2224754530,100.0000000000,15.9208582013,1.0000000000,0.8808000000,227.0663033606
749,100,0,3,100,100,0,0,103,491,102,102,0.0326632137,19.1898122394,33.3333333333,20.6406949733,1.0000000000,0.8984000000,222.6179875334
750,100,0,1,100,100,0,0,101,297,100,100,0.0302893698,19.1595228696,100.0000000000,15.9206380434,1.0000000000,0.8808000000,227.0663033606
751,100,0,4,100,100,0,0,104,588,103,103,0.0323614923,19.1271613773,25.0000000000,22.6406265464,1.0000000000,0.9072000000,220.4585537919
752,100,0,4,100,100,0,0,104,588,103,103,0.0333290129,19.0938323644,25.0000000000,22.3206544196,1.0000000000,0.9072000000,220.4585537919
753,100,0,3,100,100,0,0,103,491,102,102,0.0320611016,19.0617712628,33.3333333333,22.0806937584,1.0000000000,0.8984000000,222.6179875334
754,100,0,3,100,100,0,0,103,491,102,102,0.0316946579,19.0300766049,33.3333333333,22.6406732344,1.0000000000,0.8984000000,222.6179875334
755,100,0,4,100,100,0,0,104,588,103,103,0.0415050914,18.9885715135,25.0000000000,20.2407831912,1.0000000000,0.9072000000,220.4585537919
756,100,0,1,100,100,0,0,101,297,100,100,0.0382063819,18.9503651316,100.0000000000,15.9208184419,1.0000000000,0.8808000000,227.0663033606
757,100,0,5,100,100,0,0,105,685,103,103,0.0345276563,18.9158374753,20.0000000000,20.2406032935,1.0000000000,0.9080000000,220.2643171806
758,100,0,4,100,100,0,0,104,588,103,103,0.0328320699,18.8830054054,25.0000000000,22.4006885929,1.0000000000,0.9072000000,220.4585537919
759,100,0,3,100,100,0,0,103,491,101,101,0.0339453936,18.8490600118,33.3333333333,17.6806166478,1.0000000000,0.8904000000,224.6181491465
760,100,0,1,100,100,0,0,101,297,100,100,0.0416775588,18.8073824530,100.0000000000,15.9208783996,1.0000000000,0.8808000000,227.0663033606
761,100,0,1,100,100,0,0,101,297,100,100,0.0321358696,18.7752465834,100.0000000000,15.9206268382,1.0000000000,0.8808000000,227.0663033606
762,100,0,4,100,100,0,0,104,588,102,102,0.0341991125,18.7410474709,25.0000000000,19.6806065848,1.0000000000,0.8992000000,222.4199288256
763,100,0,2,100,100,0,0,102,394,101,101,0.0321948966,18.7088525742,50.0000000000,19.1206887259,1.0000000000,0.8896000000,224.8201438849
764,100,0,3,100,100,0,0,103,491,102,102,0.0313358776,18.6775166966,33.3333333333,20.5606149241,1.0000000000,0.8984000000,222.6179875334
765,100,0,2,100,100,0,0,102,394,100,100,0.0339197215,18.6435969751,50.0000000000,15.8405581569,1.0000000000,0.8816000000,226.8602540835
766,100,0,2,100,100,0,0,102,394,101,101,0.0370164989,18.6065804763,50.0000000000,18.4007518477,1.0000000000,0.8896000000,224.8201438849
767,100,0,10,100,100,0,0,110,1170,108,108,0.0441304701,18.5624500062,10.0000000000,21.2805872191,1.0000000000,0.9520000000,210.0840336134
768,100,0,3,100,100,0,0,103,491,101,101,0.0318504238,18.5305995824,33.3333333333,21.3606706263,1.0000000000,0.8904000000,224.6181491465
769,100,0,5,100,100,0,0,105,685,102,102,0.0352774275,18.4953221549,20.0000000000,19.2806035100,1.0000000000,0.9000000000,222.2222222222
770,100,0,6,100,100,0,0,106,782,104,104,0.0389497850,18.4563723699,16.6666666667,19.1206112182,1.0000000000,0.9168000000,218.1500872600
771,100,0,2,100,100,0,0,102,394,101,101,0.0354425808,18.4209297891,50.0000000000,20.1608614536,1.0000000000,0.8896000000,224.8201438849
772,100,0,2,100,100,0,0,102,394,101,101,0.0309553755,18.3899744136,50.0000000000,21.0407206766,1.0000000000,0.8896000000,224.8201438849
773,100,0,1,100,100,0,0,101,297,100,100,0.0310127500,18.3589616636,100.0000000000,15.9206404831,1.0000000000,0.8808000000,227.0663033606
774,100,0,1,100,100,0,0,101,297,100,100,0.0302893698,18.3286722938,100.0000000000,15.9206380434,1.0000000000,0.8808000000,227.0663033606
775,100,0,3,100,100,0,0,103,491,101,101,0.0323789829,18.2962933109,33.3333333333,18.1606381010,1.0000000000,0.8904000000,224.6181491465
776,100,0,2,100,100,0,0,102,394,101,101,0.0319511273,18.2643421836,50.0000000000,19.6006156999,1.0000000000,0.8896000000,224.8201438849
777,100,0,2,100,100,0,0,102,394,100,100,0.0315678775,18.2327743061,50.0000000000,15.8405699031,1.0000000000,0.8816000000,226.8602540835
778,100,0,2,100,100,0,0,102,394,101,101,0.0320449978,18.2007293083,50.0000000000,17.7606709750,1.0000000000,0.8896000000,224.8201438849
779,100,0,4,100,100,0,0,104,588,102,102,0.0329271597,18.1678021487,25.0000000000,20.8006230528,1.0000000000,0.8992000000,222.4199288256
780,100,0,1,100,100,0,0,101,297,100,100,0.0328693273,18.1349328213,100.0000000000,15.9205746287,1.0000000000,0.8808000000,227.0663033606
781,100,0,1,100,100,0,0,101,297,100,100,0.0427954737,18.0921373476,100.0000000000,15.9208792373,1.0000000000,0.8808000000,227.0663033606
782,100,0,3,100,100,0,0,103,491,102,102,0.0330335870,18.0591037606,33.3333333333,18.9606443406,1.0000000000,0.8984000000,222.6179875334
783,100,0,3,100,100,0,0,103,491,102,102,0.0358354919,18.0232682687,33.3333333333,20.2406595359,1.0000000000,0.8984000000,222.6179875334
784,100,0,1,100,100,0,0,101,297,100,100,0.0409320031,17.9823362656,100.0000000000,15.9208542689,1.0000000000,0.8808000000,227.0663033606
785,100,0,4,100,100,0,0,104,588,103,103,0.0336584651,17.9486778005,25.0000000000,20.4806196455,1.0000000000,0.9072000000,220.4585537919
786,100,0,2,100,100,0,0,102,394,101,101,0.0308409205,17.9178368800,50.0000000000,21.1206693412,1.0000000000,0.8896000000,224.8201438849
787,100,0,4,100,100,0,0,104,588,103,103,0.0329736450,17.8848632349,25.0000000000,22.5606600226,1.0000000000,0.9072000000,220.4585537919
788,100,0,5,100,100,0,0,105,685,104,104,0.0362459281,17.8486173069,20.0000000000,20.8806410292,1.0000000000,0.9160000000,218.3406113537
