Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,HEED_Iterations,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
860,31,69,4,31,31,0,0,6,77,390,31,31,0.0137084372,3.0963564446,7.7500000000,14.9681947763,1.0000000000,0.3096000000,200.2583979328
861,31,69,5,31,31,0,0,6,81,396,31,31,0.0140786418,3.0822778028,6.2000000000,14.7101218535,1.0000000000,0.3128000000,198.2097186701
862,31,69,6,31,31,0,0,6,85,406,31,31,0.0152581261,3.0670196767,5.1666666667,14.4520626872,1.0000000000,0.3160000000,196.2025316456
863,31,69,5,31,31,0,0,6,82,412,31,31,0.0142731783,3.0527464983,6.2000000000,14.7101282213,1.0000000000,0.3136000000,197.7040816327
864,31,69,6,31,31,0,0,6,85,411,31,31,0.0149809317,3.0377655666,5.1666666667,14.4520578247,1.0000000000,0.3160000000,196.2025316456
865,31,69,5,31,31,0,0,6,82,412,31,31,0.0147912836,3.0229742830,6.2000000000,14.7101289778,1.0000000000,0.3136000000,197.7040816327
866,31,69,5,31,31,0,0,6,82,399,31,31,0.0145258134,3.0084484696,6.2000000000,14.7101244252,1.0000000000,0.3136000000,197.7040816327
867,31,69,6,31,31,0,0,6,86,415,31,31,0.0151646255,2.9932838441,5.1666666667,14.4520602501,1.0000000000,0.3168000000,195.7070707071
868,31,69,6,31,31,0,0,6,87,404,31,31,0.0151683432,2.9781155009,5.1666666667,14.4520440970,1.0000000000,0.3176000000,195.2141057935
869,31,69,7,31,31,0,0,6,92,430,31,31,0.0162172879,2.9618982130,4.4285714286,14.1939880910,1.0000000000,0.3216000000,192.7860696517
870,30,70,5,31,21,10,0,6,83,401,30,30,0.0136632794,2.9482349336,4.4000000000,14.4766367839,0.6774193548,0.3064000000,137.0757180157
871,30,70,6,30,30,0,0,6,82,389,30,30,0.0147824296,2.9334525040,5.0000000000,14.4004410149,1.0000000000,0.3056000000,196.3350785340
872,30,70,5,30,30,0,0,6,79,359,30,30,0.0141166299,2.9193358742,6.0000000000,14.6671079664,1.0000000000,0.3032000000,197.8891820580
873,30,70,6,30,30,0,0,6,79,366,30,30,0.0144384186,2.9048974555,5.0000000000,14.4004453487,1.0000000000,0.3032000000,197.8891820580
874,30,70,6,30,30,0,0,6,81,362,30,30,0.0145300190,2.8903674365,5.0000000000,14.4004283508,1.0000000000,0.3048000000,196.8503937008
875,30,70,7,30,30,0,0,6,83,378,30,30,0.0146246244,2.8757428121,4.2857142857,14.1337691208,1.0000000000,0.3064000000,195.8224543081
876,30,70,6,30,30,0,0,6,83,378,30,30,0.0147729812,2.8609698308,5.0000000000,14.4004354667,1.0000000000,0.3064000000,195.8224543081
877,30,70,6,30,30,0,0,6,85,415,30,30,0.0152462294,2.8457236014,5.0000000000,14.4004520670,1.0000000000,0.3080000000,194.8051948052
878,30,70,6,30,30,0,0,6,79,364,30,30,0.0144346054,2.8312889960,5.0000000000,14.4004470332,1.0000000000,0.3032000000,197.8891820580
879,30,70,6,30,30,0,0,6,81,363,30,30,0.0146362228,2.8166527733,5.0000000000,14.4004340437,1.0000000000,0.3048000000,196.8503937008
880,30,70,7,30,30,0,0,6,83,386,30,30,0.0161668297,2.8004859436,4.2857142857,14.1337821949,1.0000000000,0.3064000000,195.8224543081
881,30,70,7,30,30,0,0,6,83,368,30,30,0.0153632040,2.7851227396,4.2857142857,14.1337690724,1.0000000000,0.3064000000,195.8224543081
882,30,70,6,30,30,0,0,6,82,380,30,30,0.0146699567,2.7704527828,5.0000000000,14.4004437242,1.0000000000,0.3056000000,196.3350785340
883,30,70,5,30,30,0,0,6,81,372,30,30,0.0137372283,2.7567155546,6.0000000000,14.6671098688,1.0000000000,0.3048000000,196.8503937008
