Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Rejected_Promotions,Partial_Promotions,Emergency_Promotions
1705,95,5,2,95,95,0,0,0,0,0,95,95,0.0239189720,9.1291344780,47.5000000000,8.0001420296,1.0000000000,0.7600000000,250.0000000000,0,0,0,0
1706,95,5,2,95,95,0,0,0,0,0,95,95,0.0239189720,9.1052155060,47.5000000000,8.0001420296,1.0000000000,0.7600000000,250.0000000000,0,0,0,0
1707,95,5,2,95,95,0,0,0,0,0,95,95,0.0239189720,9.0812965340,47.5000000000,8.0001420296,1.0000000000,0.7600000000,250.0000000000,0,0,0,0
1708,95,5,2,95,95,0,0,0,0,0,95,95,0.0239189720,9.0573775620,47.5000000000,8.0001420296,1.0000000000,0.7600000000,250.0000000000,0,0,0,0
1709,95,5,2,95,95,0,0,0,0,0,95,95,0.0239189720,9.0334585900,47.5000000000,8.0001420296,1.0000000000,0.7600000000,250.0000000000,0,0,0,0
1710,95,5,2,95,95,0,0,0,0,0,95,95,0.0239189720,9.0095396180,47.5000000000,8.0001420296,1.0000000000,0.7600000000,250.0000000000,0,0,0,0
1711,95,5,3,95,95,0,0,1,98,466,95,95,0.0303210166,8.9792186014,31.6666666667,8.0001330477,1.0000000000,0.8384000000,226.6221374046,0,0,0,0
1712,95,5,3,95,95,0,0,0,0,0,95,95,0.0239206751,8.9552979263,31.6666666667,8.0001330477,1.0000000000,0.7600000000,250.0000000000,0,0,0,0
1713,95,5,3,95,95,0,0,0,0,0,95,95,0.0239206751,8.9313772512,31.6666666667,8.0001330477,1.0000000000,0.7600000000,250.0000000000,0,0,0,0
1714,95,5,3,95,95,0,0,0,0,0,95,95,0.0239206751,8.9074565761,31.6666666667,8.0001330477,1.0000000000,0.7600000000,250.0000000000,0,0,0,0
1715,95,5,3,95,95,0,0,0,0,0,95,95,0.0239206751,8.8835359010,31.6666666667,8.0001330477,1.0000000000,0.7600000000,250.0000000000,0,0,0,0
1716,95,5,3,95,95,0,0,0,0,0,95,95,0.0239206751,8.8596152259,31.6666666667,8.0001330477,1.0000000000,0.7600000000,250.0000000000,0,0,0,0
1717,95,5,3,95,95,0,0,0,0,0,95,95,0.0239206751,8.8356945508,31.6666666667,8.0001330477,1.0000000000,0.7600000000,250.0000000000,0,0,0,0
1718,95,5,3,95,95,0,0,0,0,0,95,95,0.0239206751,8.8117738757,31.6666666667,8.0001330477,1.0000000000,0.7600000000,250.0000000000,0,0,0,0
1719,95,5,3,95,95,0,0,0,0,0,95,95,0.0239206751,8.7878532006,31.6666666667,8.0001330477,1.0000000000,0.7600000000,250.0000000000,0,0,0,0
1720,95,5,3,95,95,0,0,0,0,0,95,95,0.0239206751,8.7639325254,31.6666666667,8.0001330477,1.0000000000,0.7600000000,250.0000000000,0,0,0,0
1721,95,5,1,95,95,0,0,1,96,282,95,95,0.0282772017,8.7356553237,95.0000000000,8.0001423707,1.0000000000,0.8368000000,227.0554493308,0,0,0,0
1722,95,5,1,95,95,0,0,0,0,0,95,95,0.0239702757,8.7116850480,95.0000000000,8.0001423707,1.0000000000,0.7600000000,250.0000000000,0,0,0,0
1723,95,5,1,95,95,0,0,0,0,0,95,95,0.0239702757,8.6877147723,95.0000000000,8.0001423707,1.0000000000,0.7600000000,250.0000000000,0,0,0,0
1724,95,5,1,95,95,0,0,0,0,0,95,95,0.0239702757,8.6637444966,95.0000000000,8.0001423707,1.0000000000,0.7600000000,250.0000000000,0,0,0,0
1725,95,5,1,95,95,0,0,0,0,0,95,95,0.0239702757,8.6397742208,95.0000000000,8.0001423707,1.0000000000,0.7600000000,250.0000000000,0,0,0,0
1726,95,5,1,95,95,0,0,0,0,0,95,95,0.0239702757,8.6158039451,95.0000000000,8.0001423707,1.0000000000,0.7600000000,250.0000000000,0,0,0,0
1727,95,5,1,95,95,0,0,0,0,0,95,95,0.0239702757,8.5918336694,95.0000000000,8.0001423707,1.0000000000,0.7600000000,250.0000000000,0,0,0,0
1728,95,5,1,95,95,0,0,0,0,0,95,95,0.0239702757,8.5678633937,95.0000000000,8.0001423707,1.0000000000,0.7600000000,250.0000000000,0,0,0,0
1729,95,5,1,95,95,0,0,0,0,0,95,95,0.0239702757,8.5438931180,95.0000000000,8.0001423707,1.0000000000,0.7600000000,250.0000000000,0,0,0,0
1730,95,5,1,95,95,0,0,0,0,0,95,95,0.0239702757,8.5199228423,95.0000000000,8.0001423707,1.0000000000,0.7600000000,250.0000000000,0,0,0,0
1731,95,5,1,95,95,0,0,1,96,282,95,95,0.0279613377,8.4919615045,95.0000000000,8.0001395222,1.0000000000,0.8368000000,227.0554493308,0,0,0,0
1732,95,5,1,95,95,0,0,0,0,0,95,95,0.0236825685,8.4682789360,95.0000000000,8.0001395222,1.0000000000,0.7600000000,250.0000000000,0,0,0,0
1733,95,5,1,95,95,0,0,0,0,0,95,95,0.0236825685,8.4445963674,95.0000000000,8.0001395222,1.0000000000,0.7600000000,250.0000000000,0,0,0,0
1734,94,6,1,95,0,95,0,0,0,0,2,2,0.0005333482,8.4440630193,1.0000000000,0.0000000000,0.0000000000,0.0160000000,0.0000000000,0,0,0,0
1735,94,6,1,94,93,1,0,0,0,0,93,93,0.0282047315,8.4158582877,94.0000000000,8.0001972583,0.9893617021,0.7440000000,250.0000000000,1,0,0,0
1736,94,6,1,94,93,1,0,0,0,0,93,93,0.0282047315,8.3876535562,94.0000000000,8.0001972583,0.9893617021,0.7440000000,250.0000000000,0,0,0,0
1737,94,6,1,94,93,1,0,0,0,0,93,93,0.0282047315,8.3594488247,94.0000000000,8.0001972583,0.9893617021,0.7440000000,250.0000000000,0,0,0,0
1738,94,6,1,94,93,1,0,0,0,0,93,93,0.0282047315,8.3312440931,94.0000000000,8.0001972583,0.9893617021,0.7440000000,250.0000000000,0,0,0,0
1739,94,6,1,94,93,1,0,0,0,0,93,93,0.0282047315,8.3030393616,94.0000000000,8.0001972583,0.9893617021,0.7440000000,250.0000000000,0,0,0,0
1740,94,6,1,94,92,2,0,0,0,0,92,92,0.0278632853,8.2751760763,94.0000000000,8.0001964651,0.9787234043,0.7360000000,250.0000000000,0,0,0,0
1741,94,6,5,94,93,1,0,1,99,643,93,93,0.0282416024,8.2469344739,18.8000000000,8.0000729653,0.9893617021,0.8232000000,225.9475218659,0,0,0,0
1742,94,6,5,94,92,2,0,0,0,0,92,92,0.0199677200,8.2269667539,18.8000000000,8.0000728185,0.9787234043,0.7360000000,250.0000000000,0,0,0,0
1743,94,6,5,94,92,2,0,0,0,0,92,92,0.0199677200,8.2069990339,18.8000000000,8.0000728185,0.9787234043,0.7360000000,250.0000000000,0,0,0,0
1744,94,6,5,94,92,2,0,0,0,0,92,92,0.0199677200,8.1870313138,18.8000000000,8.0000728185,0.9787234043,0.7360000000,250.0000000000,0,0,0,0
1745,94,6,5,94,92,2,0,0,0,0,92,92,0.0199677200,8.1670635938,18.8000000000,8.0000728185,0.9787234043,0.7360000000,250.0000000000,0,0,0,0
1746,94,6,5,94,92,2,0,0,0,0,92,92,0.0199677200,8.1470958738,18.8000000000,8.0000728185,0.9787234043,0.7360000000,250.0000000000,0,0,0,0
1747,94,6,5,94,92,2,0,0,0,0,92,92,0.0199677200,8.1271281538,18.8000000000,8.0000728185,0.9787234043,0.7360000000,250.0000000000,0,0,0,0
1748,94,6,5,94,92,2,0,0,0,0,92,92,0.0199677200,8.1071604337,18.8000000000,8.0000728185,0.9787234043,0.7360000000,250.0000000000,0,0,0,0
1749,94,6,5,94,92,2,0,0,0,0,92,92,0.0199677200,8.0871927137,18.8000000000,8.0000728185,0.9787234043,0.7360000000,250.0000000000,0,0,0,0
1750,94,6,5,94,92,2,0,0,0,0,92,92,0.0199677200,8.0672249937,18.8000000000,8.0000728185,0.9787234043,0.7360000000,250.0000000000,0,0,0,0
1751,92,8,3,92,92,0,0,1,95,455,92,92,0.0272351973,8.0399897964,30.6666666667,8.0001045770,1.0000000000,0.8120000000,226.6009852217,0,0,0,0
1752,92,8,3,92,92,0,0,0,0,0,92,92,0.0211963794,8.0187934170,30.6666666667,8.0001045770,1.0000000000,0.7360000000,250.0000000000,0,0,0,0
1753,92,8,3,92,92,0,0,0,0,0,92,92,0.0211963794,7.9975970376,30.6666666667,8.0001045770,1.0000000000,0.7360000000,250.0000000000,0,0,0,0
1754,92,8,3,92,92,0,0,0,0,0,92,92,0.0211963794,7.9764006582,30.6666666667,8.0001045770,1.0000000000,0.7360000000,250.0000000000,0,0,0,0
1755,92,8,3,92,92,0,0,0,0,0,92,92,0.0211963794,7.9552042788,30.6666666667,8.0001045770,1.0000000000,0.7360000000,250.0000000000,0,0,0,0
1756,92,8,3,92,92,0,0,0,0,0,92,92,0.0211963794,7.9340078994,30.6666666667,8.0001045770,1.0000000000,0.7360000000,250.0000000000,0,0,0,0
1757,92,8,3,92,92,0,0,0,0,0,92,92,0.0211963794,7.9128115200,30.6666666667,8.0001045770,1.0000000000,0.7360000000,250.0000000000,0,0,0,0
1758,92,8,3,92,92,0,0,0,0,0,92,92,0.0211963794,7.8916151406,30.6666666667,8.0001045770,1.0000000000,0.7360000000,250.0000000000,0,0,0,0
1759,92,8,3,92,92,0,0,0,0,0,92,92,0.0211963794,7.8704187612,30.6666666667,8.0001045770,1.0000000000,0.7360000000,250.0000000000,0,0,0,0
1760,92,8,3,92,92,0,0,0,0,0,92,92,0.0211963794,7.8492223818,30.6666666667,8.0001045770,1.0000000000,0.7360000000,250.0000000000,0,0,0,0
1761,92,8,4,92,92,0,0,1,96,540,92,92,0.0296355009,7.8195868809,23.0000000000,8.0001316997,1.0000000000,0.8128000000,226.3779527559,0,0,0,0
1762,92,8,4,92,92,0,0,0,0,0,92,92,0.0224948190,7.7970920619,23.0000000000,8.0001316997,1.0000000000,0.7360000000,250.0000000000,0,0,0,0
1763,92,8,4,92,92,0,0,0,0,0,92,92,0.0224948190,7.7745972430,23.0000000000,8.0001316997,1.0000000000,0.7360000000,250.0000000000,0,0,0,0
1764,92,8,4,92,92,0,0,0,0,0,92,92,0.0224948190,7.7521024240,23.0000000000,8.0001316997,1.0000000000,0.7360000000,250.0000000000,0,0,0,0
1765,92,8,4,92,92,0,0,0,0,0,92,92,0.0224948190,7.7296076051,23.0000000000,8.0001316997,1.0000000000,0.7360000000,250.0000000000,0,0,0,0
1766,92,8,4,92,92,0,0,0,0,0,92,92,0.0224948190,7.7071127861,23.0000000000,8.0001316997,1.0000000000,0.7360000000,250.0000000000,0,0,0,0
1767,92,8,4,92,92,0,0,0,0,0,92,92,0.0224948190,7.6846179672,23.0000000000,8.0001316997,1.0000000000,0.7360000000,250.0000000000,0,0,0,0
1768,92,8,4,92,92,0,0,0,0,0,92,92,0.0224948190,7.6621231482,23.0000000000,8.0001316997,1.0000000000,0.7360000000,250.0000000000,0,0,0,0
1769,92,8,4,92,92,0,0,0,0,0,92,92,0.0224948190,7.6396283292,23.0000000000,8.0001316997,1.0000000000,0.7360000000,250.0000000000,0,0,0,0
1770,92,8,4,92,92,0,0,0,0,0,92,92,0.0224948190,7.6171335103,23.0000000000,8.0001316997,1.0000000000,0.7360000000,250.0000000000,0,0,0,0
1771,92,8,7,92,92,0,0,1,99,807,92,92,0.0294238728,7.5877096374,13.1428571429,8.0000643017,1.0000000000,0.8152000000,225.7114818449,0,0,0,0
1772,92,8,7,92,92,0,0,0,0,0,92,92,0.0195573032,7.5681523342,13.1428571429,8.0000643017,1.0000000000,0.7360000000,250.0000000000,0,0,0,0
1773,92,8,7,92,92,0,0,0,0,0,92,92,0.0195573032,7.5485950310,13.1428571429,8.0000643017,1.0000000000,0.7360000000,250.0000000000,0,0,0,0
1774,92,8,7,92,92,0,0,0,0,0,92,92,0.0195573032,7.5290377279,13.1428571429,8.0000643017,1.0000000000,0.7360000000,250.0000000000,0,0,0,0
1775,92,8,7,92,92,0,0,0,0,0,92,92,0.0195573032,7.5094804247,13.1428571429,8.0000643017,1.0000000000,0.7360000000,250.0000000000,0,0,0,0
1776,92,8,7,92,92,0,0,0,0,0,92,92,0.0195573032,7.4899231215,13.1428571429,8.0000643017,1.0000000000,0.7360000000,250.0000000000,0,0,0,0
1777,92,8,7,92,92,0,0,0,0,0,92,92,0.0195573032,7.4703658183,13.1428571429,8.0000643017,1.0000000000,0.7360000000,250.0000000000,0,0,0,0
1778,92,8,7,92,92,0,0,0,0,0,92,92,0.0195573032,7.4508085151,13.1428571429,8.0000643017,1.0000000000,0.7360000000,250.0000000000,0,0,0,0
1779,92,8,7,92,92,0,0,0,0,0,92,92,0.0195573032,7.4312512119,13.1428571429,8.0000643017,1.0000000000,0.7360000000,250.0000000000,0,0,0,0
1780,92,8,7,92,92,0,0,0,0,0,92,92,0.0195573032,7.4116939087,13.1428571429,8.0000643017,1.0000000000,0.7360000000,250.0000000000,0,0,0,0
1781,92,8,5,92,92,0,0,1,97,629,92,92,0.0280596806,7.3836342281,18.4000000000,8.0000801640,1.0000000000,0.8136000000,226.1553588987,0,0,0,0
1782,92,8,5,92,92,0,0,0,0,0,92,92,0.0201472506,7.3634869775,18.4000000000,8.0000801640,1.0000000000,0.7360000000,250.0000000000,0,0,0,0
1783,92,8,5,92,92,0,0,0,0,0,92,92,0.0201472506,7.3433397270,18.4000000000,8.0000801640,1.0000000000,0.7360000000,250.0000000000,0,0,0,0
1784,92,8,5,92,92,0,0,0,0,0,92,92,0.0201472506,7.3231924764,18.4000000000,8.0000801640,1.0000000000,0.7360000000,250.0000000000,0,0,0,0
1785,92,8,5,92,92,0,0,0,0,0,92,92,0.0201472506,7.3030452259,18.4000000000,8.0000801640,1.0000000000,0.7360000000,250.0000000000,0,0,0,0
1786,92,8,5,92,92,0,0,0,0,0,92,92,0.0201472506,7.2828979753,18.4000000000,8.0000801640,1.0000000000,0.7360000000,250.0000000000,0,0,0,0
1787,92,8,5,92,92,0,0,0,0,0,92,92,0.0201472506,7.2627507247,18.4000000000,8.0000801640,1.0000000000,0.7360000000,250.0000000000,0,0,0,0
1788,92,8,5,92,92,0,0,0,0,0,92,92,0.0201472506,7.2426034742,18.4000000000,8.0000801640,1.0000000000,0.7360000000,250.0000000000,0,0,0,0
1789,92,8,5,92,92,0,0,0,0,0,92,92,0.0201472506,7.2224562236,18.4000000000,8.0000801640,1.0000000000,0.7360000000,250.0000000000,0,0,0,0
1790,91,9,5,92,63,29,0,0,0,0,90,90,0.0196314205,7.2028248031,12.8000000000,11.4286858236,0.6847826087,0.7200000000,175.0000000000,0,0,0,0
1791,91,9,11,91,91,0,0,1,102,1150,91,91,0.0328681502,7.1699566529,8.2727272727,8.0000692779,1.0000000000,0.8096000000,224.8023715415,0,0,0,0
1792,91,9,11,91,91,0,0,0,0,0,91,91,0.0191049433,7.1508517096,8.2727272727,8.0000692779,1.0000000000,0.7280000000,250.0000000000,0,0,0,0
1793,91,9,11,91,91,0,0,0,0,0,91,91,0.0191049433,7.1317467662,8.2727272727,8.0000692779,1.0000000000,0.7280000000,250.0000000000,0,0,0,0
1794,91,9,11,91,91,0,0,0,0,0,91,91,0.0191049433,7.1126418229,8.2727272727,8.0000692779,1.0000000000,0.7280000000,250.0000000000,0,0,0,0
1795,91,9,11,91,91,0,0,0,0,0,91,91,0.0191049433,7.0935368796,8.2727272727,8.0000692779,1.0000000000,0.7280000000,250.0000000000,0,0,0,0
1796,91,9,11,91,91,0,0,0,0,0,91,91,0.0191049433,7.0744319363,8.2727272727,8.0000692779,1.0000000000,0.7280000000,250.0000000000,0,0,0,0
1797,91,9,11,91,91,0,0,0,0,0,91,91,0.0191049433,7.0553269930,8.2727272727,8.0000692779,1.0000000000,0.7280000000,250.0000000000,0,0,0,0
1798,91,9,11,91,91,0,0,0,0,0,91,91,0.0191049433,7.0362220497,8.2727272727,8.0000692779,1.0000000000,0.7280000000,250.0000000000,0,0,0,0
1799,90,10,11,91,75,16,0,0,0,0,81,81,0.0170182650,7.0192037847,6.9090909091,8.6400742986,0.8241758242,0.6480000000,231.4814814815,0,0,0,0
1800,90,10,11,90,90,0,0,0,0,0,90,90,0.0188243422,7.0003794426,8.1818181818,8.0000666593,1.0000000000,0.7200000000,250.0000000000,1,0,0,0
1801,90,10,1,90,90,0,0,1,91,267,90,90,0.0273856219,6.9729938207,90.0000000000,8.0001518705,1.0000000000,0.7928000000,227.0433905146,0,0,0,0
1802,90,10,1,90,90,0,0,0,0,0,90,90,0.0232441239,6.9497496968,90.0000000000,8.0001518705,1.0000000000,0.7200000000,250.0000000000,0,0,0,0
1803,90,10,1,90,90,0,0,0,0,0,90,90,0.0232441239,6.9265055729,90.0000000000,8.0001518705,1.0000000000,0.7200000000,250.0000000000,0,0,0,0
1804,90,10,1,90,90,0,0,0,0,0,90,90,0.0232441239,6.9032614491,90.0000000000,8.0001518705,1.0000000000,0.7200000000,250.0000000000,0,0,0,0
1805,90,10,1,90,90,0,0,0,0,0,90,90,0.0232441239,6.8800173252,90.0000000000,8.0001518705,1.0000000000,0.7200000000,250.0000000000,0,0,0,0
1806,90,10,1,90,90,0,0,0,0,0,90,90,0.0232441239,6.8567732013,90.0000000000,8.0001518705,1.0000000000,0.7200000000,250.0000000000,0,0,0,0
1807,90,10,1,90,90,0,0,0,0,0,90,90,0.0232441239,6.8335290775,90.0000000000,8.0001518705,1.0000000000,0.7200000000,250.0000000000,0,0,0,0
1808,90,10,1,90,90,0,0,0,0,0,90,90,0.0232441239,6.8102849536,90.0000000000,8.0001518705,1.0000000000,0.7200000000,250.0000000000,0,0,0,0
1809,90,10,1,90,90,0,0,0,0,0,90,90,0.0232441239,6.7870408297,90.0000000000,8.0001518705,1.0000000000,0.7200000000,250.0000000000,0,0,0,0
1810,90,10,1,90,90,0,0,0,0,0,90,90,0.0232441239,6.7637967058,90.0000000000,8.0001518705,1.0000000000,0.7200000000,250.0000000000,0,0,0,0
1811,90,10,1,90,90,0,0,1,91,267,90,90,0.0283870552,6.7354096506,90.0000000000,8.0001653143,1.0000000000,0.7928000000,227.0433905146,0,0,0,0
1812,90,10,1,90,90,0,0,0,0,0,90,90,0.0241528341,6.7112568165,90.0000000000,8.0001653143,1.0000000000,0.7200000000,250.0000000000,0,0,0,0
1813,90,10,1,90,90,0,0,0,0,0,90,90,0.0241528341,6.6871039824,90.0000000000,8.0001653143,1.0000000000,0.7200000000,250.0000000000,0,0,0,0
1814,90,10,1,90,90,0,0,0,0,0,90,90,0.0241528341,6.6629511483,90.0000000000,8.0001653143,1.0000000000,0.7200000000,250.0000000000,0,0,0,0
1815,90,10,1,90,90,0,0,0,0,0,90,90,0.0241528341,6.6387983142,90.0000000000,8.0001653143,1.0000000000,0.7200000000,250.0000000000,0,0,0,0
1816,90,10,1,90,90,0,0,0,0,0,90,90,0.0241528341,6.6146454801,90.0000000000,8.0001653143,1.0000000000,0.7200000000,250.0000000000,0,0,0,0
1817,90,10,1,90,90,0,0,0,0,0,90,90,0.0241528341,6.5904926460,90.0000000000,8.0001653143,1.0000000000,0.7200000000,250.0000000000,0,0,0,0
1818,89,11,1,90,0,90,0,0,0,0,2,2,0.0005790790,6.5899135670,1.0000000000,0.0000000000,0.0000000000,0.0160000000,0.0000000000,0,0,0,0
1819,89,11,1,89,89,0,0,0,0,0,89,89,0.0267702429,6.5631433241,89.0000000000,8.0001995168,1.0000000000,0.7120000000,250.0000000000,1,0,0,0
1820,89,11,1,89,89,0,0,0,0,0,89,89,0.0267702429,6.5363730812,89.0000000000,8.0001995168,1.0000000000,0.7120000000,250.0000000000,0,0,0,0
1821,89,11,1,89,89,0,0,1,90,264,89,89,0.0348342158,6.5015388654,89.0000000000,8.0002263979,1.0000000000,0.7840000000,227.0408163265,0,0,0,0
1822,89,11,1,89,89,0,0,0,0,0,89,89,0.0300060018,6.4715328637,89.0000000000,8.0002263979,1.0000000000,0.7120000000,250.0000000000,0,0,0,0
1823,89,11,1,89,89,0,0,0,0,0,89,89,0.0300060018,6.4415268619,89.0000000000,8.0002263979,1.0000000000,0.7120000000,250.0000000000,0,0,0,0
1824,89,11,1,89,89,0,0,0,0,0,89,89,0.0300060018,6.4115208601,89.0000000000,8.0002263979,1.0000000000,0.7120000000,250.0000000000,0,0,0,0
1825,89,11,1,89,89,0,0,0,0,0,89,89,0.0300060018,6.3815148583,89.0000000000,8.0002263979,1.0000000000,0.7120000000,250.0000000000,0,0,0,0
1826,89,11,1,89,89,0,0,0,0,0,89,89,0.0300060018,6.3515088566,89.0000000000,8.0002263979,1.0000000000,0.7120000000,250.0000000000,0,0,0,0
1827,89,11,1,89,89,0,0,0,0,0,89,89,0.0300060018,6.3215028548,89.0000000000,8.0002263979,1.0000000000,0.7120000000,250.0000000000,0,0,0,0
1828,89,11,1,89,89,0,0,0,0,0,89,89,0.0300060018,6.2914968530,89.0000000000,8.0002263979,1.0000000000,0.7120000000,250.0000000000,0,0,0,0
1829,89,11,1,89,89,0,0,0,0,0,89,89,0.0300060018,6.2614908512,89.0000000000,8.0002263979,1.0000000000,0.7120000000,250.0000000000,0,0,0,0
1830,89,11,1,89,89,0,0,0,0,0,89,89,0.0300060018,6.2314848494,89.0000000000,8.0002263979,1.0000000000,0.7120000000,250.0000000000,0,0,0,0
1831,89,11,1,89,89,0,0,1,90,264,89,89,0.0262251933,6.2052596562,89.0000000000,8.0001408913,1.0000000000,0.7840000000,227.0408163265,0,0,0,0
1832,89,11,1,89,89,0,0,0,0,0,89,89,0.0222100121,6.1830496440,89.0000000000,8.0001408913,1.0000000000,0.7120000000,250.0000000000,0,0,0,0
1833,89,11,1,89,89,0,0,0,0,0,89,89,0.0222100121,6.1608396319,89.0000000000,8.0001408913,1.0000000000,0.7120000000,250.0000000000,0,0,0,0
1834,89,11,1,89,88,1,0,0,0,0,88,88,0.0219901292,6.1388495027,89.0000000000,8.0001416503,0.9887640449,0.7040000000,250.0000000000,0,0,0,0
1835,89,11,1,89,88,1,0,0,0,0,88,88,0.0219901292,6.1168593734,89.0000000000,8.0001416503,0.9887640449,0.7040000000,250.0000000000,0,0,0,0
1836,89,11,1,89,88,1,0,0,0,0,88,88,0.0219901292,6.0948692442,89.0000000000,8.0001416503,0.9887640449,0.7040000000,250.0000000000,0,0,0,0
1837,89,11,1,89,88,1,0,0,0,0,88,88,0.0219901292,6.0728791150,89.0000000000,8.0001416503,0.9887640449,0.7040000000,250.0000000000,0,0,0,0
1838,89,11,1,89,88,1,0,0,0,0,88,88,0.0219901292,6.0508889857,89.0000000000,8.0001416503,0.9887640449,0.7040000000,250.0000000000,0,0,0,0
1839,89,11,1,89,87,2,0,0,0,0,87,87,0.0217157324,6.0291732534,89.0000000000,8.0001411044,0.9775280899,0.6960000000,250.0000000000,0,0,0,0
1840,89,11,1,89,87,2,0,0,0,0,87,87,0.0217157324,6.0074575210,89.0000000000,8.0001411044,0.9775280899,0.6960000000,250.0000000000,0,0,0,0
1841,89,11,1,89,87,2,0,1,90,264,87,87,0.0267177132,5.9807398078,89.0000000000,8.0001561403,0.9775280899,0.7680000000,226.5625000000,0,0,0,0
1842,89,11,1,89,87,2,0,0,0,0,87,87,0.0226143117,5.9581254962,89.0000000000,8.0001561403,0.9775280899,0.6960000000,250.0000000000,0,0,0,0
1843,89,11,1,89,87,2,0,0,0,0,87,87,0.0226143117,5.9355111845,89.0000000000,8.0001561403,0.9775280899,0.6960000000,250.0000000000,0,0,0,0
1844,88,12,1,89,0,89,0,0,0,0,69,69,0.0173583373,5.9181528471,1.0000000000,0.0000000000,0.0000000000,0.5520000000,0.0000000000,0,0,0,0
1845,88,12,1,88,86,2,0,0,0,0,86,86,0.0308880189,5.8872648282,88.0000000000,8.0002391219,0.9772727273,0.6880000000,250.0000000000,1,0,0,0
1846,88,12,1,88,86,2,0,0,0,0,86,86,0.0308880189,5.8563768093,88.0000000000,8.0002391219,0.9772727273,0.6880000000,250.0000000000,0,0,0,0
1847,88,12,1,88,86,2,0,0,0,0,86,86,0.0308880189,5.8254887903,88.0000000000,8.0002391219,0.9772727273,0.6880000000,250.0000000000,0,0,0,0
1848,88,12,1,88,86,2,0,0,0,0,86,86,0.0308880189,5.7946007714,88.0000000000,8.0002391219,0.9772727273,0.6880000000,250.0000000000,0,0,0,0
1849,88,12,1,88,86,2,0,0,0,0,86,86,0.0308880189,5.7637127525,88.0000000000,8.0002391219,0.9772727273,0.6880000000,250.0000000000,0,0,0,0
1850,88,12,1,88,86,2,0,0,0,0,86,86,0.0308880189,5.7328247335,88.0000000000,8.0002391219,0.9772727273,0.6880000000,250.0000000000,0,0,0,0
1851,87,13,2,87,86,1,0,1,89,343,86,86,0.0250435003,5.7077812333,43.5000000000,8.0001156003,0.9885057471,0.7592000000,226.5542676502,0,0,0,0
1852,87,13,2,87,86,1,0,0,0,0,86,86,0.0202585100,5.6875227232,43.5000000000,8.0001156003,0.9885057471,0.6880000000,250.0000000000,0,0,0,0
1853,87,13,2,87,86,1,0,0,0,0,86,86,0.0202585100,5.6672642132,43.5000000000,8.0001156003,0.9885057471,0.6880000000,250.0000000000,0,0,0,0
1854,87,13,2,87,86,1,0,0,0,0,86,86,0.0202585100,5.6470057032,43.5000000000,8.0001156003,0.9885057471,0.6880000000,250.0000000000,0,0,0,0
1855,87,13,2,87,86,1,0,0,0,0,86,86,0.0202585100,5.6267471932,43.5000000000,8.0001156003,0.9885057471,0.6880000000,250.0000000000,0,0,0,0
1856,87,13,2,87,86,1,0,0,0,0,86,86,0.0202585100,5.6064886832,43.5000000000,8.0001156003,0.9885057471,0.6880000000,250.0000000000,0,0,0,0
1857,87,13,2,87,86,1,0,0,0,0,86,86,0.0202585100,5.5862301731,43.5000000000,8.0001156003,0.9885057471,0.6880000000,250.0000000000,0,0,0,0
1858,87,13,2,87,86,1,0,0,0,0,86,86,0.0202585100,5.5659716631,43.5000000000,8.0001156003,0.9885057471,0.6880000000,250.0000000000,0,0,0,0
1859,87,13,2,87,85,2,0,0,0,0,85,85,0.0200476507,5.5459240125,43.5000000000,8.0001167032,0.9770114943,0.6800000000,250.0000000000,0,0,0,0
1860,87,13,2,87,85,2,0,0,0,0,85,85,0.0200476507,5.5258763618,43.5000000000,8.0001167032,0.9770114943,0.6800000000,250.0000000000,0,0,0,0
1861,86,14,3,86,85,1,0,1,89,423,85,85,0.0258798775,5.4999964843,28.6666666667,8.0001105606,0.9883720930,0.7512000000,226.3045793397,0,0,0,0
1862,86,14,3,86,85,1,0,0,0,0,85,85,0.0201642904,5.4798321940,28.6666666667,8.0001105606,0.9883720930,0.6800000000,250.0000000000,0,0,0,0
1863,86,14,3,86,85,1,0,0,0,0,85,85,0.0201642904,5.4596679036,28.6666666667,8.0001105606,0.9883720930,0.6800000000,250.0000000000,0,0,0,0
1864,86,14,3,86,85,1,0,0,0,0,85,85,0.0201642904,5.4395036132,28.6666666667,8.0001105606,0.9883720930,0.6800000000,250.0000000000,0,0,0,0
1865,86,14,3,86,85,1,0,0,0,0,85,85,0.0201642904,5.4193393228,28.6666666667,8.0001105606,0.9883720930,0.6800000000,250.0000000000,0,0,0,0
1866,86,14,3,86,85,1,0,0,0,0,85,85,0.0201642904,5.3991750324,28.6666666667,8.0001105606,0.9883720930,0.6800000000,250.0000000000,0,0,0,0
1867,86,14,3,86,85,1,0,0,0,0,85,85,0.0201642904,5.3790107421,28.6666666667,8.0001105606,0.9883720930,0.6800000000,250.0000000000,0,0,0,0
1868,86,14,3,86,85,1,0,0,0,0,85,85,0.0201642904,5.3588464517,28.6666666667,8.0001105606,0.9883720930,0.6800000000,250.0000000000,0,0,0,0
