Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,HEED_Iterations,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
345,100,0,11,100,100,0,0,5,251,2334,100,100,0.0469341831,34.4076257376,9.0909090909,15.1201605109,1.0000000000,1.0008000000,199.8401278977
346,100,0,10,100,100,0,0,5,244,2186,100,100,0.0453382742,34.3622874634,10.0000000000,15.2001644431,1.0000000000,0.9952000000,200.9646302251
347,100,0,11,100,100,0,0,5,247,2251,100,100,0.0458529289,34.3164345345,9.0909090909,15.1201604226,1.0000000000,0.9976000000,200.4811547715
348,100,0,14,100,100,0,0,5,240,2198,100,100,0.0452514631,34.2711830713,7.1428571429,14.8801700499,1.0000000000,0.9920000000,201.6129032258
349,100,0,11,100,100,0,0,5,236,2106,100,100,0.0443946662,34.2267884051,9.0909090909,15.1201632858,1.0000000000,0.9888000000,202.2653721683
350,100,0,13,100,100,0,0,5,236,2108,100,100,0.0443983492,34.1823900559,7.6923076923,14.9601714067,1.0000000000,0.9888000000,202.2653721683
351,100,0,10,100,100,0,0,5,241,2097,100,100,0.0443231504,34.1380669055,10.0000000000,15.2001686778,1.0000000000,0.9928000000,201.4504431910
352,100,0,12,100,100,0,0,5,236,2091,100,100,0.0442551120,34.0938117935,8.3333333333,15.0401689645,1.0000000000,0.9888000000,202.2653721683
353,100,0,11,100,100,0,0,5,239,2194,100,100,0.0453423302,34.0484694633,9.0909090909,15.1201623479,1.0000000000,0.9912000000,201.7756255044
354,100,0,11,100,100,0,0,5,241,2193,100,100,0.0452424267,34.0032270367,9.0909090909,15.1201693251,1.0000000000,0.9928000000,201.4504431910
355,100,0,11,100,100,0,0,5,236,2027,100,100,0.0436276164,33.9595994202,9.0909090909,15.1201735484,1.0000000000,0.9888000000,202.2653721683
356,100,0,13,100,100,0,0,5,233,2056,100,100,0.0438947257,33.9157046945,7.6923076923,14.9601693222,1.0000000000,0.9864000000,202.7575020276
357,100,0,12,100,100,0,0,5,239,2119,100,100,0.0443963931,33.8713083014,8.3333333333,15.0401569600,1.0000000000,0.9912000000,201.7756255044
358,100,0,11,100,100,0,0,5,241,2136,100,100,0.0447360550,33.8265722464,9.0909090909,15.1201629745,1.0000000000,0.9928000000,201.4504431910
359,100,0,12,100,100,0,0,5,240,2116,100,100,0.0444422321,33.7821300143,8.3333333333,15.0401636601,1.0000000000,0.9920000000,201.6129032258
360,100,0,11,100,100,0,0,5,242,2168,100,100,0.0451404749,33.7369895394,9.0909090909,15.1201658532,1.0000000000,0.9936000000,201.2882447665
361,100,0,9,100,100,0,0,5,235,2095,100,100,0.0444388681,33.6925506713,11.1111111111,15.2801618852,1.0000000000,0.9880000000,202.4291497976
362,100,0,11,100,100,0,0,5,236,2095,100,100,0.0443104460,33.6482402253,9.0909090909,15.1201674086,1.0000000000,0.9888000000,202.2653721683
363,100,0,13,100,100,0,0,5,237,2107,100,100,0.0443567263,33.6038834991,7.6923076923,14.9601632519,1.0000000000,0.9896000000,202.1018593371
364,100,0,13,100,100,0,0,5,235,2100,100,100,0.0441259930,33.5597575060,7.6923076923,14.9601630669,1.0000000000,0.9880000000,202.4291497976
365,100,0,9,100,100,0,0,5,237,2089,100,100,0.0443882383,33.5153692677,11.1111111111,15.2801752005,1.0000000000,0.9896000000,202.1018593371
366,100,0,11,100,100,0,0,5,242,2165,100,100,0.0450036741,33.4703655936,9.0909090909,15.1201683037,1.0000000000,0.9936000000,201.2882447665
367,100,0,11,100,100,0,0,5,236,2040,100,100,0.0436320985,33.4267334952,9.0909090909,15.1201659514,1.0000000000,0.9888000000,202.2653721683
368,100,0,11,100,100,0,0,5,237,2163,100,100,0.0451158564,33.3816176388,9.0909090909,15.1201667049,1.0000000000,0.9896000000,202.1018593371
369,100,0,12,100,100,0,0,5,242,2142,100,100,0.0446903384,33.3369273004,8.3333333333,15.0401603370,1.0000000000,0.9936000000,201.2882447665
370,100,0,12,100,100,0,0,5,243,2149,100,100,0.0448022519,33.2921250485,8.3333333333,15.0401567968,1.0000000000,0.9944000000,201.1263073210
371,100,0,12,100,100,0,0,5,243,2166,100,100,0.0449612476,33.2471638009,8.3333333333,15.0401568478,1.0000000000,0.9944000000,201.1263073210
372,100,0,11,100,100,0,0,5,239,2084,100,100,0.0442227688,33.2029410321,9.0909090909,15.1201647746,1.0000000000,0.9912000000,201.7756255044
373,100,0,14,100,100,0,0,5,238,2126,100,100,0.0443620931,33.1585789389,7.1428571429,14.8801682806,1.0000000000,0.9904000000,201.9386106624
374,100,0,10,100,100,0,0,5,235,2041,100,100,0.0438884352,33.1146905037,10.0000000000,15.2001858227,1.0000000000,0.9880000000,202.4291497976
375,100,0,12,100,100,0,0,5,237,2101,100,100,0.0443416279,33.0703488758,8.3333333333,15.0401632609,1.0000000000,0.9896000000,202.1018593371
376,100,0,20,100,100,0,0,5,236,2159,100,100,0.0443431881,33.0260056877,5.0000000000,14.4001630775,1.0000000000,0.9888000000,202.2653721683
377,100,0,12,100,100,0,0,5,245,2245,100,100,0.0458277723,32.9801779153,8.3333333333,15.0401680769,1.0000000000,0.9960000000,200.8032128514
378,100,0,11,100,100,0,0,5,233,2011,100,100,0.0434201815,32.9367577338,9.0909090909,15.1201773965,1.0000000000,0.9864000000,202.7575020276
379,100,0,11,100,100,0,0,5,244,2241,100,100,0.0458990812,32.8908586526,9.0909090909,15.1201652797,1.0000000000,0.9952000000,200.9646302251
380,100,0,12,100,100,0,0,5,238,2123,100,100,0.0444917895,32.8463668631,8.3333333333,15.0401603949,1.0000000000,0.9904000000,201.9386106624
381,100,0,16,100,100,0,0,5,241,2235,100,100,0.0453628025,32.8010040606,6.2500000000,14.7201641529,1.0000000000,0.9928000000,201.4504431910
382,100,0,11,100,100,0,0,5,241,2144,100,100,0.0449336416,32.7560704190,9.0909090909,15.1201671860,1.0000000000,0.9928000000,201.4504431910
383,100,0,12,100,100,0,0,5,240,2223,100,100,0.0455698279,32.7105005911,8.3333333333,15.0401627888,1.0000000000,0.9920000000,201.6129032258
384,100,0,11,100,100,0,0,5,243,2130,100,100,0.0446284393,32.6658721518,9.0909090909,15.1201597278,1.0000000000,0.9944000000,201.1263073210
385,100,0,15,100,100,0,0,5,241,2212,100,100,0.0452954319,32.6205767199,6.6666666667,14.8001617535,1.0000000000,0.9928000000,201.4504431910
386,100,0,12,100,100,0,0,5,238,2128,100,100,0.0445824582,32.5759942617,8.3333333333,15.0401687540,1.0000000000,0.9904000000,201.9386106624
387,100,0,10,100,100,0,0,5,232,2046,100,100,0.0437474967,32.5322467650,10.0000000000,15.2001637823,1.0000000000,0.9856000000,202.9220779221
388,100,0,10,100,100,0,0,5,240,2145,100,100,0.0449710379,32.4872757271,10.0000000000,15.2001797088,1.0000000000,0.9920000000,201.6129032258
389,100,0,11,100,100,0,0,5,253,2282,100,100,0.0463542391,32.4409214880,9.0909090909,15.1201710168,1.0000000000,1.0024000000,199.5211492418
390,100,0,10,100,100,0,0,5,240,2147,100,100,0.0448916259,32.3960298621,10.0000000000,15.2001698886,1.0000000000,0.9920000000,201.6129032258
391,100,0,12,100,100,0,0,5,243,2128,100,100,0.0446052605,32.3514246016,8.3333333333,15.0401763532,1.0000000000,0.9944000000,201.1263073210
392,100,0,13,100,100,0,0,5,239,2163,100,100,0.0448866511,32.3065379505,7.6923076923,14.9601681250,1.0000000000,0.9912000000,201.7756255044
393,100,0,11,100,100,0,0,5,240,2172,100,100,0.0451292340,32.2614087165,9.0909090909,15.1201629648,1.0000000000,0.9920000000,201.6129032258
394,100,0,11,100,100,0,0,5,245,2253,100,100,0.0460558617,32.2153528548,9.0909090909,15.1201689250,1.0000000000,0.9960000000,200.8032128514
395,100,0,10,100,100,0,0,5,241,2149,100,100,0.0449823659,32.1703704889,10.0000000000,15.2001708864,1.0000000000,0.9928000000,201.4504431910
396,100,0,12,100,100,0,0,5,238,2087,100,100,0.0441521651,32.1262183238,8.3333333333,15.0401565040,1.0000000000,0.9904000000,201.9386106624
397,100,0,12,100,100,0,0,5,236,2126,100,100,0.0445157478,32.0817025760,8.3333333333,15.0401662045,1.0000000000,0.9888000000,202.2653721683
398,100,0,11,100,100,0,0,5,235,2061,100,100,0.0439591028,32.0377434732,9.0909090909,15.1201637956,1.0000000000,0.9880000000,202.4291497976
399,100,0,14,100,100,0,0,5,230,2008,100,100,0.0430703057,31.9946731675,7.1428571429,14.8801708598,1.0000000000,0.9840000000,203.2520325203
400,100,0,11,100,100,0,0,5,238,2087,100,100,0.0441915588,31.9504816087,9.0909090909,15.1201697709,1.0000000000,0.9904000000,201.9386106624
401,100,0,12,100,100,0,0,5,234,2023,100,100,0.0433260174,31.9071555912,8.3333333333,15.0401644688,1.0000000000,0.9872000000,202.5931928687
402,100,0,11,100,100,0,0,5,237,2089,100,100,0.0442073431,31.8629482481,9.0909090909,15.1201729702,1.0000000000,0.9896000000,202.1018593371
403,100,0,10,100,100,0,0,5,237,2135,100,100,0.0447428984,31.8182053496,10.0000000000,15.2001679084,1.0000000000,0.9896000000,202.1018593371
404,100,0,15,100,100,0,0,5,238,2170,100,100,0.0446936840,31.7735116656,6.6666666667,14.8001653482,1.0000000000,0.9904000000,201.9386106624
405,100,0,12,100,100,0,0,5,238,2100,100,100,0.0442024978,31.7293091678,8.3333333333,15.0401671375,1.0000000000,0.9904000000,201.9386106624
406,100,0,11,100,100,0,0,5,244,2212,100,100,0.0453988904,31.6839102774,9.0909090909,15.1201605634,1.0000000000,0.9952000000,200.9646302251
407,100,0,11,100,100,0,0,5,236,2107,100,100,0.0444500074,31.6394602700,9.0909090909,15.1201640800,1.0000000000,0.9888000000,202.2653721683
408,100,0,11,100,100,0,0,5,237,2136,100,100,0.0445979785,31.5948622915,9.0909090909,15.1201632904,1.0000000000,0.9896000000,202.1018593371
409,100,0,18,100,100,0,0,5,244,2260,100,100,0.0457059283,31.5491563632,5.5555555556,14.5601604285,1.0000000000,0.9952000000,200.9646302251
410,100,0,12,100,100,0,0,5,235,2057,100,100,0.0438365623,31.5053198010,8.3333333333,15.0401582308,1.0000000000,0.9880000000,202.4291497976
411,100,0,10,100,100,0,0,5,238,2116,100,100,0.0446739051,31.4606458959,10.0000000000,15.2001720261,1.0000000000,0.9904000000,201.9386106624
412,100,0,10,100,100,0,0,5,234,2029,100,100,0.0436855065,31.4169603895,10.0000000000,15.2001784699,1.0000000000,0.9872000000,202.5931928687
413,100,0,11,100,100,0,0,5,240,2111,100,100,0.0444552832,31.3725051062,9.0909090909,15.1201662697,1.0000000000,0.9920000000,201.6129032258
414,100,0,10,100,100,0,0,5,237,2095,100,100,0.0443801558,31.3281249505,10.0000000000,15.2001741411,1.0000000000,0.9896000000,202.1018593371
415,100,0,13,100,100,0,0,6,245,2214,100,100,0.0455134430,31.2826115075,7.6923076923,14.9601533139,1.0000000000,0.9960000000,200.8032128514
416,100,0,13,100,100,0,0,6,241,2186,100,100,0.0450394719,31.2375720356,7.6923076923,14.9601588145,1.0000000000,0.9928000000,201.4504431910
417,100,0,11,100,100,0,0,6,240,2162,100,100,0.0450607623,31.1925112733,9.0909090909,15.1201578367,1.0000000000,0.9920000000,201.6129032258
418,100,0,12,100,100,0,0,6,246,2203,100,100,0.0454309734,31.1470802999,8.3333333333,15.0401622424,1.0000000000,0.9968000000,200.6420545746
419,100,0,11,100,100,0,0,6,241,2215,100,100,0.0456782786,31.1014020212,9.0909090909,15.1201592085,1.0000000000,0.9928000000,201.4504431910
420,100,0,11,100,100,0,0,6,242,2228,100,100,0.0457057329,31.0556962883,9.0909090909,15.1201605867,1.0000000000,0.9936000000,201.2882447665
421,100,0,12,100,100,0,0,6,243,2221,100,100,0.0456661123,31.0100301760,8.3333333333,15.0401656034,1.0000000000,0.9944000000,201.1263073210
422,100,0,13,100,100,0,0,6,244,2230,100,100,0.0456366455,30.9643935305,7.6923076923,14.9601565741,1.0000000000,0.9952000000,200.9646302251
423,100,0,13,100,100,0,0,6,234,2048,100,100,0.0435889585,30.9208045719,7.6923076923,14.9601644127,1.0000000000,0.9872000000,202.5931928687
424,100,0,13,100,100,0,0,6,242,2121,100,100,0.0443713719,30.8764332000,7.6923076923,14.9601683473,1.0000000000,0.9936000000,201.2882447665
425,100,0,12,100,100,0,0,6,242,2203,100,100,0.0454174133,30.8310157867,8.3333333333,15.0401604663,1.0000000000,0.9936000000,201.2882447665
426,100,0,12,100,100,0,0,6,238,2139,100,100,0.0447266362,30.7862891505,8.3333333333,15.0401677573,1.0000000000,0.9904000000,201.9386106624
427,100,0,15,100,100,0,0,6,242,2241,100,100,0.0455174930,30.7407716575,6.6666666667,14.8001555165,1.0000000000,0.9936000000,201.2882447665
428,100,0,12,100,100,0,0,6,241,2096,100,100,0.0442626372,30.6965090203,8.3333333333,15.0401701036,1.0000000000,0.9928000000,201.4504431910
429,100,0,11,100,100,0,0,6,240,2197,100,100,0.0454024772,30.6511065431,9.0909090909,15.1201685522,1.0000000000,0.9920000000,201.6129032258
430,100,0,12,100,100,0,0,6,244,2198,100,100,0.0453484924,30.6057580507,8.3333333333,15.0401641481,1.0000000000,0.9952000000,200.9646302251
431,100,0,11,100,100,0,0,6,245,2279,100,100,0.0462694374,30.5594886133,9.0909090909,15.1201630649,1.0000000000,0.9960000000,200.8032128514
432,100,0,13,100,100,0,0,6,234,2089,100,100,0.0440715506,30.5154170627,7.6923076923,14.9601642327,1.0000000000,0.9872000000,202.5931928687
433,100,0,15,100,100,0,0,6,237,2119,100,100,0.0442412049,30.4711758578,6.6666666667,14.8001583684,1.0000000000,0.9896000000,202.1018593371
434,100,0,11,100,100,0,0,6,235,2062,100,100,0.0439542679,30.4272215899,9.0909090909,15.1201675456,1.0000000000,0.9880000000,202.4291497976
435,100,0,11,100,100,0,0,6,240,2131,100,100,0.0446842388,30.3825373511,9.0909090909,15.1201681310,1.0000000000,0.9920000000,201.6129032258
436,100,0,11,100,100,0,0,6,235,2039,100,100,0.0437371374,30.3388002137,9.0909090909,15.1201722507,1.0000000000,0.9880000000,202.4291497976
437,100,0,12,100,100,0,0,6,241,2128,100,100,0.0445473854,30.2942528283,8.3333333333,15.0401608304,1.0000000000,0.9928000000,201.4504431910
438,100,0,10,100,100,0,0,6,240,2172,100,100,0.0451251870,30.2491276413,10.0000000000,15.2001662075,1.0000000000,0.9920000000,201.6129032258
439,100,0,11,100,100,0,0,6,258,2396,100,100,0.0474852929,30.2016423484,9.0909090909,15.1201613941,1.0000000000,1.0064000000,198.7281399046
440,100,0,12,100,100,0,0,6,245,2211,100,100,0.0454657959,30.1561765526,8.3333333333,15.0401591687,1.0000000000,0.9960000000,200.8032128514
441,100,0,12,100,100,0,0,6,236,2077,100,100,0.0440964360,30.1120801166,8.3333333333,15.0401657195,1.0000000000,0.9888000000,202.2653721683
442,100,0,11,100,100,0,0,6,237,2129,100,100,0.0446649564,30.0674151601,9.0909090909,15.1201685278,1.0000000000,0.9896000000,202.1018593371
443,100,0,11,100,100,0,0,6,237,2081,100,100,0.0441034501,30.0233117101,9.0909090909,15.1201678720,1.0000000000,0.9896000000,202.1018593371
444,100,0,14,100,100,0,0,6,239,2091,100,100,0.0440467343,29.9792649758,7.1428571429,14.8801632574,1.0000000000,0.9912000000,201.7756255044
445,100,0,11,100,100,0,0,6,240,2214,100,100,0.0455745097,29.9336904661,9.0909090909,15.1201642467,1.0000000000,0.9920000000,201.6129032258
446,100,0,15,100,100,0,0,6,238,2161,100,100,0.0448721746,29.8888182915,6.6666666667,14.8001623924,1.0000000000,0.9904000000,201.9386106624
447,100,0,12,100,100,0,0,6,242,2173,100,100,0.0450642326,29.8437540588,8.3333333333,15.0401668370,1.0000000000,0.9936000000,201.2882447665
448,100,0,9,100,100,0,0,6,233,2035,100,100,0.0438407383,29.7999133206,11.1111111111,15.2801851477,1.0000000000,0.9864000000,202.7575020276
449,100,0,12,100,100,0,0,6,238,2108,100,100,0.0444178403,29.7554954802,8.3333333333,15.0401614474,1.0000000000,0.9904000000,201.9386106624
450,100,0,11,100,100,0,0,6,237,2138,100,100,0.0447769124,29.7107185678,9.0909090909,15.1201623859,1.0000000000,0.9896000000,202.1018593371
451,100,0,12,100,100,0,0,6,240,2204,100,100,0.0453378023,29.6653807655,8.3333333333,15.0401600591,1.0000000000,0.9920000000,201.6129032258
452,100,0,11,100,100,0,0,6,241,2191,100,100,0.0452539717,29.6201267938,9.0909090909,15.1201615161,1.0000000000,0.9928000000,201.4504431910
453,100,0,12,100,100,0,0,6,233,2030,100,100,0.0435682389,29.5765585549,8.3333333333,15.0401595030,1.0000000000,0.9864000000,202.7575020276
454,100,0,12,100,100,0,0,6,241,2145,100,100,0.0447078814,29.5318506735,8.3333333333,15.0401670830,1.0000000000,0.9928000000,201.4504431910
455,100,0,15,100,100,0,0,6,234,2079,100,100,0.0438987742,29.4879518993,6.6666666667,14.8001614044,1.0000000000,0.9872000000,202.5931928687
456,100,0,11,100,100,0,0,6,239,2147,100,100,0.0448693873,29.4430825121,9.0909090909,15.1201695203,1.0000000000,0.9912000000,201.7756255044
457,100,0,12,100,100,0,0,6,240,2120,100,100,0.0444387131,29.3986437990,8.3333333333,15.0401658331,1.0000000000,0.9920000000,201.6129032258
458,100,0,15,100,100,0,0,6,242,2242,100,100,0.0456890060,29.3529547930,6.6666666667,14.8001576558,1.0000000000,0.9936000000,201.2882447665
459,100,0,9,100,100,0,0,6,240,2171,100,100,0.0451925590,29.3077622339,11.1111111111,15.2801682339,1.0000000000,0.9920000000,201.6129032258
460,100,0,11,100,100,0,0,6,245,2206,100,100,0.0454458851,29.2623163488,9.0909090909,15.1201660490,1.0000000000,0.9960000000,200.8032128514
461,100,0,15,100,100,0,0,6,240,2190,100,100,0.0448701037,29.2174462451,6.6666666667,14.8001623615,1.0000000000,0.9920000000,201.6129032258
462,100,0,12,100,100,0,0,6,240,2133,100,100,0.0446575806,29.1727886645,8.3333333333,15.0401649689,1.0000000000,0.9920000000,201.6129032258
463,100,0,9,100,100,0,0,6,246,2228,100,100,0.0459374476,29.1268512169,11.1111111111,15.2801691235,1.0000000000,0.9968000000,200.6420545746
464,100,0,11,100,100,0,0,6,237,2075,100,100,0.0441214279,29.0827297890,9.0909090909,15.1201704179,1.0000000000,0.9896000000,202.1018593371
465,100,0,11,100,100,0,0,6,241,2114,100,100,0.0444805955,29.0382491935,9.0909090909,15.1201686900,1.0000000000,0.9928000000,201.4504431910
466,100,0,11,100,100,0,0,6,240,2170,100,100,0.0450503982,28.9931987953,9.0909090909,15.1201668595,1.0000000000,0.9920000000,201.6129032258
467,100,0,11,100,100,0,0,6,238,2161,100,100,0.0449939768,28.9482048185,9.0909090909,15.1201588940,1.0000000000,0.9904000000,201.9386106624
468,100,0,11,100,100,0,0,6,239,2119,100,100,0.0446030187,28.9036017998,9.0909090909,15.1201619267,1.0000000000,0.9912000000,201.7756255044
469,100,0,11,100,100,0,0,6,241,2180,100,100,0.0452121170,28.8583896828,9.0909090909,15.1201627637,1.0000000000,0.9928000000,201.4504431910
470,100,0,12,100,100,0,0,6,246,2198,100,100,0.0453135978,28.8130760850,8.3333333333,15.0401673581,1.0000000000,0.9968000000,200.6420545746
471,100,0,12,100,100,0,0,6,252,2222,100,100,0.0455872812,28.7674888038,8.3333333333,15.0401673393,1.0000000000,1.0016000000,199.6805111821
472,100,0,11,100,100,0,0,6,239,2071,100,100,0.0440029978,28.7234858060,9.0909090909,15.1201679681,1.0000000000,0.9912000000,201.7756255044
473,100,0,19,100,100,0,0,6,239,2229,100,100,0.0453327715,28.6781530345,5.2631578947,14.4801540514,1.0000000000,0.9912000000,201.7756255044
474,100,0,11,100,100,0,0,6,246,2207,100,100,0.0454154901,28.6327375444,9.0909090909,15.1201643396,1.0000000000,0.9968000000,200.6420545746
475,100,0,12,100,100,0,0,6,241,2120,100,100,0.0445041640,28.5882333804,8.3333333333,15.0401662719,1.0000000000,0.9928000000,201.4504431910
476,100,0,14,100,100,0,0,6,244,2208,100,100,0.0452983695,28.5429350109,7.1428571429,14.8801598584,1.0000000000,0.9952000000,200.9646302251
477,100,0,12,100,100,0,0,6,235,2080,100,100,0.0440646808,28.4988703301,8.3333333333,15.0401599992,1.0000000000,0.9880000000,202.4291497976
478,100,0,14,100,100,0,0,6,244,2245,100,100,0.0457721888,28.4530981413,7.1428571429,14.8801681725,1.0000000000,0.9952000000,200.9646302251
479,100,0,12,100,100,0,0,6,248,2245,100,100,0.0458932557,28.4072048856,8.3333333333,15.0401582558,1.0000000000,0.9984000000,200.3205128205
480,100,0,12,100,100,0,0,6,237,2080,100,100,0.0441226756,28.3630822100,8.3333333333,15.0401705834,1.0000000000,0.9896000000,202.1018593371
481,100,0,13,100,100,0,0,6,246,2279,100,100,0.0461340576,28.3169481524,7.6923076923,14.9601615919,1.0000000000,0.9968000000,200.6420545746
482,100,0,11,100,100,0,0,6,240,2110,100,100,0.0444084612,28.2725396912,9.0909090909,15.1201695467,1.0000000000,0.9920000000,201.6129032258
483,100,0,11,100,100,0,0,6,237,2106,100,100,0.0444712541,28.2280684371,9.0909090909,15.1201685343,1.0000000000,0.9896000000,202.1018593371
484,100,0,10,100,100,0,0,6,238,2209,100,100,0.0455950888,28.1824733483,10.0000000000,15.2001601354,1.0000000000,0.9904000000,201.9386106624
485,100,0,11,100,100,0,0,6,245,2273,100,100,0.0461433217,28.1363300267,9.0909090909,15.1201625862,1.0000000000,0.9960000000,200.8032128514
486,100,0,12,100,100,0,0,6,240,2148,100,100,0.0448383083,28.0914917183,8.3333333333,15.0401606751,1.0000000000,0.9920000000,201.6129032258
487,100,0,11,100,100,0,0,6,239,2129,100,100,0.0446947190,28.0467969993,9.0909090909,15.1201646552,1.0000000000,0.9912000000,201.7756255044
488,100,0,11,100,100,0,0,6,246,2227,100,100,0.0456899755,28.0011070238,9.0909090909,15.1201615059,1.0000000000,0.9968000000,200.6420545746
489,100,0,12,100,100,0,0,6,238,2136,100,100,0.0446815804,27.9564254433,8.3333333333,15.0401645164,1.0000000000,0.9904000000,201.9386106624
490,100,0,13,100,100,0,0,6,242,2203,100,100,0.0453259558,27.9110994875,7.6923076923,14.9601616584,1.0000000000,0.9936000000,201.2882447665
491,100,0,16,100,100,0,0,6,244,2251,100,100,0.0457106127,27.8653888749,6.2500000000,14.7201688726,1.0000000000,0.9952000000,200.9646302251
492,100,0,11,100,100,0,0,6,243,2260,100,100,0.0460901251,27.8192987498,9.0909090909,15.1201657586,1.0000000000,0.9944000000,201.1263073210
493,100,0,11,100,100,0,0,6,241,2142,100,100,0.0448287173,27.7744700325,9.0909090909,15.1201643864,1.0000000000,0.9928000000,201.4504431910
494,100,0,11,100,100,0,0,6,245,2225,100,100,0.0456397648,27.7288302677,9.0909090909,15.1201648579,1.0000000000,0.9960000000,200.8032128514
495,100,0,11,100,100,0,0,6,239,2164,100,100,0.0451005902,27.6837296775,9.0909090909,15.1201737891,1.0000000000,0.9912000000,201.7756255044
496,100,0,13,100,100,0,0,6,242,2163,100,100,0.0449036343,27.6388260432,7.6923076923,14.9601621280,1.0000000000,0.9936000000,201.2882447665
497,100,0,13,100,100,0,0,6,242,2178,100,100,0.0450789788,27.5937470645,7.6923076923,14.9601622880,1.0000000000,0.9936000000,201.2882447665
498,100,0,12,100,100,0,0,6,237,2065,100,100,0.0438434022,27.5499036622,8.3333333333,15.0401615910,1.0000000000,0.9896000000,202.1018593371
499,100,0,11,100,100,0,0,6,248,2276,100,100,0.0462721364,27.5036315258,9.0909090909,15.1201640454,1.0000000000,0.9984000000,200.3205128205
500,100,0,11,100,100,0,0,6,246,2252,100,100,0.0459352476,27.4576962783,9.0909090909,15.1201677183,1.0000000000,0.9968000000,200.6420545746
501,100,0,11,100,100,0,0,6,234,2049,100,100,0.0436738555,27.4140224227,9.0909090909,15.1201644805,1.0000000000,0.9872000000,202.5931928687
502,100,0,14,100,100,0,0,6,244,2243,100,100,0.0457121628,27.3683102599,7.1428571429,14.8801639827,1.0000000000,0.9952000000,200.9646302251
503,100,0,11,100,100,0,0,6,237,2085,100,100,0.0442470891,27.3240631708,9.0909090909,15.1201752090,1.0000000000,0.9896000000,202.1018593371
504,100,0,14,100,100,0,0,6,239,2144,100,100,0.0446507618,27.2794124090,7.1428571429,14.8801686366,1.0000000000,0.9912000000,201.7756255044
505,100,0,11,100,100,0,0,6,242,2214,100,100,0.0455405141,27.2338718949,9.0909090909,15.1201668105,1.0000000000,0.9936000000,201.2882447665
506,100,0,11,100,100,0,0,6,240,2146,100,100,0.0448124952,27.1890593997,9.0909090909,15.1201623739,1.0000000000,0.9920000000,201.6129032258
507,100,0,16,100,100,0,0,6,243,2217,100,100,0.0454085560,27.1436508437,6.2500000000,14.7201625674,1.0000000000,0.9944000000,201.1263073210
508,100,0,11,100,100,0,0,6,242,2186,100,100,0.0452592447,27.0983915990,9.0909090909,15.1201588139,1.0000000000,0.9936000000,201.2882447665
509,100,0,15,100,100,0,0,6,239,2188,100,100,0.0450781668,27.0533134321,6.6666666667,14.8001586095,1.0000000000,0.9912000000,201.7756255044
510,100,0,12,100,100,0,0,6,236,2128,100,100,0.0445796966,27.0087337355,8.3333333333,15.0401624306,1.0000000000,0.9888000000,202.2653721683
511,100,0,11,100,100,0,0,6,243,2147,100,100,0.0448686327,26.9638651028,9.0909090909,15.1201730085,1.0000000000,0.9944000000,201.1263073210
512,100,0,10,100,100,0,0,6,240,2161,100,100,0.0450687558,26.9187963470,10.0000000000,15.2001711052,1.0000000000,0.9920000000,201.6129032258
513,100,0,11,100,100,0,0,6,242,2140,100,100,0.0447095685,26.8740867786,9.0909090909,15.1201626255,1.0000000000,0.9936000000,201.2882447665
514,100,0,12,100,100,0,0,6,242,2180,100,100,0.0451240807,26.8289626978,8.3333333333,15.0401610800,1.0000000000,0.9936000000,201.2882447665
515,100,0,11,100,100,0,0,6,245,2253,100,100,0.0460238438,26.7829388540,9.0909090909,15.1201624633,1.0000000000,0.9960000000,200.8032128514
516,100,0,12,100,100,0,0,6,242,2151,100,100,0.0448383938,26.7381004603,8.3333333333,15.0401616072,1.0000000000,0.9936000000,201.2882447665
517,100,0,14,100,100,0,0,6,243,2180,100,100,0.0450946838,26.6930057765,7.1428571429,14.8801694798,1.0000000000,0.9944000000,201.1263073210
518,100,0,13,100,100,0,0,6,240,2176,100,100,0.0450359588,26.6479698177,7.6923076923,14.9601640296,1.0000000000,0.9920000000,201.6129032258
519,100,0,11,100,100,0,0,6,240,2105,100,100,0.0443515835,26.6036182342,9.0909090909,15.1201689736,1.0000000000,0.9920000000,201.6129032258
520,100,0,12,100,100,0,0,6,235,2088,100,100,0.0441773063,26.5594409279,8.3333333333,15.0401693308,1.0000000000,0.9880000000,202.4291497976
521,100,0,12,100,100,0,0,6,244,2135,100,100,0.0446408020,26.5148001259,8.3333333333,15.0401719552,1.0000000000,0.9952000000,200.9646302251
522,100,0,10,100,100,0,0,6,239,2124,100,100,0.0447419339,26.4700581920,10.0000000000,15.2001797544,1.0000000000,0.9912000000,201.7756255044
523,100,0,12,100,100,0,0,6,239,2107,100,100,0.0443154347,26.4257427573,8.3333333333,15.0401660259,1.0000000000,0.9912000000,201.7756255044
524,100,0,13,100,100,0,0,6,235,2084,100,100,0.0439753137,26.3817674436,7.6923076923,14.9601579735,1.0000000000,0.9880000000,202.4291497976
525,100,0,13,100,100,0,0,6,241,2143,100,100,0.0445716967,26.3371957469,7.6923076923,14.9601608070,1.0000000000,0.9928000000,201.4504431910
526,100,0,11,100,100,0,0,6,238,2102,100,100,0.0443284164,26.2928673304,9.0909090909,15.1201702859,1.0000000000,0.9904000000,201.9386106624
