Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,LEACH_Epoch,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
97,100,0,6,100,100,0,0,5,106,782,100,100,0.0443901782,45.9528554885,16.6666666667,15.5204654861,1.0000000000,0.8848000000,226.0397830018
98,100,0,7,100,100,0,0,5,107,879,100,100,0.0438197520,45.9090357365,14.2857142857,15.4404536673,1.0000000000,0.8856000000,225.8355916893
99,100,0,5,100,100,0,0,5,105,685,100,100,0.0434362287,45.8655995079,20.0000000000,15.6004787191,1.0000000000,0.8840000000,226.2443438914
100,100,0,0,100,100,0,100,5,0,0,100,100,0.3398616012,45.5257379067,0.0000000000,8.0004253200,1.0000000000,0.8000000000,250.0000000000
101,100,0,3,100,100,0,0,6,103,491,100,100,0.0361710876,45.4895668191,33.3333333333,15.7604728125,1.0000000000,0.8824000000,226.6545784225
102,100,0,7,100,100,0,0,6,106,879,100,100,0.0472060094,45.4423608096,14.2857142857,15.4404725195,1.0000000000,0.8848000000,226.0397830018
103,100,0,8,100,100,0,0,6,108,976,100,100,0.0492322256,45.3931285840,12.5000000000,15.3604679577,1.0000000000,0.8864000000,225.6317689531
104,100,0,2,100,100,0,0,6,102,394,100,100,0.0337960527,45.3593325313,50.0000000000,15.8404822389,1.0000000000,0.8816000000,226.8602540835
105,100,0,5,100,100,0,0,6,105,685,100,100,0.0402485729,45.3190839584,20.0000000000,15.6004608294,1.0000000000,0.8840000000,226.2443438914
106,100,0,1,100,100,0,0,6,101,297,100,100,0.0529258813,45.2661580771,100.0000000000,15.9204729454,1.0000000000,0.8808000000,227.0663033606
107,100,0,2,100,100,0,0,6,102,394,100,100,0.0337041695,45.2324539076,50.0000000000,15.8404497719,1.0000000000,0.8816000000,226.8602540835
108,100,0,4,100,100,0,0,6,104,588,100,100,0.0358630577,45.1965908499,25.0000000000,15.6804541495,1.0000000000,0.8832000000,226.4492753623
109,100,0,5,100,100,0,0,6,105,685,100,100,0.0397122603,45.1568785897,20.0000000000,15.6004537133,1.0000000000,0.8840000000,226.2443438914
110,100,0,4,100,100,0,0,6,104,588,100,100,0.0369131781,45.1199654116,25.0000000000,15.6804641512,1.0000000000,0.8832000000,226.4492753623
111,100,0,8,100,100,0,0,6,108,976,100,100,0.0494899764,45.0704754351,12.5000000000,15.3604553632,1.0000000000,0.8864000000,225.6317689531
112,100,0,7,100,100,0,0,6,107,879,100,100,0.0461600245,45.0243154106,14.2857142857,15.4404551614,1.0000000000,0.8856000000,225.8355916893
113,100,0,6,100,100,0,0,6,106,782,100,100,0.0430535724,44.9812618383,16.6666666667,15.5204540045,1.0000000000,0.8848000000,226.0397830018
114,100,0,4,100,100,0,0,6,104,588,100,100,0.0372489418,44.9440128965,25.0000000000,15.6804603477,1.0000000000,0.8832000000,226.4492753623
115,100,0,5,100,100,0,0,6,105,685,100,100,0.0453749900,44.8986379064,20.0000000000,15.6004893537,1.0000000000,0.8840000000,226.2443438914
116,100,0,8,100,100,0,0,6,108,976,100,100,0.0484942680,44.8501436384,12.5000000000,15.3604493051,1.0000000000,0.8864000000,225.6317689531
117,100,0,4,100,100,0,0,6,104,588,100,100,0.0391958119,44.8109478265,25.0000000000,15.6804798970,1.0000000000,0.8832000000,226.4492753623
118,100,0,5,100,100,0,0,6,105,685,100,100,0.0428901366,44.7680576899,20.0000000000,15.6004675379,1.0000000000,0.8840000000,226.2443438914
119,100,0,6,100,100,0,0,6,106,782,100,100,0.0479176943,44.7201399956,16.6666666667,15.5204843822,1.0000000000,0.8848000000,226.0397830018
120,100,0,6,100,100,0,0,6,106,782,100,100,0.0410521323,44.6790878633,16.6666666667,15.5204506353,1.0000000000,0.8848000000,226.0397830018
121,100,0,5,100,100,0,0,7,105,685,100,100,0.0428167815,44.6362710818,20.0000000000,15.6004713205,1.0000000000,0.8840000000,226.2443438914
122,100,0,5,100,100,0,0,7,105,685,100,100,0.0444721218,44.5917989600,20.0000000000,15.6004551354,1.0000000000,0.8840000000,226.2443438914
123,100,0,8,100,100,0,0,7,108,976,100,100,0.0463569931,44.5454419669,12.5000000000,15.3604466956,1.0000000000,0.8864000000,225.6317689531
124,100,0,6,100,100,0,0,7,106,782,100,100,0.0411723551,44.5042696117,16.6666666667,15.5204502406,1.0000000000,0.8848000000,226.0397830018
125,100,0,9,100,100,0,0,7,109,1073,100,100,0.0511416356,44.4531279761,11.1111111111,15.2804485261,1.0000000000,0.8872000000,225.4283137962
126,100,0,3,100,100,0,0,7,103,491,100,100,0.0351176287,44.4180103475,33.3333333333,15.7604728808,1.0000000000,0.8824000000,226.6545784225
127,100,0,3,100,100,0,0,7,103,491,100,100,0.0347209291,44.3832894183,33.3333333333,15.7604603605,1.0000000000,0.8824000000,226.6545784225
128,100,0,6,100,100,0,0,7,106,782,100,100,0.0460926795,44.3371967388,16.6666666667,15.5204571839,1.0000000000,0.8848000000,226.0397830018
129,100,0,5,100,100,0,0,7,105,685,100,100,0.0400812261,44.2971155127,20.0000000000,15.6004647815,1.0000000000,0.8840000000,226.2443438914
130,100,0,3,100,100,0,0,7,103,491,100,100,0.0391738148,44.2579416979,33.3333333333,15.7605071131,1.0000000000,0.8824000000,226.6545784225
131,100,0,4,100,100,0,0,7,104,588,100,100,0.0366134364,44.2213282615,25.0000000000,15.6804577647,1.0000000000,0.8832000000,226.4492753623
132,100,0,8,100,100,0,0,7,108,976,100,100,0.0497510097,44.1715772518,12.5000000000,15.3604552950,1.0000000000,0.8864000000,225.6317689531
133,100,0,3,100,100,0,0,7,103,491,100,100,0.0348381105,44.1367391412,33.3333333333,15.7604678239,1.0000000000,0.8824000000,226.6545784225
134,100,0,4,100,100,0,0,7,104,588,100,100,0.0401519173,44.0965872240,25.0000000000,15.6804818650,1.0000000000,0.8832000000,226.4492753623
135,100,0,6,100,100,0,0,7,106,782,100,100,0.0471364912,44.0494507327,16.6666666667,15.5204713873,1.0000000000,0.8848000000,226.0397830018
