Round,Alive,Dead,CH_Count,FallbackUsed,Generated,Delivered,Lost,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
138,100,0,2,0,100,100,0,100,100,0.0321843893,43.8621789381,15.8406289290,1.0000000000,0.8000000000,250.0000000000
139,100,0,2,0,100,100,0,100,100,0.0321219087,43.8300570294,15.8405982701,1.0000000000,0.8000000000,250.0000000000
140,100,0,5,0,100,100,0,100,100,0.0414871616,43.7885698678,15.6006021618,1.0000000000,0.8000000000,250.0000000000
141,100,0,21,0,100,100,0,100,100,0.0647857292,43.7237841387,14.3205502509,1.0000000000,0.8000000000,250.0000000000
142,100,0,19,0,100,100,0,100,100,0.0711069652,43.6526771735,14.4805540113,1.0000000000,0.8000000000,250.0000000000
143,100,0,1,1,100,100,0,100,100,0.0420827118,43.6105944616,15.9206262240,1.0000000000,0.8000000000,250.0000000000
144,100,0,2,0,100,100,0,100,100,0.0351535346,43.5754409271,15.8406945915,1.0000000000,0.8000000000,250.0000000000
145,100,0,1,0,100,100,0,100,100,0.0389456797,43.5364952473,15.9206159815,1.0000000000,0.8000000000,250.0000000000
146,100,0,2,0,100,100,0,100,100,0.0312154510,43.5052797963,15.8406073316,1.0000000000,0.8000000000,250.0000000000
147,100,0,5,0,100,100,0,100,100,0.0408418654,43.4644379309,15.6005857409,1.0000000000,0.8000000000,250.0000000000
148,100,0,1,1,100,100,0,100,100,0.0356030968,43.4288348341,15.9205750875,1.0000000000,0.8000000000,250.0000000000
149,100,0,2,0,100,100,0,100,100,0.0315301699,43.3973046642,15.8406162526,1.0000000000,0.8000000000,250.0000000000
150,100,0,1,1,100,100,0,100,100,0.0360657911,43.3612388732,15.9205443948,1.0000000000,0.8000000000,250.0000000000
151,100,0,13,0,100,100,0,100,100,0.0506382648,43.3106006083,14.9605797051,1.0000000000,0.8000000000,250.0000000000
152,100,0,10,0,100,100,0,100,100,0.0466730701,43.2639275382,15.2005586495,1.0000000000,0.8000000000,250.0000000000
153,100,0,13,0,100,100,0,100,100,0.0561087705,43.2078187678,14.9605527187,1.0000000000,0.8000000000,250.0000000000
154,100,0,9,0,100,100,0,100,100,0.0513572378,43.1564615300,15.2805840643,1.0000000000,0.8000000000,250.0000000000
155,100,0,10,0,100,100,0,100,100,0.0562263197,43.1002352102,15.2005897205,1.0000000000,0.8000000000,250.0000000000
156,100,0,1,0,100,100,0,100,100,0.0335480708,43.0666871394,15.9205544990,1.0000000000,0.8000000000,250.0000000000
157,100,0,1,0,100,100,0,100,100,0.0347633626,43.0319237768,15.9206089434,1.0000000000,0.8000000000,250.0000000000
158,100,0,1,1,100,100,0,100,100,0.0410396857,42.9908840911,15.9206000274,1.0000000000,0.8000000000,250.0000000000
159,100,0,1,1,100,100,0,100,100,0.0353634885,42.9555206025,15.9206554978,1.0000000000,0.8000000000,250.0000000000
160,100,0,1,1,100,100,0,100,100,0.0364679072,42.9190526954,15.9205858391,1.0000000000,0.8000000000,250.0000000000
161,100,0,8,0,100,100,0,100,100,0.0410048308,42.8780478646,15.3605526894,1.0000000000,0.8000000000,250.0000000000
162,100,0,8,0,100,100,0,100,100,0.0428955690,42.8351522956,15.3605633617,1.0000000000,0.8000000000,250.0000000000
163,100,0,9,0,100,100,0,100,100,0.0443611859,42.7907911097,15.2805644013,1.0000000000,0.8000000000,250.0000000000
164,100,0,11,0,100,100,0,100,100,0.0520144755,42.7387766342,15.1205621560,1.0000000000,0.8000000000,250.0000000000
165,100,0,6,0,100,100,0,100,100,0.0418822860,42.6968943482,15.5205815939,1.0000000000,0.8000000000,250.0000000000
166,100,0,6,0,100,100,0,100,100,0.0435043151,42.6533900331,15.5206063138,1.0000000000,0.8000000000,250.0000000000
167,100,0,7,0,100,100,0,100,100,0.0452331388,42.6081568943,15.4405894346,1.0000000000,0.8000000000,250.0000000000
