Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
421,100,0,9,100,100,0,0,1,109,1073,100,100,0.0337782838,39.7029732580,11.1111111111,15.2801667394,1.0000000000,0.8872000000,225.4283137962
422,100,0,9,100,100,0,0,0,0,0,100,100,0.0209511148,39.6820221432,11.1111111111,15.2801667394,1.0000000000,0.8000000000,250.0000000000
423,100,0,9,100,100,0,0,0,0,0,100,100,0.0209511148,39.6610710284,11.1111111111,15.2801667394,1.0000000000,0.8000000000,250.0000000000
424,100,0,9,100,100,0,0,0,0,0,100,100,0.0209511148,39.6401199136,11.1111111111,15.2801667394,1.0000000000,0.8000000000,250.0000000000
425,100,0,9,100,100,0,0,0,0,0,100,100,0.0209511148,39.6191687988,11.1111111111,15.2801667394,1.0000000000,0.8000000000,250.0000000000
426,100,0,4,100,100,0,0,1,104,588,100,100,0.0308925361,39.5882762627,25.0000000000,15.6802051900,1.0000000000,0.8832000000,226.4492753623
427,100,0,4,100,100,0,0,0,0,0,100,100,0.0232737498,39.5650025129,25.0000000000,15.6802051900,1.0000000000,0.8000000000,250.0000000000
428,100,0,4,100,100,0,0,0,0,0,100,100,0.0232737498,39.5417287631,25.0000000000,15.6802051900,1.0000000000,0.8000000000,250.0000000000
429,100,0,4,100,100,0,0,0,0,0,100,100,0.0232737498,39.5184550133,25.0000000000,15.6802051900,1.0000000000,0.8000000000,250.0000000000
430,100,0,4,100,100,0,0,0,0,0,100,100,0.0232737498,39.4951812635,25.0000000000,15.6802051900,1.0000000000,0.8000000000,250.0000000000
431,100,0,4,100,100,0,0,1,104,588,100,100,0.0306399866,39.4645412770,25.0000000000,15.6802152746,1.0000000000,0.8832000000,226.4492753623
432,100,0,4,100,100,0,0,0,0,0,100,100,0.0230450288,39.4414962481,25.0000000000,15.6802152746,1.0000000000,0.8000000000,250.0000000000
433,100,0,4,100,100,0,0,0,0,0,100,100,0.0230450288,39.4184512193,25.0000000000,15.6802152746,1.0000000000,0.8000000000,250.0000000000
434,100,0,4,100,100,0,0,0,0,0,100,100,0.0230450288,39.3954061905,25.0000000000,15.6802152746,1.0000000000,0.8000000000,250.0000000000
435,100,0,4,100,100,0,0,0,0,0,100,100,0.0230450288,39.3723611617,25.0000000000,15.6802152746,1.0000000000,0.8000000000,250.0000000000
436,100,0,4,100,100,0,0,1,104,588,100,100,0.0296131207,39.3427480409,25.0000000000,15.6801827583,1.0000000000,0.8832000000,226.4492753623
437,100,0,4,100,100,0,0,0,0,0,100,100,0.0221198206,39.3206282203,25.0000000000,15.6801827583,1.0000000000,0.8000000000,250.0000000000
438,100,0,4,100,100,0,0,0,0,0,100,100,0.0221198206,39.2985083997,25.0000000000,15.6801827583,1.0000000000,0.8000000000,250.0000000000
439,100,0,4,100,100,0,0,0,0,0,100,100,0.0221198206,39.2763885790,25.0000000000,15.6801827583,1.0000000000,0.8000000000,250.0000000000
440,100,0,4,100,100,0,0,0,0,0,100,100,0.0221198206,39.2542687584,25.0000000000,15.6801827583,1.0000000000,0.8000000000,250.0000000000
441,100,0,6,100,100,0,0,1,106,782,100,100,0.0315724493,39.2226963090,16.6666666667,15.5202263813,1.0000000000,0.8848000000,226.0397830018
442,100,0,6,100,100,0,0,0,0,0,100,100,0.0219314159,39.2007648932,16.6666666667,15.5202263813,1.0000000000,0.8000000000,250.0000000000
443,100,0,6,100,100,0,0,0,0,0,100,100,0.0219314159,39.1788334773,16.6666666667,15.5202263813,1.0000000000,0.8000000000,250.0000000000
444,100,0,6,100,100,0,0,0,0,0,100,100,0.0219314159,39.1569020614,16.6666666667,15.5202263813,1.0000000000,0.8000000000,250.0000000000
445,100,0,6,100,100,0,0,0,0,0,100,100,0.0219314159,39.1349706455,16.6666666667,15.5202263813,1.0000000000,0.8000000000,250.0000000000
446,100,0,3,100,100,0,0,1,103,491,100,100,0.0297829089,39.1051877366,33.3333333333,15.7601627000,1.0000000000,0.8824000000,226.6545784225
447,100,0,3,100,100,0,0,0,0,0,100,100,0.0232641301,39.0819236065,33.3333333333,15.7601627000,1.0000000000,0.8000000000,250.0000000000
448,100,0,3,100,100,0,0,0,0,0,100,100,0.0232641301,39.0586594764,33.3333333333,15.7601627000,1.0000000000,0.8000000000,250.0000000000
449,100,0,3,100,100,0,0,0,0,0,100,100,0.0232641301,39.0353953463,33.3333333333,15.7601627000,1.0000000000,0.8000000000,250.0000000000
450,100,0,3,100,100,0,0,0,0,0,100,100,0.0232641301,39.0121312162,33.3333333333,15.7601627000,1.0000000000,0.8000000000,250.0000000000
451,100,0,7,100,100,0,0,1,107,879,100,100,0.0328382707,38.9792929456,14.2857142857,15.4401859066,1.0000000000,0.8856000000,225.8355916893
452,100,0,7,100,100,0,0,0,0,0,100,100,0.0220760000,38.9572169455,14.2857142857,15.4401859066,1.0000000000,0.8000000000,250.0000000000
453,100,0,7,100,100,0,0,0,0,0,100,100,0.0220760000,38.9351409455,14.2857142857,15.4401859066,1.0000000000,0.8000000000,250.0000000000
454,100,0,7,100,100,0,0,0,0,0,100,100,0.0220760000,38.9130649455,14.2857142857,15.4401859066,1.0000000000,0.8000000000,250.0000000000
455,100,0,7,100,100,0,0,0,0,0,100,100,0.0220760000,38.8909889455,14.2857142857,15.4401859066,1.0000000000,0.8000000000,250.0000000000
456,100,0,7,100,100,0,0,1,107,879,100,100,0.0323712516,38.8586176938,14.2857142857,15.4401848370,1.0000000000,0.8856000000,225.8355916893
457,100,0,7,100,100,0,0,0,0,0,100,100,0.0216498780,38.8369678158,14.2857142857,15.4401848370,1.0000000000,0.8000000000,250.0000000000
458,100,0,7,100,100,0,0,0,0,0,100,100,0.0216498780,38.8153179378,14.2857142857,15.4401848370,1.0000000000,0.8000000000,250.0000000000
459,100,0,7,100,100,0,0,0,0,0,100,100,0.0216498780,38.7936680598,14.2857142857,15.4401848370,1.0000000000,0.8000000000,250.0000000000
460,100,0,7,100,100,0,0,0,0,0,100,100,0.0216498780,38.7720181818,14.2857142857,15.4401848370,1.0000000000,0.8000000000,250.0000000000
461,100,0,4,100,100,0,0,1,104,588,100,100,0.0304623375,38.7415558443,25.0000000000,15.6802013780,1.0000000000,0.8832000000,226.4492753623
462,100,0,4,100,100,0,0,0,0,0,100,100,0.0228868152,38.7186690291,25.0000000000,15.6802013780,1.0000000000,0.8000000000,250.0000000000
463,100,0,4,100,100,0,0,0,0,0,100,100,0.0228868152,38.6957822139,25.0000000000,15.6802013780,1.0000000000,0.8000000000,250.0000000000
464,100,0,4,100,100,0,0,0,0,0,100,100,0.0228868152,38.6728953987,25.0000000000,15.6802013780,1.0000000000,0.8000000000,250.0000000000
465,100,0,4,100,100,0,0,0,0,0,100,100,0.0228868152,38.6500085835,25.0000000000,15.6802013780,1.0000000000,0.8000000000,250.0000000000
466,100,0,6,100,100,0,0,1,105,782,100,100,0.0312447762,38.6187638072,16.6666666667,15.5202103744,1.0000000000,0.8840000000,226.2443438914
467,100,0,6,100,100,0,0,0,0,0,100,100,0.0216419788,38.5971218284,16.6666666667,15.5202103744,1.0000000000,0.8000000000,250.0000000000
468,100,0,6,100,100,0,0,0,0,0,100,100,0.0216419788,38.5754798496,16.6666666667,15.5202103744,1.0000000000,0.8000000000,250.0000000000
469,100,0,6,100,100,0,0,0,0,0,100,100,0.0216419788,38.5538378707,16.6666666667,15.5202103744,1.0000000000,0.8000000000,250.0000000000
470,100,0,6,100,100,0,0,0,0,0,100,100,0.0216419788,38.5321958919,16.6666666667,15.5202103744,1.0000000000,0.8000000000,250.0000000000
471,100,0,11,100,100,0,0,1,111,1267,100,100,0.0358867016,38.4963091903,9.0909090909,15.1201755865,1.0000000000,0.8888000000,225.0225022502
472,100,0,11,100,100,0,0,0,0,0,100,100,0.0208866859,38.4754225045,9.0909090909,15.1201755865,1.0000000000,0.8000000000,250.0000000000
473,100,0,11,100,100,0,0,0,0,0,100,100,0.0208866859,38.4545358186,9.0909090909,15.1201755865,1.0000000000,0.8000000000,250.0000000000
474,100,0,11,100,100,0,0,0,0,0,100,100,0.0208866859,38.4336491327,9.0909090909,15.1201755865,1.0000000000,0.8000000000,250.0000000000
475,100,0,11,100,100,0,0,0,0,0,100,100,0.0208866859,38.4127624468,9.0909090909,15.1201755865,1.0000000000,0.8000000000,250.0000000000
476,100,0,5,100,100,0,0,1,105,685,100,100,0.0299550841,38.3828073627,20.0000000000,15.6001887843,1.0000000000,0.8840000000,226.2443438914
477,100,0,5,100,100,0,0,0,0,0,100,100,0.0214470090,38.3613603536,20.0000000000,15.6001887843,1.0000000000,0.8000000000,250.0000000000
478,100,0,5,100,100,0,0,0,0,0,100,100,0.0214470090,38.3399133446,20.0000000000,15.6001887843,1.0000000000,0.8000000000,250.0000000000
479,100,0,5,100,100,0,0,0,0,0,100,100,0.0214470090,38.3184663356,20.0000000000,15.6001887843,1.0000000000,0.8000000000,250.0000000000
480,100,0,5,100,100,0,0,0,0,0,100,100,0.0214470090,38.2970193266,20.0000000000,15.6001887843,1.0000000000,0.8000000000,250.0000000000
481,100,0,3,100,100,0,0,1,103,491,100,100,0.0302376641,38.2667816624,33.3333333333,15.7601669529,1.0000000000,0.8824000000,226.6545784225
482,100,0,3,100,100,0,0,0,0,0,100,100,0.0236701536,38.2431115089,33.3333333333,15.7601669529,1.0000000000,0.8000000000,250.0000000000
483,100,0,3,100,100,0,0,0,0,0,100,100,0.0236701536,38.2194413553,33.3333333333,15.7601669529,1.0000000000,0.8000000000,250.0000000000
484,100,0,3,100,100,0,0,0,0,0,100,100,0.0236701536,38.1957712018,33.3333333333,15.7601669529,1.0000000000,0.8000000000,250.0000000000
485,100,0,3,100,100,0,0,0,0,0,100,100,0.0236701536,38.1721010482,33.3333333333,15.7601669529,1.0000000000,0.8000000000,250.0000000000
486,100,0,1,100,100,0,0,1,101,297,100,100,0.0317940000,38.1403070482,100.0000000000,15.9202739056,1.0000000000,0.8808000000,227.0663033606
487,100,0,1,100,100,0,0,0,0,0,100,100,0.0270742066,38.1132328416,100.0000000000,15.9202739056,1.0000000000,0.8000000000,250.0000000000
488,100,0,1,100,100,0,0,0,0,0,100,100,0.0270742066,38.0861586349,100.0000000000,15.9202739056,1.0000000000,0.8000000000,250.0000000000
489,100,0,1,100,100,0,0,0,0,0,100,100,0.0270742066,38.0590844283,100.0000000000,15.9202739056,1.0000000000,0.8000000000,250.0000000000
490,100,0,1,100,100,0,0,0,0,0,100,100,0.0270742066,38.0320102217,100.0000000000,15.9202739056,1.0000000000,0.8000000000,250.0000000000
491,100,0,4,100,100,0,0,1,104,588,100,100,0.0292909374,38.0027192843,25.0000000000,15.6801876172,1.0000000000,0.8832000000,226.4492753623
492,100,0,4,100,100,0,0,0,0,0,100,100,0.0218335389,37.9808857454,25.0000000000,15.6801876172,1.0000000000,0.8000000000,250.0000000000
493,100,0,4,100,100,0,0,0,0,0,100,100,0.0218335389,37.9590522065,25.0000000000,15.6801876172,1.0000000000,0.8000000000,250.0000000000
494,100,0,4,100,100,0,0,0,0,0,100,100,0.0218335389,37.9372186676,25.0000000000,15.6801876172,1.0000000000,0.8000000000,250.0000000000
495,100,0,4,100,100,0,0,0,0,0,100,100,0.0218335389,37.9153851287,25.0000000000,15.6801876172,1.0000000000,0.8000000000,250.0000000000
496,100,0,2,100,100,0,0,1,102,394,100,100,0.0307194121,37.8846657166,50.0000000000,15.8402907366,1.0000000000,0.8816000000,226.8602540835
497,100,0,2,100,100,0,0,0,0,0,100,100,0.0251025262,37.8595631904,50.0000000000,15.8402907366,1.0000000000,0.8000000000,250.0000000000
498,100,0,2,100,100,0,0,0,0,0,100,100,0.0251025262,37.8344606641,50.0000000000,15.8402907366,1.0000000000,0.8000000000,250.0000000000
499,100,0,2,100,100,0,0,0,0,0,100,100,0.0251025262,37.8093581379,50.0000000000,15.8402907366,1.0000000000,0.8000000000,250.0000000000
500,100,0,2,100,100,0,0,0,0,0,100,100,0.0251025262,37.7842556116,50.0000000000,15.8402907366,1.0000000000,0.8000000000,250.0000000000
501,100,0,3,100,100,0,0,1,103,491,100,100,0.0292686132,37.7549869984,33.3333333333,15.7601958754,1.0000000000,0.8824000000,226.6545784225
502,100,0,3,100,100,0,0,0,0,0,100,100,0.0227931010,37.7321938974,33.3333333333,15.7601958754,1.0000000000,0.8000000000,250.0000000000
503,100,0,3,100,100,0,0,0,0,0,100,100,0.0227931010,37.7094007964,33.3333333333,15.7601958754,1.0000000000,0.8000000000,250.0000000000
504,100,0,3,100,100,0,0,0,0,0,100,100,0.0227931010,37.6866076954,33.3333333333,15.7601958754,1.0000000000,0.8000000000,250.0000000000
505,100,0,3,100,100,0,0,0,0,0,100,100,0.0227931010,37.6638145944,33.3333333333,15.7601958754,1.0000000000,0.8000000000,250.0000000000
506,100,0,10,100,100,0,0,1,110,1170,100,100,0.0349943357,37.6288202587,10.0000000000,15.2001776740,1.0000000000,0.8880000000,225.2252252252
507,100,0,10,100,100,0,0,0,0,0,100,100,0.0210663577,37.6077539010,10.0000000000,15.2001776740,1.0000000000,0.8000000000,250.0000000000
508,100,0,10,100,100,0,0,0,0,0,100,100,0.0210663577,37.5866875433,10.0000000000,15.2001776740,1.0000000000,0.8000000000,250.0000000000
509,100,0,10,100,100,0,0,0,0,0,100,100,0.0210663577,37.5656211856,10.0000000000,15.2001776740,1.0000000000,0.8000000000,250.0000000000
510,100,0,10,100,100,0,0,0,0,0,100,100,0.0210663577,37.5445548279,10.0000000000,15.2001776740,1.0000000000,0.8000000000,250.0000000000
511,100,0,4,100,100,0,0,1,104,588,100,100,0.0301519106,37.5144029173,25.0000000000,15.6802109370,1.0000000000,0.8832000000,226.4492753623
512,100,0,4,100,100,0,0,0,0,0,100,100,0.0226016652,37.4918012521,25.0000000000,15.6802109370,1.0000000000,0.8000000000,250.0000000000
513,100,0,4,100,100,0,0,0,0,0,100,100,0.0226016652,37.4691995870,25.0000000000,15.6802109370,1.0000000000,0.8000000000,250.0000000000
514,100,0,4,100,100,0,0,0,0,0,100,100,0.0226016652,37.4465979218,25.0000000000,15.6802109370,1.0000000000,0.8000000000,250.0000000000
515,100,0,4,100,100,0,0,0,0,0,100,100,0.0226016652,37.4239962566,25.0000000000,15.6802109370,1.0000000000,0.8000000000,250.0000000000
516,100,0,10,100,100,0,0,1,108,1170,100,100,0.0352748041,37.3887214525,10.0000000000,15.2001735277,1.0000000000,0.8864000000,225.6317689531
517,100,0,10,100,100,0,0,0,0,0,100,100,0.0213445390,37.3673769135,10.0000000000,15.2001735277,1.0000000000,0.8000000000,250.0000000000
518,100,0,10,100,100,0,0,0,0,0,100,100,0.0213445390,37.3460323745,10.0000000000,15.2001735277,1.0000000000,0.8000000000,250.0000000000
519,100,0,10,100,100,0,0,0,0,0,100,100,0.0213445390,37.3246878355,10.0000000000,15.2001735277,1.0000000000,0.8000000000,250.0000000000
520,100,0,10,100,100,0,0,0,0,0,100,100,0.0213445390,37.3033432965,10.0000000000,15.2001735277,1.0000000000,0.8000000000,250.0000000000
521,100,0,3,100,100,0,0,1,103,491,100,100,0.0300953414,37.2732479551,33.3333333333,15.7602454954,1.0000000000,0.8824000000,226.6545784225
522,100,0,3,100,100,0,0,0,0,0,100,100,0.0235484203,37.2496995348,33.3333333333,15.7602454954,1.0000000000,0.8000000000,250.0000000000
523,100,0,3,100,100,0,0,0,0,0,100,100,0.0235484203,37.2261511145,33.3333333333,15.7602454954,1.0000000000,0.8000000000,250.0000000000
524,100,0,3,100,100,0,0,0,0,0,100,100,0.0235484203,37.2026026942,33.3333333333,15.7602454954,1.0000000000,0.8000000000,250.0000000000
525,100,0,3,100,100,0,0,0,0,0,100,100,0.0235484203,37.1790542739,33.3333333333,15.7602454954,1.0000000000,0.8000000000,250.0000000000
526,100,0,9,100,100,0,0,1,109,1073,100,100,0.0340184462,37.1450358276,11.1111111111,15.2801742078,1.0000000000,0.8872000000,225.4283137962
527,100,0,9,100,100,0,0,0,0,0,100,100,0.0211755672,37.1238602604,11.1111111111,15.2801742078,1.0000000000,0.8000000000,250.0000000000
528,100,0,9,100,100,0,0,0,0,0,100,100,0.0211755672,37.1026846932,11.1111111111,15.2801742078,1.0000000000,0.8000000000,250.0000000000
529,100,0,9,100,100,0,0,0,0,0,100,100,0.0211755672,37.0815091259,11.1111111111,15.2801742078,1.0000000000,0.8000000000,250.0000000000
530,100,0,9,100,100,0,0,0,0,0,100,100,0.0211755672,37.0603335587,11.1111111111,15.2801742078,1.0000000000,0.8000000000,250.0000000000
531,100,0,7,100,100,0,0,1,107,879,100,100,0.0327660498,37.0275675089,14.2857142857,15.4402062676,1.0000000000,0.8856000000,225.8355916893
532,100,0,7,100,100,0,0,0,0,0,100,100,0.0220110649,37.0055564440,14.2857142857,15.4402062676,1.0000000000,0.8000000000,250.0000000000
533,100,0,7,100,100,0,0,0,0,0,100,100,0.0220110649,36.9835453791,14.2857142857,15.4402062676,1.0000000000,0.8000000000,250.0000000000
534,100,0,7,100,100,0,0,0,0,0,100,100,0.0220110649,36.9615343142,14.2857142857,15.4402062676,1.0000000000,0.8000000000,250.0000000000
535,100,0,7,100,100,0,0,0,0,0,100,100,0.0220110649,36.9395232493,14.2857142857,15.4402062676,1.0000000000,0.8000000000,250.0000000000
536,100,0,4,100,100,0,0,1,104,588,100,100,0.0325958814,36.9069273679,25.0000000000,15.6802451509,1.0000000000,0.8832000000,226.4492753623
537,100,0,4,100,100,0,0,0,0,0,100,100,0.0248160516,36.8821113163,25.0000000000,15.6802451509,1.0000000000,0.8000000000,250.0000000000
538,100,0,4,100,100,0,0,0,0,0,100,100,0.0248160516,36.8572952647,25.0000000000,15.6802451509,1.0000000000,0.8000000000,250.0000000000
539,100,0,4,100,100,0,0,0,0,0,100,100,0.0248160516,36.8324792131,25.0000000000,15.6802451509,1.0000000000,0.8000000000,250.0000000000
540,100,0,4,100,100,0,0,0,0,0,100,100,0.0248160516,36.8076631614,25.0000000000,15.6802451509,1.0000000000,0.8000000000,250.0000000000
541,100,0,5,100,100,0,0,1,105,685,100,100,0.0307479666,36.7769151948,20.0000000000,15.6002325274,1.0000000000,0.8840000000,226.2443438914
542,100,0,5,100,100,0,0,0,0,0,100,100,0.0221709067,36.7547442881,20.0000000000,15.6002325274,1.0000000000,0.8000000000,250.0000000000
543,100,0,5,100,100,0,0,0,0,0,100,100,0.0221709067,36.7325733814,20.0000000000,15.6002325274,1.0000000000,0.8000000000,250.0000000000
544,100,0,5,100,100,0,0,0,0,0,100,100,0.0221709067,36.7104024747,20.0000000000,15.6002325274,1.0000000000,0.8000000000,250.0000000000
545,100,0,5,100,100,0,0,0,0,0,100,100,0.0221709067,36.6882315679,20.0000000000,15.6002325274,1.0000000000,0.8000000000,250.0000000000
546,100,0,4,100,100,0,0,1,104,588,100,100,0.0301576748,36.6580738931,25.0000000000,15.6801705403,1.0000000000,0.8832000000,226.4492753623
547,100,0,4,100,100,0,0,0,0,0,100,100,0.0226123482,36.6354615450,25.0000000000,15.6801705403,1.0000000000,0.8000000000,250.0000000000
548,100,0,4,100,100,0,0,0,0,0,100,100,0.0226123482,36.6128491968,25.0000000000,15.6801705403,1.0000000000,0.8000000000,250.0000000000
549,100,0,4,100,100,0,0,0,0,0,100,100,0.0226123482,36.5902368486,25.0000000000,15.6801705403,1.0000000000,0.8000000000,250.0000000000
550,100,0,4,100,100,0,0,0,0,0,100,100,0.0226123482,36.5676245005,25.0000000000,15.6801705403,1.0000000000,0.8000000000,250.0000000000
551,100,0,7,100,100,0,0,1,107,879,100,100,0.0323202902,36.5353042102,14.2857142857,15.4401849314,1.0000000000,0.8856000000,225.8355916893
552,100,0,7,100,100,0,0,0,0,0,100,100,0.0216082003,36.5136960099,14.2857142857,15.4401849314,1.0000000000,0.8000000000,250.0000000000
553,100,0,7,100,100,0,0,0,0,0,100,100,0.0216082003,36.4920878096,14.2857142857,15.4401849314,1.0000000000,0.8000000000,250.0000000000
554,100,0,7,100,100,0,0,0,0,0,100,100,0.0216082003,36.4704796093,14.2857142857,15.4401849314,1.0000000000,0.8000000000,250.0000000000
555,100,0,7,100,100,0,0,0,0,0,100,100,0.0216082003,36.4488714090,14.2857142857,15.4401849314,1.0000000000,0.8000000000,250.0000000000
556,100,0,4,100,100,0,0,1,104,588,100,100,0.0315480562,36.4173233527,25.0000000000,15.6801929023,1.0000000000,0.8832000000,226.4492753623
557,100,0,4,100,100,0,0,0,0,0,100,100,0.0238698036,36.3934535492,25.0000000000,15.6801929023,1.0000000000,0.8000000000,250.0000000000
558,100,0,4,100,100,0,0,0,0,0,100,100,0.0238698036,36.3695837456,25.0000000000,15.6801929023,1.0000000000,0.8000000000,250.0000000000
559,100,0,4,100,100,0,0,0,0,0,100,100,0.0238698036,36.3457139421,25.0000000000,15.6801929023,1.0000000000,0.8000000000,250.0000000000
560,100,0,4,100,100,0,0,0,0,0,100,100,0.0238698036,36.3218441385,25.0000000000,15.6801929023,1.0000000000,0.8000000000,250.0000000000
561,100,0,5,100,100,0,0,1,105,685,100,100,0.0314963839,36.2903477546,20.0000000000,15.6002169864,1.0000000000,0.8840000000,226.2443438914
562,100,0,5,100,100,0,0,0,0,0,100,100,0.0228404858,36.2675072688,20.0000000000,15.6002169864,1.0000000000,0.8000000000,250.0000000000
563,100,0,5,100,100,0,0,0,0,0,100,100,0.0228404858,36.2446667830,20.0000000000,15.6002169864,1.0000000000,0.8000000000,250.0000000000
564,100,0,5,100,100,0,0,0,0,0,100,100,0.0228404858,36.2218262972,20.0000000000,15.6002169864,1.0000000000,0.8000000000,250.0000000000
565,100,0,5,100,100,0,0,0,0,0,100,100,0.0228404858,36.1989858114,20.0000000000,15.6002169864,1.0000000000,0.8000000000,250.0000000000
566,100,0,5,100,100,0,0,1,105,685,100,100,0.0305454913,36.1684403201,20.0000000000,15.6002050276,1.0000000000,0.8840000000,226.2443438914
567,100,0,5,100,100,0,0,0,0,0,100,100,0.0219832686,36.1464570515,20.0000000000,15.6002050276,1.0000000000,0.8000000000,250.0000000000
568,100,0,5,100,100,0,0,0,0,0,100,100,0.0219832686,36.1244737829,20.0000000000,15.6002050276,1.0000000000,0.8000000000,250.0000000000
569,100,0,5,100,100,0,0,0,0,0,100,100,0.0219832686,36.1024905144,20.0000000000,15.6002050276,1.0000000000,0.8000000000,250.0000000000
570,100,0,5,100,100,0,0,0,0,0,100,100,0.0219832686,36.0805072458,20.0000000000,15.6002050276,1.0000000000,0.8000000000,250.0000000000
571,100,0,5,100,100,0,0,1,105,685,100,100,0.0303776867,36.0501295591,20.0000000000,15.6001873514,1.0000000000,0.8840000000,226.2443438914
572,100,0,5,100,100,0,0,0,0,0,100,100,0.0218273286,36.0283022305,20.0000000000,15.6001873514,1.0000000000,0.8000000000,250.0000000000
573,100,0,5,100,100,0,0,0,0,0,100,100,0.0218273286,36.0064749019,20.0000000000,15.6001873514,1.0000000000,0.8000000000,250.0000000000
574,100,0,5,100,100,0,0,0,0,0,100,100,0.0218273286,35.9846475733,20.0000000000,15.6001873514,1.0000000000,0.8000000000,250.0000000000
575,100,0,5,100,100,0,0,0,0,0,100,100,0.0218273286,35.9628202447,20.0000000000,15.6001873514,1.0000000000,0.8000000000,250.0000000000
576,100,0,5,100,100,0,0,1,105,685,100,100,0.0315538530,35.9312663917,20.0000000000,15.6002239443,1.0000000000,0.8840000000,226.2443438914
577,100,0,5,100,100,0,0,0,0,0,100,100,0.0228861656,35.9083802261,20.0000000000,15.6002239443,1.0000000000,0.8000000000,250.0000000000
578,100,0,5,100,100,0,0,0,0,0,100,100,0.0228861656,35.8854940605,20.0000000000,15.6002239443,1.0000000000,0.8000000000,250.0000000000
579,100,0,5,100,100,0,0,0,0,0,100,100,0.0228861656,35.8626078948,20.0000000000,15.6002239443,1.0000000000,0.8000000000,250.0000000000
580,100,0,5,100,100,0,0,0,0,0,100,100,0.0228861656,35.8397217292,20.0000000000,15.6002239443,1.0000000000,0.8000000000,250.0000000000
581,100,0,4,100,100,0,0,1,104,588,100,100,0.0303539086,35.8093678206,25.0000000000,15.6802213832,1.0000000000,0.8832000000,226.4492753623
582,100,0,4,100,100,0,0,0,0,0,100,100,0.0227918134,35.7865760072,25.0000000000,15.6802213832,1.0000000000,0.8000000000,250.0000000000
583,100,0,4,100,100,0,0,0,0,0,100,100,0.0227918134,35.7637841939,25.0000000000,15.6802213832,1.0000000000,0.8000000000,250.0000000000
584,100,0,4,100,100,0,0,0,0,0,100,100,0.0227918134,35.7409923805,25.0000000000,15.6802213832,1.0000000000,0.8000000000,250.0000000000
585,100,0,4,100,100,0,0,0,0,0,100,100,0.0227918134,35.7182005672,25.0000000000,15.6802213832,1.0000000000,0.8000000000,250.0000000000
586,100,0,4,100,100,0,0,1,104,588,100,100,0.0300626558,35.6881379114,25.0000000000,15.6801870048,1.0000000000,0.8832000000,226.4492753623
587,100,0,4,100,100,0,0,0,0,0,100,100,0.0225248000,35.6656131114,25.0000000000,15.6801870048,1.0000000000,0.8000000000,250.0000000000
588,100,0,4,100,100,0,0,0,0,0,100,100,0.0225248000,35.6430883114,25.0000000000,15.6801870048,1.0000000000,0.8000000000,250.0000000000
589,100,0,4,100,100,0,0,0,0,0,100,100,0.0225248000,35.6205635114,25.0000000000,15.6801870048,1.0000000000,0.8000000000,250.0000000000
590,100,0,4,100,100,0,0,0,0,0,100,100,0.0225248000,35.5980387114,25.0000000000,15.6801870048,1.0000000000,0.8000000000,250.0000000000
591,100,0,1,100,100,0,0,1,101,297,100,100,0.0352258135,35.5628128979,100.0000000000,15.9203581559,1.0000000000,0.8808000000,227.0663033606
592,100,0,1,100,100,0,0,0,0,0,100,100,0.0301863139,35.5326265840,100.0000000000,15.9203581559,1.0000000000,0.8000000000,250.0000000000
593,100,0,1,100,100,0,0,0,0,0,100,100,0.0301863139,35.5024402701,100.0000000000,15.9203581559,1.0000000000,0.8000000000,250.0000000000
594,100,0,1,100,100,0,0,0,0,0,100,100,0.0301863139,35.4722539562,100.0000000000,15.9203581559,1.0000000000,0.8000000000,250.0000000000
595,100,0,1,100,100,0,0,0,0,0,100,100,0.0301863139,35.4420676423,100.0000000000,15.9203581559,1.0000000000,0.8000000000,250.0000000000
596,100,0,1,100,100,0,0,1,101,297,100,100,0.0336852790,35.4083823633,100.0000000000,15.9203315524,1.0000000000,0.8808000000,227.0663033606
597,100,0,1,100,100,0,0,0,0,0,100,100,0.0287886724,35.3795936909,100.0000000000,15.9203315524,1.0000000000,0.8000000000,250.0000000000
598,100,0,1,100,100,0,0,0,0,0,100,100,0.0287886724,35.3508050185,100.0000000000,15.9203315524,1.0000000000,0.8000000000,250.0000000000
599,100,0,1,100,100,0,0,0,0,0,100,100,0.0287886724,35.3220163462,100.0000000000,15.9203315524,1.0000000000,0.8000000000,250.0000000000
600,100,0,1,100,100,0,0,0,0,0,100,100,0.0287886724,35.2932276738,100.0000000000,15.9203315524,1.0000000000,0.8000000000,250.0000000000
601,100,0,5,100,100,0,0,1,105,685,100,100,0.0304217651,35.2628059087,20.0000000000,15.6001806055,1.0000000000,0.8840000000,226.2443438914
602,100,0,5,100,100,0,0,0,0,0,100,100,0.0218634072,35.2409425014,20.0000000000,15.6001806055,1.0000000000,0.8000000000,250.0000000000
603,100,0,5,100,100,0,0,0,0,0,100,100,0.0218634072,35.2190790942,20.0000000000,15.6001806055,1.0000000000,0.8000000000,250.0000000000
604,100,0,5,100,100,0,0,0,0,0,100,100,0.0218634072,35.1972156869,20.0000000000,15.6001806055,1.0000000000,0.8000000000,250.0000000000
