Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
661,100,0,1,100,100,0,0,101,297,100,100,0.0321652129,26.8790005151,100.0000000000,15.9206406374,1.0000000000,0.8808000000,227.0663033606
662,100,0,2,100,100,0,0,102,394,101,101,0.0319058844,26.8470946307,50.0000000000,22.9606113285,1.0000000000,0.8896000000,224.8201438849
663,100,0,1,100,100,0,0,101,297,100,100,0.0335480708,26.8135465599,100.0000000000,15.9205544990,1.0000000000,0.8808000000,227.0663033606
664,100,0,1,100,100,0,0,101,297,100,100,0.0339499475,26.7795966124,100.0000000000,15.9207464073,1.0000000000,0.8808000000,227.0663033606
665,100,0,1,100,100,0,0,101,297,100,100,0.0346833207,26.7449132917,100.0000000000,15.9207464110,1.0000000000,0.8808000000,227.0663033606
666,100,0,2,100,100,0,0,102,394,101,101,0.0311692762,26.7137440156,50.0000000000,19.1206548463,1.0000000000,0.8896000000,224.8201438849
667,100,0,2,100,100,0,0,102,394,101,101,0.0319604433,26.6817835723,50.0000000000,18.9606096755,1.0000000000,0.8896000000,224.8201438849
668,100,0,2,100,100,0,0,102,394,101,101,0.0376261360,26.6441574363,50.0000000000,22.0007717618,1.0000000000,0.8896000000,224.8201438849
669,100,0,5,100,100,0,0,105,685,102,102,0.0351637725,26.6089936638,20.0000000000,20.7206163143,1.0000000000,0.9000000000,222.2222222222
670,100,0,1,100,100,0,0,101,297,100,100,0.0352361439,26.5737575199,100.0000000000,15.9207139336,1.0000000000,0.8808000000,227.0663033606
671,100,0,1,100,100,0,0,101,297,100,100,0.0303523455,26.5434051744,100.0000000000,15.9206217044,1.0000000000,0.8808000000,227.0663033606
672,100,0,1,100,100,0,0,101,297,100,100,0.0375868095,26.5058183649,100.0000000000,15.9206426072,1.0000000000,0.8808000000,227.0663033606
673,100,0,1,100,100,0,0,101,297,100,100,0.0363063501,26.4695120148,100.0000000000,15.9207994209,1.0000000000,0.8808000000,227.0663033606
674,100,0,1,100,100,0,0,101,297,100,100,0.0378585976,26.4316534172,100.0000000000,15.9207861042,1.0000000000,0.8808000000,227.0663033606
675,100,0,1,100,100,0,0,101,297,100,100,0.0321358696,26.3995175476,100.0000000000,15.9206268382,1.0000000000,0.8808000000,227.0663033606
676,100,0,1,100,100,0,0,101,297,100,100,0.0321652129,26.3673523348,100.0000000000,15.9206406374,1.0000000000,0.8808000000,227.0663033606
