Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Backup_Rejected,Proactive_Handovers,Direct_To_BS
1547,83,17,3,83,82,1,0,0,0,0,82,82,0.0218256364,1.9420969566,27.6666666667,15.8335325945,0.9879518072,0.6612480000,250.0000000000,0,0,0,0
1548,83,17,3,83,82,1,0,0,0,0,82,82,0.0218256364,1.9202713201,27.6666666667,15.8335325945,0.9879518072,0.6612480000,250.0000000000,0,0,0,0
1549,83,17,3,83,82,1,0,0,0,0,82,82,0.0218256364,1.8984456837,27.6666666667,15.8335325945,0.9879518072,0.6612480000,250.0000000000,0,0,0,0
1550,83,17,3,83,82,1,0,0,0,0,82,82,0.0218256364,1.8766200473,27.6666666667,15.8335325945,0.9879518072,0.6612480000,250.0000000000,0,0,0,0
1551,82,18,1,82,82,0,0,1,84,245,82,82,0.0265947524,1.8500252948,82.0000000000,16.0302154556,1.0000000000,0.7284480000,226.9372693727,0,0,0,0
1552,82,18,1,82,82,0,0,0,0,0,82,82,0.0219399911,1.8280853038,82.0000000000,16.0302154556,1.0000000000,0.6612480000,250.0000000000,0,0,0,0
1553,82,18,1,82,82,0,0,0,0,0,82,82,0.0219399911,1.8061453127,82.0000000000,16.0302154556,1.0000000000,0.6612480000,250.0000000000,0,0,0,0
1554,82,18,1,82,82,0,0,0,0,0,82,82,0.0219399911,1.7842053216,82.0000000000,16.0302154556,1.0000000000,0.6612480000,250.0000000000,0,0,0,0
1555,82,18,1,82,82,0,0,0,1,80,82,82,0.0260582148,1.7581471068,82.0000000000,16.0302566088,1.0000000000,0.6620480000,249.6979071004,0,0,1,0
1556,82,18,1,82,82,0,0,1,83,243,82,82,0.0262664780,1.7318806288,82.0000000000,16.0302215930,1.0000000000,0.7276480000,227.1867716258,0,0,0,0
1557,82,18,1,82,82,0,0,0,0,0,82,82,0.0216943555,1.7101862733,82.0000000000,16.0302215930,1.0000000000,0.6612480000,250.0000000000,0,0,0,0
1558,82,18,1,82,81,1,0,0,0,0,81,81,0.0214823979,1.6887038753,82.0000000000,16.0290090943,0.9878048780,0.6531840000,250.0000000000,0,0,0,0
1559,82,18,1,82,81,1,0,0,1,80,81,81,0.0237526514,1.6649512239,82.0000000000,16.0291575758,0.9878048780,0.6539840000,249.6941821207,0,0,1,0
1560,82,18,1,82,81,1,0,0,0,0,81,81,0.0229293852,1.6420218387,82.0000000000,16.0291575758,0.9878048780,0.6531840000,250.0000000000,0,0,0,0
1561,81,19,1,81,81,0,0,1,82,240,81,81,0.0274595896,1.6145622491,81.0000000000,16.0291575758,1.0000000000,0.7187840000,227.1836880064,0,0,0,0
1562,81,19,1,81,81,0,0,0,1,79,81,81,0.0269513715,1.5876108776,81.0000000000,16.0290612390,1.0000000000,0.6539840000,249.6941821207,0,0,1,0
1563,81,19,1,81,81,0,0,0,0,0,81,81,0.0261107112,1.5615001664,81.0000000000,16.0290612390,1.0000000000,0.6531840000,250.0000000000,0,0,0,0
